lat,lon,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
68.8167,161.0,-9.020668029785156,1205.6209106445312,4460.733932495117,34.722052223976206,12.29180908203125,-30.796890258789062,0.8286082148551941,0.0533062219619751
68.9255,161.5046,-8.691842079162598,1204.4839172363281,4340.22135925293,34.70567557671696,12.256988525390625,-29.916030883789062,0.5628509521484375,0.05823688209056854
68.7417,161.5042,-8.594615936279297,1233.1652221679688,4332.526779174805,35.11645230042421,12.52978515625,-30.109054565429688,0.64251708984375,0.054184094071388245
68.8,160.95,-9.020668029785156,1205.6209106445312,4460.733932495117,34.722052223976206,12.29180908203125,-30.796890258789062,0.8286082148551941,0.0533062219619751
68.5167,161.4333,-8.892033576965332,1308.4246520996094,4515.018157958984,36.1721529923173,13.186676025390625,-31.260757446289062,1.0656102895736694,0.05021295323967934
68.8333,161.0333,-9.020668029785156,1205.6209106445312,4460.733932495117,34.722052223976206,12.29180908203125,-30.796890258789062,0.8286082148551941,0.0533062219619751
69.3167,154.9833,-10.246826171875,993.4047546386719,4697.714996337891,31.518324108979396,10.64013671875,-31.921234130859375,0.29895782470703125,0.05524095892906189
69.85,159.5,-9.721461296081543,731.7162475585938,4248.44938659668,27.050254112643632,7.707183837890625,-29.045257568359375,-0.8757908940315247,0.05647775158286095
68.4167,161.2167,-8.844426155090332,1321.9344177246094,4511.094970703125,36.358416050821155,13.29931640625,-31.368820190429688,0.9037196040153503,0.04715340957045555
70.55,147.4333,-10.872451782226562,978.058349609375,4911.161865234375,31.273924435692027,10.102691650390625,-33.481781005859375,-0.28277587890625,0.0676635280251503
70.5667,147.4167,-10.944226264953613,949.4281616210938,4909.095504760742,30.812792175021947,9.828277587890625,-33.44435119628906,-0.5292790532112122,0.06678902357816696
68.7333,158.9,-9.36056900024414,1124.4552612304688,4504.731170654297,33.532898193124744,11.79669189453125,-31.251968383789062,0.4414215087890625,0.05270068719983101
69.1667,154.4333,-10.208847045898438,1028.0830993652344,4717.847473144531,32.06373495657102,10.964996337890625,-32.06608581542969,0.1402638703584671,0.054223086684942245
69.9833,153.5833,-10.701305389404297,868.716552734375,4740.848922729492,29.47399790890905,9.28759765625,-31.593429565429688,-0.49813589453697205,0.06284204870462418
68.7,161.55,-8.570937156677246,1224.9071350097656,4315.751708984375,34.99867333213883,12.47833251953125,-29.966476440429688,0.6078770756721497,0.05445444583892822
68.7167,161.5333,-8.594615936279297,1233.1652221679688,4332.526779174805,35.11645230042421,12.52978515625,-30.109054565429688,0.64251708984375,0.054184094071388245
68.74,161.3928,-8.655353546142578,1238.1101989746094,4359.524490356445,35.186790120364904,12.56915283203125,-30.276382446289062,0.66693115234375,0.054085493087768555
64.7833,176.9667,,,,,,,,
64.0833,177.0667,-3.6334941387176514,1406.5372619628906,2707.042739868164,37.50382996392356,14.18017578125,-19.321884155273438,2.44940185546875,0.08387196063995361
64.5667,177.2,-4.14239501953125,1139.9184265136719,2627.3724060058594,33.762678011580654,11.25689697265625,-18.197906494140625,1.5958328247070312,0.07766539603471756
65.6,-171.05,,,,,,,,
65.5397,-171.6302,,,,,,,,
64.6333,176.9667,-4.269344329833984,1196.9902954101562,2730.0487365722656,34.59754753461806,11.89337158203125,-18.918960571289062,1.7872390747070312,0.08061198145151138
55.7507,160.2896,-4.974828243255615,932.0508422851562,2721.2044677734375,30.529507730802937,11.62255859375,-17.777999877929688,1.7391153573989868,0.21651650965213776
55.7652,160.3206,-4.974828243255615,932.0508422851562,2721.2044677734375,30.529507730802937,11.62255859375,-17.777999877929688,1.7391153573989868,0.21651650965213776
55.8909,160.5375,-5.913167476654053,779.266357421875,2911.4141540527344,27.915342688598237,10.28271484375,-17.976516723632812,0.7439982295036316,0.3285881578922272
74.473,-20.5528,-10.722793579101562,193.95205688476562,4083.8276977539062,13.92666711330337,3.664215087890625,-22.428436279296875,-17.834535598754883,10.0
74.466,-20.5643,-10.722793579101562,193.95205688476562,4083.8276977539062,13.92666711330337,3.664215087890625,-22.428436279296875,-17.834535598754883,10.0
69.25,-53.5,,,,,,,,
78.92,11.86,-5.32495641708374,193.56976318359375,2122.2513427734375,13.912935103118743,3.18017578125,-13.494873046875,-8.718299865722656,10.0
78.1793,16.467,-6.99194860458374,243.75054931640625,2776.1257934570312,15.612512588190482,4.42462158203125,-16.971405029296875,-4.03478479385376,1.2198320627212524
