cond,target,anchor,pseudo,r,resid,lam,rmse,bias,n,n_fold,n_seed
covonly,Canada,cci_cal,tddlin,10.0,ridge,0.0,30.422,-8.202,370,1,3
covonly,Canada,cci_cal,tddlin,10.0,ridge,0.25,30.147333333333336,-8.774000000000001,370,1,3
covonly,Canada,cci_cal,tddlin,10.0,ridge,0.5,30.038,-9.346,370,1,3
covonly,Canada,cci_cal,tddlin,10.0,ridge,0.75,30.096666666666664,-9.918333333333333,370,1,3
covonly,Canada,cci_cal,tddlin,10.0,ridge,1.0,30.32166666666667,-10.490333333333334,370,1,3
covonly,Canada,none,cci,10.0,catboost_lo,1.0,30.217333333333332,7.536666666666666,370,1,3
covonly,Canada,none,cci,10.0,mlp,1.0,32.88566666666667,9.732999999999999,370,1,3
covonly,Canada,none,cci,10.0,ridge,1.0,35.321666666666665,10.617333333333335,370,1,3
covonly,Canada,none,const,10.0,catboost_lo,1.0,40.98133333333333,-25.411999999999995,370,1,3
covonly,Canada,none,const,10.0,mlp,1.0,41.05566666666667,-25.527666666666665,370,1,3
covonly,Canada,none,const,10.0,ridge,1.0,40.09766666666667,-24.561999999999998,370,1,3
covonly,Canada,none,none,0.0,catboost_lo,1.0,35.59133333333333,-18.567333333333334,370,1,3
covonly,Canada,none,none,0.0,mlp,1.0,33.23566666666667,-16.716,370,1,3
covonly,Canada,none,none,0.0,ridge,1.0,42.909,-30.402,370,1,3
covonly,Canada,none,shuffle,10.0,catboost_lo,1.0,34.79066666666666,-13.241,370,1,3
covonly,Canada,none,shuffle,10.0,mlp,1.0,34.916000000000004,-13.631,370,1,3
covonly,Canada,none,shuffle,10.0,ridge,1.0,33.54266666666667,-11.185,370,1,3
covonly,Canada,none,stefan,10.0,catboost_lo,1.0,30.209999999999997,-10.526333333333334,370,1,3
covonly,Canada,none,stefan,10.0,mlp,1.0,30.156000000000002,-9.379,370,1,3
covonly,Canada,none,stefan,10.0,ridge,1.0,29.319666666666667,-7.809333333333334,370,1,3
covonly,Canada,none,tddlin,10.0,catboost_lo,1.0,31.209666666666664,-11.716999999999999,370,1,3
covonly,Canada,none,tddlin,10.0,mlp,1.0,31.145333333333337,-11.842999999999998,370,1,3
covonly,Canada,none,tddlin,10.0,ridge,1.0,30.32133333333333,-10.489333333333333,370,1,3
covonly,Canada,stefan,cci,10.0,catboost_lo,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,cci,10.0,catboost_lo,0.25,27.895333333333337,-4.528,370,1,3
covonly,Canada,stefan,cci,10.0,catboost_lo,0.5,27.278333333333336,-0.9093333333333334,370,1,3
covonly,Canada,stefan,cci,10.0,catboost_lo,0.75,27.93766666666667,2.7086666666666672,370,1,3
covonly,Canada,stefan,cci,10.0,catboost_lo,1.0,29.78633333333333,6.3276666666666666,370,1,3
covonly,Canada,stefan,cci,10.0,mlp,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,cci,10.0,mlp,0.25,27.88433333333333,-3.7159999999999997,370,1,3
covonly,Canada,stefan,cci,10.0,mlp,0.5,27.878,0.7133333333333333,370,1,3
covonly,Canada,stefan,cci,10.0,mlp,0.75,29.691000000000003,5.1433333333333335,370,1,3
covonly,Canada,stefan,cci,10.0,mlp,1.0,33.02433333333334,9.572666666666668,370,1,3
covonly,Canada,stefan,cci,10.0,ridge,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,cci,10.0,ridge,0.25,28.079333333333334,-3.4586666666666672,370,1,3
covonly,Canada,stefan,cci,10.0,ridge,0.5,28.599999999999998,1.2293333333333332,370,1,3
covonly,Canada,stefan,cci,10.0,ridge,0.75,31.163,5.916666666666667,370,1,3
covonly,Canada,stefan,cci,10.0,ridge,1.0,35.32666666666667,10.604666666666667,370,1,3
covonly,Canada,stefan,const,10.0,catboost_lo,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,const,10.0,catboost_lo,0.25,31.675,-12.101999999999999,370,1,3
covonly,Canada,stefan,const,10.0,catboost_lo,0.5,34.080000000000005,-16.058666666666667,370,1,3
covonly,Canada,stefan,const,10.0,catboost_lo,0.75,36.839666666666666,-20.014666666666667,370,1,3
covonly,Canada,stefan,const,10.0,catboost_lo,1.0,39.879,-23.971,370,1,3
covonly,Canada,stefan,const,10.0,mlp,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,const,10.0,mlp,0.25,31.718,-12.142333333333333,370,1,3
covonly,Canada,stefan,const,10.0,mlp,0.5,34.179,-16.139,370,1,3
covonly,Canada,stefan,const,10.0,mlp,0.75,37.00266666666667,-20.135333333333335,370,1,3
covonly,Canada,stefan,const,10.0,mlp,1.0,40.111333333333334,-24.13166666666667,370,1,3
covonly,Canada,stefan,const,10.0,ridge,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,const,10.0,ridge,0.25,31.691999999999997,-12.253666666666668,370,1,3
covonly,Canada,stefan,const,10.0,ridge,0.5,34.14533333333333,-16.361,370,1,3
covonly,Canada,stefan,const,10.0,ridge,0.75,36.975,-20.468,370,1,3
covonly,Canada,stefan,const,10.0,ridge,1.0,40.102,-24.575666666666667,370,1,3
covonly,Canada,stefan,none,0.0,catboost_lo,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,none,0.0,catboost_lo,0.25,29.87566666666667,-8.445333333333332,370,1,3
covonly,Canada,stefan,none,0.0,catboost_lo,0.5,30.075666666666667,-8.744333333333334,370,1,3
covonly,Canada,stefan,none,0.0,catboost_lo,0.75,30.308333333333337,-9.043666666666667,370,1,3
covonly,Canada,stefan,none,0.0,catboost_lo,1.0,30.572333333333333,-9.343333333333334,370,1,3
covonly,Canada,stefan,none,0.0,mlp,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,none,0.0,mlp,0.25,30.272000000000002,-10.361666666666666,370,1,3
covonly,Canada,stefan,none,0.0,mlp,0.5,31.20866666666667,-12.577333333333334,370,1,3
covonly,Canada,stefan,none,0.0,mlp,0.75,32.48833333333334,-14.793,370,1,3
covonly,Canada,stefan,none,0.0,mlp,1.0,34.06733333333333,-17.009,370,1,3
covonly,Canada,stefan,none,0.0,ridge,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,none,0.0,ridge,0.25,32.019,-13.758000000000001,370,1,3
covonly,Canada,stefan,none,0.0,ridge,0.5,35.172,-19.371,370,1,3
covonly,Canada,stefan,none,0.0,ridge,0.75,38.963,-24.983,370,1,3
covonly,Canada,stefan,none,0.0,ridge,1.0,43.224,-30.595,370,1,3
covonly,Canada,stefan,shuffle,10.0,catboost_lo,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,shuffle,10.0,catboost_lo,0.25,30.465666666666664,-9.543333333333335,370,1,3
covonly,Canada,stefan,shuffle,10.0,catboost_lo,0.5,31.303,-10.940666666666667,370,1,3
covonly,Canada,stefan,shuffle,10.0,catboost_lo,0.75,32.214666666666666,-12.338000000000001,370,1,3
covonly,Canada,stefan,shuffle,10.0,catboost_lo,1.0,33.193999999999996,-13.735333333333335,370,1,3
covonly,Canada,stefan,shuffle,10.0,mlp,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,shuffle,10.0,mlp,0.25,30.772666666666666,-9.286666666666667,370,1,3
covonly,Canada,stefan,shuffle,10.0,mlp,0.5,31.95266666666667,-10.427,370,1,3
covonly,Canada,stefan,shuffle,10.0,mlp,0.75,33.23500000000001,-11.567666666666668,370,1,3
covonly,Canada,stefan,shuffle,10.0,mlp,1.0,34.61000000000001,-12.708333333333334,370,1,3
covonly,Canada,stefan,shuffle,10.0,ridge,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,shuffle,10.0,ridge,0.25,30.537333333333333,-8.909333333333333,370,1,3
covonly,Canada,stefan,shuffle,10.0,ridge,0.5,31.457333333333334,-9.671999999999999,370,1,3
covonly,Canada,stefan,shuffle,10.0,ridge,0.75,32.461666666666666,-10.435666666666668,370,1,3
covonly,Canada,stefan,shuffle,10.0,ridge,1.0,33.541666666666664,-11.198666666666666,370,1,3
covonly,Canada,stefan,stefan,10.0,catboost_lo,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,stefan,10.0,catboost_lo,0.25,29.665000000000003,-8.081000000000001,370,1,3
covonly,Canada,stefan,stefan,10.0,catboost_lo,0.5,29.621666666666666,-8.016333333333334,370,1,3
covonly,Canada,stefan,stefan,10.0,catboost_lo,0.75,29.580333333333332,-7.951333333333333,370,1,3
covonly,Canada,stefan,stefan,10.0,catboost_lo,1.0,29.539666666666665,-7.886666666666667,370,1,3
covonly,Canada,stefan,stefan,10.0,mlp,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,stefan,10.0,mlp,0.25,29.850333333333335,-8.304666666666668,370,1,3
covonly,Canada,stefan,stefan,10.0,mlp,0.5,29.995666666666665,-8.463666666666667,370,1,3
covonly,Canada,stefan,stefan,10.0,mlp,0.75,30.145333333333337,-8.622333333333334,370,1,3
covonly,Canada,stefan,stefan,10.0,mlp,1.0,30.298666666666666,-8.781333333333334,370,1,3
covonly,Canada,stefan,stefan,10.0,ridge,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,stefan,10.0,ridge,0.25,29.607,-8.065333333333333,370,1,3
covonly,Canada,stefan,stefan,10.0,ridge,0.5,29.508333333333336,-7.984333333333333,370,1,3
covonly,Canada,stefan,stefan,10.0,ridge,0.75,29.413,-7.903666666666666,370,1,3
covonly,Canada,stefan,stefan,10.0,ridge,1.0,29.320000000000004,-7.822666666666667,370,1,3
covonly,Canada,stefan,tddlin,10.0,catboost_lo,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,tddlin,10.0,catboost_lo,0.25,29.834333333333333,-8.663,370,1,3
covonly,Canada,stefan,tddlin,10.0,catboost_lo,0.5,29.969333333333335,-9.18,370,1,3
covonly,Canada,stefan,tddlin,10.0,catboost_lo,0.75,30.114,-9.697333333333333,370,1,3
covonly,Canada,stefan,tddlin,10.0,catboost_lo,1.0,30.267666666666667,-10.214666666666666,370,1,3
covonly,Canada,stefan,tddlin,10.0,mlp,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,tddlin,10.0,mlp,0.25,29.983999999999998,-8.849666666666666,370,1,3
covonly,Canada,stefan,tddlin,10.0,mlp,0.5,30.276,-9.553333333333333,370,1,3
covonly,Canada,stefan,tddlin,10.0,mlp,0.75,30.584333333333333,-10.256666666666668,370,1,3
covonly,Canada,stefan,tddlin,10.0,mlp,1.0,30.908,-10.960333333333333,370,1,3
covonly,Canada,stefan,tddlin,10.0,ridge,0.0,29.709,-8.146,370,1,3
covonly,Canada,stefan,tddlin,10.0,ridge,0.25,29.842333333333332,-8.735666666666667,370,1,3
covonly,Canada,stefan,tddlin,10.0,ridge,0.5,29.99,-9.324333333333334,370,1,3
covonly,Canada,stefan,tddlin,10.0,ridge,0.75,30.149666666666665,-9.914,370,1,3
covonly,Canada,stefan,tddlin,10.0,ridge,1.0,30.322333333333333,-10.503666666666668,370,1,3
covonly,Canada,stefan_cci,cci,10.0,catboost_lo,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,cci,10.0,catboost_lo,0.25,29.378333333333334,2.619,370,1,3
covonly,Canada,stefan_cci,cci,10.0,catboost_lo,0.5,30.198333333333334,4.188666666666666,370,1,3
covonly,Canada,stefan_cci,cci,10.0,catboost_lo,0.75,31.227666666666664,5.758,370,1,3
covonly,Canada,stefan_cci,cci,10.0,catboost_lo,1.0,32.44566666666667,7.327333333333333,370,1,3
covonly,Canada,stefan_cci,cci,10.0,mlp,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,cci,10.0,mlp,0.25,29.537666666666667,3.0353333333333334,370,1,3
covonly,Canada,stefan_cci,cci,10.0,mlp,0.5,30.663333333333338,5.020666666666666,370,1,3
covonly,Canada,stefan_cci,cci,10.0,mlp,0.75,32.12333333333333,7.006333333333333,370,1,3
covonly,Canada,stefan_cci,cci,10.0,mlp,1.0,33.873333333333335,8.991666666666667,370,1,3
covonly,Canada,stefan_cci,cci,10.0,ridge,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,cci,10.0,ridge,0.25,29.737666666666666,3.439666666666666,370,1,3
covonly,Canada,stefan_cci,cci,10.0,ridge,0.5,31.189333333333334,5.829666666666667,370,1,3
covonly,Canada,stefan_cci,cci,10.0,ridge,0.75,33.07533333333333,8.22,370,1,3
covonly,Canada,stefan_cci,cci,10.0,ridge,1.0,35.32566666666667,10.61,370,1,3
covonly,Canada,stefan_cci,const,10.0,catboost_lo,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,const,10.0,catboost_lo,0.25,29.74866666666667,-5.4316666666666675,370,1,3
covonly,Canada,stefan_cci,const,10.0,catboost_lo,0.5,32.641,-11.912333333333335,370,1,3
covonly,Canada,stefan_cci,const,10.0,catboost_lo,0.75,37.013,-18.393333333333334,370,1,3
covonly,Canada,stefan_cci,const,10.0,catboost_lo,1.0,42.40866666666667,-24.874,370,1,3
covonly,Canada,stefan_cci,const,10.0,mlp,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,const,10.0,mlp,0.25,29.354,-5.4206666666666665,370,1,3
covonly,Canada,stefan_cci,const,10.0,mlp,0.5,31.986666666666668,-11.891,370,1,3
covonly,Canada,stefan_cci,const,10.0,mlp,0.75,36.236333333333334,-18.361,370,1,3
covonly,Canada,stefan_cci,const,10.0,mlp,1.0,41.609,-24.831333333333333,370,1,3
covonly,Canada,stefan_cci,const,10.0,ridge,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,const,10.0,ridge,0.25,28.95266666666667,-5.355666666666667,370,1,3
covonly,Canada,stefan_cci,const,10.0,ridge,0.5,31.166666666666668,-11.76,370,1,3
covonly,Canada,stefan_cci,const,10.0,ridge,0.75,35.04266666666667,-18.165,370,1,3
covonly,Canada,stefan_cci,const,10.0,ridge,1.0,40.10066666666666,-24.569666666666667,370,1,3
covonly,Canada,stefan_cci,none,0.0,catboost_lo,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,none,0.0,catboost_lo,0.25,28.665333333333333,-1.287,370,1,3
covonly,Canada,stefan_cci,none,0.0,catboost_lo,0.5,28.920333333333332,-3.623333333333333,370,1,3
covonly,Canada,stefan_cci,none,0.0,catboost_lo,0.75,29.542,-5.96,370,1,3
covonly,Canada,stefan_cci,none,0.0,catboost_lo,1.0,30.506666666666664,-8.296333333333333,370,1,3
covonly,Canada,stefan_cci,none,0.0,mlp,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,none,0.0,mlp,0.25,27.97,-1.5276666666666667,370,1,3
covonly,Canada,stefan_cci,none,0.0,mlp,0.5,27.704666666666668,-4.104666666666667,370,1,3
covonly,Canada,stefan_cci,none,0.0,mlp,0.75,28.001,-6.681333333333332,370,1,3
covonly,Canada,stefan_cci,none,0.0,mlp,1.0,28.834666666666664,-9.258333333333333,370,1,3
covonly,Canada,stefan_cci,none,0.0,ridge,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,none,0.0,ridge,0.25,29.173,-6.791,370,1,3
covonly,Canada,stefan_cci,none,0.0,ridge,0.5,32.049,-14.632,370,1,3
covonly,Canada,stefan_cci,none,0.0,ridge,0.75,36.835,-22.471999999999998,370,1,3
covonly,Canada,stefan_cci,none,0.0,ridge,1.0,42.895999999999994,-30.313,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,catboost_lo,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,catboost_lo,0.25,29.183000000000003,-2.462,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,catboost_lo,0.5,30.603333333333335,-5.973333333333334,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,catboost_lo,0.75,32.913333333333334,-9.485333333333333,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,catboost_lo,1.0,35.94166666666667,-12.996666666666668,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,mlp,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,mlp,0.25,28.987333333333336,-2.5073333333333334,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,mlp,0.5,30.40833333333333,-6.064333333333334,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,mlp,0.75,32.89,-9.621,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,mlp,1.0,36.216,-13.177999999999999,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,ridge,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,ridge,0.25,28.517,-2.0113333333333334,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,ridge,0.5,29.283666666666665,-5.072,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,ridge,0.75,31.007666666666665,-8.132666666666667,370,1,3
covonly,Canada,stefan_cci,shuffle,10.0,ridge,1.0,33.54233333333334,-11.193333333333333,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,catboost_lo,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,catboost_lo,0.25,28.947999999999997,-1.6130000000000002,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,catboost_lo,0.5,29.692666666666668,-4.275666666666666,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,catboost_lo,0.75,30.976333333333333,-6.937666666666668,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,catboost_lo,1.0,32.736,-9.6,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,mlp,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,mlp,0.25,28.623333333333335,-1.6096666666666666,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,mlp,0.5,29.087999999999997,-4.269333333333333,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,mlp,0.75,30.150333333333332,-6.928666666666667,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,mlp,1.0,31.750333333333334,-9.588000000000001,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,ridge,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,ridge,0.25,28.166,-1.167,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,ridge,0.5,28.048666666666666,-3.3836666666666666,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,ridge,0.75,28.44033333333333,-5.6000000000000005,370,1,3
covonly,Canada,stefan_cci,stefan,10.0,ridge,1.0,29.320999999999998,-7.816666666666666,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,catboost_lo,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,catboost_lo,0.25,28.935000000000002,-2.1923333333333335,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,catboost_lo,0.5,29.763666666666666,-5.433666666666666,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,catboost_lo,0.75,31.217,-8.675666666666666,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,catboost_lo,1.0,33.21366666666666,-11.917000000000002,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,mlp,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,mlp,0.25,28.676666666666666,-2.1406666666666667,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,mlp,0.5,29.304333333333332,-5.330666666666667,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,mlp,0.75,30.623333333333335,-8.520333333333333,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,mlp,1.0,32.549,-11.710666666666667,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,ridge,0.0,28.785,1.049,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,ridge,0.25,28.22,-1.8373333333333335,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,ridge,0.5,28.297666666666668,-4.724333333333333,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,ridge,0.75,29.013666666666666,-7.611,370,1,3
covonly,Canada,stefan_cci,tddlin,10.0,ridge,1.0,30.322666666666667,-10.498,370,1,3
covonly,Canada,stefan_soil,cci,10.0,catboost_lo,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,cci,10.0,catboost_lo,0.25,28.469333333333335,-6.938666666666667,370,1,3
covonly,Canada,stefan_soil,cci,10.0,catboost_lo,0.5,27.485666666666663,-2.4743333333333335,370,1,3
covonly,Canada,stefan_soil,cci,10.0,catboost_lo,0.75,28.166666666666668,1.9900000000000002,370,1,3
covonly,Canada,stefan_soil,cci,10.0,catboost_lo,1.0,30.399,6.454666666666667,370,1,3
covonly,Canada,stefan_soil,cci,10.0,mlp,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,cci,10.0,mlp,0.25,28.344333333333335,-6.076333333333333,370,1,3
covonly,Canada,stefan_soil,cci,10.0,mlp,0.5,27.829333333333334,-0.749,370,1,3
covonly,Canada,stefan_soil,cci,10.0,mlp,0.75,29.525333333333332,4.578,370,1,3
covonly,Canada,stefan_soil,cci,10.0,mlp,1.0,33.092999999999996,9.905,370,1,3
covonly,Canada,stefan_soil,cci,10.0,ridge,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,cci,10.0,ridge,0.25,28.578000000000003,-5.810666666666666,370,1,3
covonly,Canada,stefan_soil,cci,10.0,ridge,0.5,28.62966666666667,-0.21833333333333335,370,1,3
covonly,Canada,stefan_soil,cci,10.0,ridge,0.75,31.10166666666667,5.374,370,1,3
covonly,Canada,stefan_soil,cci,10.0,ridge,1.0,35.49166666666667,10.966666666666667,370,1,3
covonly,Canada,stefan_soil,const,10.0,catboost_lo,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,const,10.0,catboost_lo,0.25,32.647333333333336,-14.361666666666666,370,1,3
covonly,Canada,stefan_soil,const,10.0,catboost_lo,0.5,34.562333333333335,-17.320666666666668,370,1,3
covonly,Canada,stefan_soil,const,10.0,catboost_lo,0.75,36.668,-20.279333333333334,370,1,3
covonly,Canada,stefan_soil,const,10.0,catboost_lo,1.0,38.934333333333335,-23.238,370,1,3
covonly,Canada,stefan_soil,const,10.0,mlp,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,const,10.0,mlp,0.25,32.85166666666667,-14.613666666666667,370,1,3
covonly,Canada,stefan_soil,const,10.0,mlp,0.5,35.006,-17.823666666666668,370,1,3
covonly,Canada,stefan_soil,const,10.0,mlp,0.75,37.37733333333333,-21.034000000000002,370,1,3
covonly,Canada,stefan_soil,const,10.0,mlp,1.0,39.92666666666667,-24.244666666666664,370,1,3
covonly,Canada,stefan_soil,const,10.0,ridge,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,const,10.0,ridge,0.25,32.83766666666667,-14.605666666666666,370,1,3
covonly,Canada,stefan_soil,const,10.0,ridge,0.5,34.983,-17.808666666666667,370,1,3
covonly,Canada,stefan_soil,const,10.0,ridge,0.75,37.35,-21.011,370,1,3
covonly,Canada,stefan_soil,const,10.0,ridge,1.0,39.898666666666664,-24.213666666666665,370,1,3
covonly,Canada,stefan_soil,none,0.0,catboost_lo,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,none,0.0,catboost_lo,0.25,31.077333333333332,-11.547333333333333,370,1,3
covonly,Canada,stefan_soil,none,0.0,catboost_lo,0.5,31.214333333333332,-11.692,370,1,3
covonly,Canada,stefan_soil,none,0.0,catboost_lo,0.75,31.370333333333335,-11.836,370,1,3
covonly,Canada,stefan_soil,none,0.0,catboost_lo,1.0,31.54433333333333,-11.979999999999999,370,1,3
covonly,Canada,stefan_soil,none,0.0,mlp,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,none,0.0,mlp,0.25,31.313333333333333,-12.244666666666667,370,1,3
covonly,Canada,stefan_soil,none,0.0,mlp,0.5,31.864333333333335,-13.086333333333334,370,1,3
covonly,Canada,stefan_soil,none,0.0,mlp,0.75,32.608666666666664,-13.927999999999999,370,1,3
covonly,Canada,stefan_soil,none,0.0,mlp,1.0,33.540333333333336,-14.769333333333334,370,1,3
covonly,Canada,stefan_soil,none,0.0,ridge,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,none,0.0,ridge,0.25,32.736,-15.392000000000001,370,1,3
covonly,Canada,stefan_soil,none,0.0,ridge,0.5,34.963,-19.38,370,1,3
covonly,Canada,stefan_soil,none,0.0,ridge,0.75,37.561,-23.369,370,1,3
covonly,Canada,stefan_soil,none,0.0,ridge,1.0,40.458,-27.357,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,catboost_lo,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,catboost_lo,0.25,31.490333333333336,-11.379666666666667,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,catboost_lo,0.5,32.076,-11.356666666666667,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,catboost_lo,0.75,32.71333333333333,-11.333666666666666,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,catboost_lo,1.0,33.39933333333334,-11.310333333333332,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,mlp,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,mlp,0.25,31.639,-11.652666666666667,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,mlp,0.5,32.379333333333335,-11.902333333333333,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,mlp,0.75,33.176,-12.152000000000001,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,mlp,1.0,34.025666666666666,-12.401666666666666,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,ridge,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,ridge,0.25,31.47566666666667,-11.261333333333333,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,ridge,0.5,32.065,-11.119,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,ridge,0.75,32.723333333333336,-10.977333333333334,370,1,3
covonly,Canada,stefan_soil,shuffle,10.0,ridge,1.0,33.447,-10.834999999999999,370,1,3
covonly,Canada,stefan_soil,stefan,10.0,catboost_lo,0.0,30.959,-11.403,370,1,3
covonly,Canada,stefan_soil,stefan,10.0,catboost_lo,0.25,30.493,-10.593333333333334,370,1,3
