lat,lon,region,alt_cm,alt_sd,alt_min,alt_max,n_obs,year_min,year_max,n_years,qc_flag
72.3186,126.2115,Lena_RU,29.8,0.0,29.8,29.8,1,2008,2008,1,0
72.3187,126.1693,Lena_RU,27.3,0.0,27.3,27.3,1,2008,2008,1,0
72.3188,126.1783,Lena_RU,35.3,0.0,35.3,35.3,1,2008,2008,1,0
72.3189,126.4807,Lena_RU,241.0,0.0,241.0,241.0,1,2020,2020,1,0
72.3191,126.1693,Lena_RU,31.8,0.0,31.8,31.8,1,2008,2008,1,0
72.3192,126.2378,Lena_RU,37.5,0.0,37.5,37.5,1,2008,2008,1,0
72.3193,126.1778,Lena_RU,28.3,0.0,28.3,28.3,1,2008,2008,1,0
72.3194,126.1796,Lena_RU,26.0,0.0,26.0,26.0,1,2008,2008,1,0
72.3194,126.1801,Lena_RU,53.7,0.0,53.7,53.7,1,2008,2008,1,0
72.3194,126.2031,Lena_RU,23.2,0.0,23.2,23.2,1,2008,2008,1,0
72.3195,126.1772,Lena_RU,59.3,0.0,59.3,59.3,1,2008,2008,1,0
72.3195,126.2218,Lena_RU,34.5,0.0,34.5,34.5,1,2008,2008,1,0
72.3196,126.224,Lena_RU,36.0,0.0,36.0,36.0,1,2008,2008,1,0
72.3196,126.2251,Lena_RU,40.3,0.0,40.3,40.3,1,2008,2008,1,0
72.3197,126.2,Lena_RU,59.0,0.0,59.0,59.0,1,2008,2008,1,0
72.3197,126.2217,Lena_RU,36.7,0.0,36.7,36.7,1,2008,2008,1,0
72.3197,126.2229,Lena_RU,35.3,0.0,35.3,35.3,1,2008,2008,1,0
72.3198,126.1715,Lena_RU,29.8,0.0,29.8,29.8,1,2008,2008,1,0
72.3198,126.1811,Lena_RU,30.8,0.0,30.8,30.8,1,2008,2008,1,0
72.3198,126.2204,Lena_RU,32.2,0.0,32.2,32.2,1,2008,2008,1,0
72.3199,126.2198,Lena_RU,43.0,0.0,43.0,43.0,1,2008,2008,1,0
72.3199,126.2299,Lena_RU,43.8,0.0,43.8,43.8,1,2008,2008,1,0
72.32,126.1798,Lena_RU,41.5,0.0,41.5,41.5,1,2008,2008,1,0
72.32,126.2189,Lena_RU,33.3,0.0,33.3,33.3,1,2008,2008,1,0
72.32,126.2331,Lena_RU,52.8,0.0,52.8,52.8,1,2008,2008,1,0
72.3201,126.2181,Lena_RU,30.8,0.0,30.8,30.8,1,2008,2008,1,0
72.3202,126.1743,Lena_RU,43.7,0.0,43.7,43.7,1,2008,2008,1,0
72.3202,126.182,Lena_RU,41.5,0.0,41.5,41.5,1,2008,2008,1,0
72.3202,126.2173,Lena_RU,41.5,0.0,41.5,41.5,1,2008,2008,1,0
72.3203,126.169,Lena_RU,59.3,0.0,59.3,59.3,1,2008,2008,1,0
72.3203,126.183,Lena_RU,40.5,0.0,40.5,40.5,1,2008,2008,1,0
72.3203,126.216,Lena_RU,37.0,0.0,37.0,37.0,1,2008,2008,1,0
72.3204,126.1713,Lena_RU,26.3,0.0,26.3,26.3,1,2008,2008,1,0
72.3204,126.215,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3204,126.2155,Lena_RU,32.0,0.0,32.0,32.0,1,2008,2008,1,0
72.3205,126.1838,Lena_RU,36.8,0.0,36.8,36.8,1,2008,2008,1,0
72.3205,126.2146,Lena_RU,34.8,0.0,34.8,34.8,1,2008,2008,1,0
72.3206,126.1843,Lena_RU,35.5,0.0,35.5,35.5,1,2008,2008,1,0
72.3206,126.2141,Lena_RU,36.8,0.0,36.8,36.8,1,2008,2008,1,0
72.3207,126.185,Lena_RU,31.5,0.0,31.5,31.5,1,2008,2008,1,0
72.3208,126.2129,Lena_RU,30.8,0.0,30.8,30.8,1,2008,2008,1,0
72.3208,126.2134,Lena_RU,41.8,0.0,41.8,41.8,1,2008,2008,1,0
72.3208,126.474,Lena_RU,113.0,0.0,113.0,113.0,1,2020,2020,1,0
72.3209,126.1854,Lena_RU,27.3,0.0,27.3,27.3,1,2008,2008,1,0
72.321,126.1132,Lena_RU,42.0,0.0,42.0,42.0,1,2021,2021,1,0
72.321,126.1858,Lena_RU,36.5,0.0,36.5,36.5,1,2008,2008,1,0
72.321,126.2001,Lena_RU,50.760000000000005,14.852205223467658,33.0,68.0,30,2014,2021,5,0
72.321,126.2125,Lena_RU,39.3,0.0,39.3,39.3,1,2008,2008,1,0
72.3211,126.1859,Lena_RU,33.3,0.0,33.3,33.3,1,2008,2008,1,0
72.3211,126.1951,Lena_RU,38.8,11.562871615649808,26.0,51.0,6,2014,2021,5,0
72.3211,126.1961,Lena_RU,48.7,1.6077935190813528,46.3,50.3,6,2014,2021,5,0
72.3211,126.1971,Lena_RU,29.339999999999996,3.2829864452964155,26.0,33.8,6,2014,2021,5,0
72.3211,126.1977,Lena_RU,32.879999999999995,4.640797345284535,28.0,37.8,6,2014,2021,5,0
72.3211,126.1984,Lena_RU,31.96,8.40880490914137,23.0,43.0,6,2014,2021,5,0
72.3211,126.1989,Lena_RU,40.980000000000004,7.029366970076324,31.0,49.0,6,2014,2021,5,0
72.3211,126.1996,Lena_RU,34.08,4.403634862247323,27.0,38.3,6,2014,2021,5,0
72.3211,126.4729,Lena_RU,124.0,0.0,124.0,124.0,1,2020,2020,1,0
72.3212,126.1865,Lena_RU,33.8,0.0,33.8,33.8,1,2008,2008,1,0
72.3212,126.1867,Lena_RU,39.0,0.0,39.0,39.0,1,2008,2008,1,0
72.3212,126.194,Lena_RU,48.26,10.384989167062235,31.8,58.0,30,2014,2021,5,0
72.3213,126.2113,Lena_RU,35.5,0.0,35.5,35.5,1,2008,2008,1,0
72.3213,126.2116,Lena_RU,33.8,0.0,33.8,33.8,1,2008,2008,1,0
72.3214,126.1872,Lena_RU,31.0,0.0,31.0,31.0,1,2008,2008,1,0
72.3214,126.21,Lena_RU,32.3,0.0,32.3,32.3,1,2008,2008,1,0
72.3214,126.2105,Lena_RU,31.5,0.0,31.5,31.5,1,2008,2008,1,0
72.3214,126.2109,Lena_RU,36.3,0.0,36.3,36.3,1,2008,2008,1,0
72.3214,126.4721,Lena_RU,109.0,0.0,109.0,109.0,1,2020,2020,1,0
72.3215,126.2094,Lena_RU,34.5,0.0,34.5,34.5,1,2008,2008,1,0
72.3216,126.2557,Lena_RU,62.0,0.0,62.0,62.0,1,2019,2019,1,0
72.3217,126.1878,Lena_RU,32.8,0.0,32.8,32.8,1,2008,2008,1,0
72.3217,126.2086,Lena_RU,33.8,0.0,33.8,33.8,1,2008,2008,1,0
72.3217,126.2582,Lena_RU,35.0,0.0,35.0,35.0,2,2008,2008,1,0
72.3218,126.1886,Lena_RU,36.2,0.0,36.2,36.2,1,2008,2008,1,0
72.3218,126.208,Lena_RU,31.3,0.0,31.3,31.3,1,2008,2008,1,0
72.3218,126.4716,Lena_RU,99.0,0.0,99.0,99.0,1,2020,2020,1,0
72.3219,126.1922,Lena_RU,29.2,0.0,29.2,29.2,1,2008,2008,1,0
72.3219,126.2074,Lena_RU,35.3,0.0,35.3,35.3,1,2008,2008,1,0
72.3219,126.2559,Lena_RU,50.0,0.0,50.0,50.0,1,2019,2019,1,0
72.3219,126.4786,Lena_RU,63.0,0.0,63.0,63.0,1,2005,2005,1,0
72.322,126.1645,Lena_RU,33.3,0.0,33.3,33.3,1,2008,2008,1,0
72.322,126.1893,Lena_RU,35.5,0.0,35.5,35.5,1,2008,2008,1,0
72.322,126.2064,Lena_RU,31.3,0.0,31.3,31.3,1,2008,2008,1,0
72.322,126.471,Lena_RU,103.0,0.0,103.0,103.0,1,2020,2020,1,0
72.3221,126.1889,Lena_RU,40.3,0.0,40.3,40.3,1,2008,2008,1,0
72.3221,126.206,Lena_RU,32.0,0.0,32.0,32.0,1,2008,2008,1,0
72.3221,126.4703,Lena_RU,120.0,0.0,120.0,120.0,1,2020,2020,1,0
72.3222,126.1901,Lena_RU,36.5,0.0,36.5,36.5,1,2008,2008,1,0
72.3222,126.1955,Lena_RU,26.3,0.0,26.3,26.3,1,2008,2008,1,0
72.3222,126.2052,Lena_RU,32.0,0.0,32.0,32.0,1,2008,2008,1,0
72.3223,126.1907,Lena_RU,26.5,0.0,26.5,26.5,1,2008,2008,1,0
72.3223,126.2037,Lena_RU,30.0,0.0,30.0,30.0,1,2008,2008,1,0
72.3223,126.2042,Lena_RU,31.5,0.0,31.5,31.5,1,2008,2008,1,0
72.3223,126.2317,Lena_RU,56.0,0.0,56.0,56.0,1,2008,2008,1,0
72.3224,126.1915,Lena_RU,29.0,0.0,29.0,29.0,1,2008,2008,1,0
72.3225,126.1917,Lena_RU,35.8,0.0,35.8,35.8,1,2008,2008,1,0
72.3225,126.2028,Lena_RU,32.7,0.0,32.7,32.7,1,2008,2008,1,0
72.3226,126.192,Lena_RU,31.0,0.0,31.0,31.0,1,2008,2008,1,0
72.3226,126.1924,Lena_RU,35.5,0.0,35.5,35.5,1,2008,2008,1,0
72.3226,126.2014,Lena_RU,34.9,0.0,34.9,34.9,1,2008,2008,1,0
72.3226,126.202,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3226,126.2193,Lena_RU,37.8,0.0,37.8,37.8,1,2008,2008,1,0
72.3226,126.2264,Lena_RU,31.3,0.0,31.3,31.3,1,2008,2008,1,0
72.3226,126.2278,Lena_RU,41.0,0.0,41.0,41.0,1,2008,2008,1,0
72.3226,126.2545,Lena_RU,56.0,0.0,56.0,56.0,1,2019,2019,1,0
72.3227,126.193,Lena_RU,39.3,0.0,39.3,39.3,1,2008,2008,1,0
72.3227,126.2014,Lena_RU,38.2,0.0,38.2,38.2,1,2008,2008,1,0
72.3228,126.1937,Lena_RU,32.5,0.0,32.5,32.5,1,2008,2008,1,0
72.3228,126.2009,Lena_RU,31.8,0.0,31.8,31.8,1,2008,2008,1,0
72.3228,126.223,Lena_RU,33.8,0.0,33.8,33.8,1,2008,2008,1,0
72.3229,126.1245,Lena_RU,36.0,0.0,36.0,36.0,1,2008,2008,1,0
72.3229,126.1633,Lena_RU,34.3,0.0,34.3,34.3,1,2008,2008,1,0
72.3229,126.1943,Lena_RU,25.0,0.0,25.0,25.0,1,2008,2008,1,0
72.323,126.1613,Lena_RU,28.8,0.0,28.8,28.8,1,2008,2008,1,0
72.323,126.1953,Lena_RU,25.0,0.0,25.0,25.0,1,2008,2008,1,0
72.323,126.1996,Lena_RU,32.8,0.0,32.8,32.8,1,2008,2008,1,0
72.323,126.2001,Lena_RU,43.5,0.0,43.5,43.5,1,2008,2008,1,0
72.323,126.2553,Lena_RU,56.0,0.0,56.0,56.0,1,2018,2018,1,0
72.323,126.2555,Lena_RU,35.0,0.0,35.0,35.0,1,2018,2018,1,0
72.3231,126.198,Lena_RU,33.3,0.0,33.3,33.3,1,2008,2008,1,0
72.3231,126.1984,Lena_RU,26.3,0.0,26.3,26.3,1,2008,2008,1,0
72.3231,126.1989,Lena_RU,34.0,0.0,34.0,34.0,1,2008,2008,1,0
72.3231,126.2163,Lena_RU,61.7,0.0,61.7,61.7,1,2008,2008,1,0
72.3232,126.1959,Lena_RU,29.3,0.0,29.3,29.3,1,2008,2008,1,0
72.3232,126.1972,Lena_RU,33.8,0.0,33.8,33.8,1,2008,2008,1,0
72.3232,126.2098,Lena_RU,27.0,0.0,27.0,27.0,1,2008,2008,1,0
72.3233,126.2169,Lena_RU,25.1,0.0,25.1,25.1,1,2008,2008,1,0
72.3233,126.2286,Lena_RU,41.0,0.0,41.0,41.0,2,2008,2008,1,0
72.3234,126.1961,Lena_RU,29.3,0.0,29.3,29.3,1,2008,2008,1,0
72.3234,126.1968,Lena_RU,35.5,0.0,35.5,35.5,2,2008,2008,1,0
72.3234,126.2132,Lena_RU,32.0,0.0,32.0,32.0,1,2008,2008,1,0
72.3235,126.1952,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3236,126.1601,Lena_RU,40.6,0.0,40.6,40.6,1,2008,2008,1,0
72.3236,126.1948,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3236,126.2749,Lena_RU,48.7,0.0,48.7,48.7,1,2008,2008,1,0
72.3237,126.1979,Lena_RU,27.3,0.0,27.3,27.3,1,2008,2008,1,0
72.3238,126.1942,Lena_RU,46.5,0.0,46.5,46.5,1,2008,2008,1,0
72.3238,126.2251,Lena_RU,35.1,0.0,35.1,35.1,1,2008,2008,1,0
72.3238,126.2266,Lena_RU,27.4,0.0,27.4,27.4,1,2008,2008,1,0
72.3238,126.24,Lena_RU,54.0,0.0,54.0,54.0,1,2008,2008,1,0
72.3239,126.1926,Lena_RU,46.0,0.0,46.0,46.0,1,2008,2008,1,0
72.3239,126.1933,Lena_RU,54.8,0.0,54.8,54.8,1,2008,2008,1,0
72.3239,126.1988,Lena_RU,26.8,0.0,26.8,26.8,1,2008,2008,1,0
72.3239,126.2681,Lena_RU,33.3,0.0,33.3,33.3,1,2008,2008,1,0
72.324,126.231,Lena_RU,38.8,0.0,38.8,38.8,1,2008,2008,1,0
72.324,126.2316,Lena_RU,35.3,0.0,35.3,35.3,1,2008,2008,1,0
72.324,126.2322,Lena_RU,36.0,0.0,36.0,36.0,1,2008,2008,1,0
72.324,126.2328,Lena_RU,34.0,0.0,34.0,34.0,1,2008,2008,1,0
72.324,126.2329,Lena_RU,39.0,0.0,39.0,39.0,2,2008,2008,1,0
72.324,126.2335,Lena_RU,39.0,0.0,39.0,39.0,1,2008,2008,1,0
72.324,126.2456,Lena_RU,41.3,0.0,41.3,41.3,1,2008,2008,1,0
72.324,126.2556,Lena_RU,46.0,0.0,46.0,46.0,1,2008,2008,1,0
72.324,126.2578,Lena_RU,48.0,0.0,48.0,48.0,1,2008,2008,1,0
72.324,126.2585,Lena_RU,35.3,0.0,35.3,35.3,1,2008,2008,1,0
72.3241,126.1993,Lena_RU,42.3,0.0,42.3,42.3,1,2008,2008,1,0
72.3241,126.206,Lena_RU,36.0,0.0,36.0,36.0,1,2008,2008,1,0
72.3241,126.2298,Lena_RU,38.7,0.0,38.7,38.7,1,2008,2008,1,0
72.3241,126.2304,Lena_RU,41.2,0.0,41.2,41.2,1,2008,2008,1,0
72.3241,126.2473,Lena_RU,45.0,0.0,45.0,45.0,1,2008,2008,1,0
72.3241,126.2617,Lena_RU,52.3,0.0,52.3,52.3,1,2008,2008,1,0
72.3242,126.0943,Lena_RU,41.0,0.0,41.0,41.0,1,2021,2021,1,0
72.3242,126.195,Lena_RU,54.0,0.0,54.0,54.0,1,2008,2008,1,0
72.3242,126.2,Lena_RU,33.5,0.0,33.5,33.5,1,2008,2008,1,0
72.3242,126.2286,Lena_RU,36.8,0.0,36.8,36.8,1,2008,2008,1,0
72.3242,126.2292,Lena_RU,34.8,0.0,34.8,34.8,1,2008,2008,1,0
72.3242,126.2399,Lena_RU,39.0,0.0,39.0,39.0,2,2008,2008,1,0
72.3242,126.2519,Lena_RU,54.3,0.0,54.3,54.3,1,2008,2008,1,0
72.3242,126.254,Lena_RU,65.0,0.0,65.0,65.0,1,2008,2008,1,0
72.3243,126.2001,Lena_RU,38.0,0.0,38.0,38.0,1,2008,2008,1,0
72.3243,126.2002,Lena_RU,34.5,0.0,34.5,34.5,1,2008,2008,1,0
72.3243,126.2247,Lena_RU,35.5,0.0,35.5,35.5,1,2008,2008,1,0
72.3243,126.2252,Lena_RU,35.0,0.0,35.0,35.0,1,2008,2008,1,0
72.3243,126.2256,Lena_RU,41.5,0.0,41.5,41.5,1,2008,2008,1,0
72.3243,126.2265,Lena_RU,31.8,0.0,31.8,31.8,1,2008,2008,1,0
72.3243,126.228,Lena_RU,38.5,0.0,38.5,38.5,1,2008,2008,1,0
72.3243,126.2637,Lena_RU,35.0,0.0,35.0,35.0,1,2018,2018,1,0
72.3244,126.1968,Lena_RU,38.7,0.0,38.7,38.7,1,2008,2008,1,0
72.3244,126.2005,Lena_RU,41.8,0.0,41.8,41.8,1,2008,2008,1,0
72.3244,126.2242,Lena_RU,39.3,0.0,39.3,39.3,1,2008,2008,1,0
72.3244,126.2274,Lena_RU,37.2,0.0,37.2,37.2,1,2008,2008,1,0
72.3244,126.263,Lena_RU,26.0,0.0,26.0,26.0,1,2018,2018,1,0
72.3245,126.095,Lena_RU,46.0,0.0,46.0,46.0,1,2021,2021,1,0
72.3245,126.1587,Lena_RU,35.3,0.0,35.3,35.3,1,2008,2008,1,0
72.3246,126.1981,Lena_RU,26.3,0.0,26.3,26.3,1,2008,2008,1,0
72.3246,126.201,Lena_RU,38.8,0.0,38.8,38.8,1,2008,2008,1,0
72.3246,126.2235,Lena_RU,36.3,0.0,36.3,36.3,1,2008,2008,1,0
72.3247,126.2014,Lena_RU,26.5,0.0,26.5,26.5,1,2008,2008,1,0
72.3248,126.2017,Lena_RU,33.5,0.0,33.5,33.5,1,2008,2008,1,0
72.3248,126.2218,Lena_RU,39.0,0.0,39.0,39.0,1,2008,2008,1,0
72.3248,126.2229,Lena_RU,37.8,0.0,37.8,37.8,1,2008,2008,1,0
72.3249,126.202,Lena_RU,45.0,0.0,45.0,45.0,1,2008,2008,1,0
72.3249,126.2192,Lena_RU,31.3,0.0,31.3,31.3,1,2008,2008,1,0
72.3249,126.2196,Lena_RU,36.5,0.0,36.5,36.5,1,2008,2008,1,0
72.3249,126.2205,Lena_RU,47.5,0.0,47.5,47.5,1,2008,2008,1,0
72.3249,126.2209,Lena_RU,39.0,0.0,39.0,39.0,1,2008,2008,1,0
72.3249,126.2215,Lena_RU,36.0,0.0,36.0,36.0,1,2008,2008,1,0
72.3249,126.2224,Lena_RU,34.8,0.0,34.8,34.8,1,2008,2008,1,0
72.325,126.0606,Lena_RU,43.0,0.0,43.0,43.0,1,2018,2018,1,0
72.325,126.2025,Lena_RU,37.8,0.0,37.8,37.8,1,2008,2008,1,0
72.325,126.2176,Lena_RU,28.8,0.0,28.8,28.8,1,2008,2008,1,0
72.325,126.218,Lena_RU,35.0,0.0,35.0,35.0,1,2008,2008,1,0
72.325,126.2183,Lena_RU,29.8,0.0,29.8,29.8,1,2008,2008,1,0
72.325,126.2228,Lena_RU,38.0,0.0,38.0,38.0,2,2008,2008,1,0
72.325,126.2343,Lena_RU,32.8,0.0,32.8,32.8,1,2008,2008,1,0
72.3251,126.2032,Lena_RU,37.8,0.0,37.8,37.8,1,2008,2008,1,0
72.3251,126.2167,Lena_RU,36.0,0.0,36.0,36.0,1,2008,2008,1,0
72.3251,126.217,Lena_RU,37.3,0.0,37.3,37.3,1,2008,2008,1,0
72.3251,126.2656,Lena_RU,22.0,0.0,22.0,22.0,1,2016,2016,1,0
72.3252,126.1551,Lena_RU,38.5,0.0,38.5,38.5,1,2008,2008,1,0
72.3252,126.2159,Lena_RU,27.8,0.0,27.8,27.8,1,2008,2008,1,0
72.3252,126.2655,Lena_RU,17.0,0.0,17.0,17.0,1,2016,2016,1,0
72.3253,126.2153,Lena_RU,26.5,0.0,26.5,26.5,1,2008,2008,1,0
72.3254,126.1587,Lena_RU,31.0,0.0,31.0,31.0,1,2008,2008,1,0
72.3254,126.204,Lena_RU,38.3,0.0,38.3,38.3,1,2008,2008,1,0
72.3254,126.2043,Lena_RU,43.8,0.0,43.8,43.8,1,2008,2008,1,0
72.3254,126.2107,Lena_RU,34.8,0.0,34.8,34.8,1,2008,2008,1,0
72.3254,126.212,Lena_RU,37.5,0.0,37.5,37.5,1,2008,2008,1,0
72.3254,126.2132,Lena_RU,27.5,0.0,27.5,27.5,1,2008,2008,1,0
72.3254,126.2141,Lena_RU,29.8,0.0,29.8,29.8,1,2008,2008,1,0
72.3254,126.215,Lena_RU,34.8,0.0,34.8,34.8,1,2008,2008,1,0
72.3255,126.1593,Lena_RU,34.0,0.0,34.0,34.0,1,2008,2008,1,0
72.3256,126.1532,Lena_RU,39.5,0.0,39.5,39.5,1,2008,2008,1,0
72.3256,126.1602,Lena_RU,54.8,0.0,54.8,54.8,1,2008,2008,1,0
72.3256,126.1621,Lena_RU,40.7,0.0,40.7,40.7,1,2008,2008,1,0
72.3256,126.205,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3256,126.2099,Lena_RU,26.8,0.0,26.8,26.8,1,2008,2008,1,0
72.3257,126.2052,Lena_RU,34.0,0.0,34.0,34.0,1,2008,2008,1,0
72.3257,126.2085,Lena_RU,32.3,0.0,32.3,32.3,1,2008,2008,1,0
72.3258,126.2058,Lena_RU,36.5,0.0,36.5,36.5,1,2008,2008,1,0
72.3258,126.2073,Lena_RU,27.8,0.0,27.8,27.8,1,2008,2008,1,0
72.3258,126.2078,Lena_RU,32.8,0.0,32.8,32.8,1,2008,2008,1,0
72.3258,126.2092,Lena_RU,32.7,0.0,32.7,32.7,1,2008,2008,1,0
72.3259,126.2037,Lena_RU,30.8,0.0,30.8,30.8,1,2008,2008,1,0
72.3259,126.2048,Lena_RU,37.3,0.0,37.3,37.3,1,2008,2008,1,0
72.3259,126.2061,Lena_RU,39.0,0.0,39.0,39.0,1,2008,2008,1,0
72.3259,126.2354,Lena_RU,35.7,0.0,35.7,35.7,1,2008,2008,1,0
72.326,126.2022,Lena_RU,31.8,0.0,31.8,31.8,1,2008,2008,1,0
72.326,126.2026,Lena_RU,26.8,0.0,26.8,26.8,1,2008,2008,1,0
72.326,126.2033,Lena_RU,38.0,0.0,38.0,38.0,1,2008,2008,1,0
72.326,126.2056,Lena_RU,44.3,0.0,44.3,44.3,1,2008,2008,1,0
72.326,126.206,Lena_RU,32.8,0.0,32.8,32.8,1,2008,2008,1,0
72.326,126.2063,Lena_RU,30.3,0.0,30.3,30.3,1,2008,2008,1,0
72.3261,126.2018,Lena_RU,27.8,0.0,27.8,27.8,1,2008,2008,1,0
72.3261,126.2065,Lena_RU,34.0,0.0,34.0,34.0,1,2008,2008,1,0
72.3262,126.1992,Lena_RU,37.3,0.0,37.3,37.3,1,2008,2008,1,0
72.3262,126.1997,Lena_RU,37.3,0.0,37.3,37.3,1,2008,2008,1,0
72.3262,126.2002,Lena_RU,33.3,0.0,33.3,33.3,1,2008,2008,1,0
72.3262,126.2005,Lena_RU,34.2,0.0,34.2,34.2,1,2008,2008,1,0
72.3262,126.201,Lena_RU,28.8,0.0,28.8,28.8,1,2008,2008,1,0
72.3262,126.2067,Lena_RU,37.5,0.0,37.5,37.5,1,2008,2008,1,0
72.3263,126.1953,Lena_RU,47.0,0.0,47.0,47.0,1,2008,2008,1,0
72.3263,126.1984,Lena_RU,52.3,0.0,52.3,52.3,1,2008,2008,1,0
72.3263,126.2294,Lena_RU,33.0,0.0,33.0,33.0,2,2008,2008,1,0
72.3264,126.1957,Lena_RU,50.0,0.0,50.0,50.0,1,2008,2008,1,0
72.3264,126.1971,Lena_RU,51.3,0.0,51.3,51.3,1,2008,2008,1,0
72.3264,126.1978,Lena_RU,45.0,0.0,45.0,45.0,1,2008,2008,1,0
72.3264,126.2354,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3265,126.1445,Lena_RU,33.8,0.0,33.8,33.8,1,2008,2008,1,0
72.3265,126.2075,Lena_RU,33.0,0.0,33.0,33.0,1,2008,2008,1,0
72.3267,126.2082,Lena_RU,31.3,0.0,31.3,31.3,1,2008,2008,1,0
72.3269,126.0477,Lena_RU,46.0,0.0,46.0,46.0,1,2018,2018,1,0
72.3269,126.235,Lena_RU,42.5,0.0,42.5,42.5,1,2008,2008,1,0
72.327,126.0481,Lena_RU,34.0,0.0,34.0,34.0,1,2018,2018,1,0
72.327,126.1155,Lena_RU,51.8,0.0,51.8,51.8,1,2008,2008,1,0
72.327,126.1966,Lena_RU,37.3,0.0,37.3,37.3,1,2008,2008,1,0
72.327,126.2091,Lena_RU,43.0,0.0,43.0,43.0,1,2008,2008,1,0
72.327,126.2793,Lena_RU,50.0,0.0,50.0,50.0,2,2008,2008,1,0
72.3272,126.21,Lena_RU,54.3,0.0,54.3,54.3,1,2008,2008,1,0
72.3275,126.2109,Lena_RU,24.3,0.0,24.3,24.3,1,2008,2008,1,0
72.3276,126.2115,Lena_RU,33.5,0.0,33.5,33.5,1,2008,2008,1,0
72.3276,126.22,Lena_RU,26.0,0.0,26.0,26.0,1,2008,2008,1,0
72.3277,126.1378,Lena_RU,26.7,0.0,26.7,26.7,1,2008,2008,1,0
72.3279,126.2122,Lena_RU,32.3,0.0,32.3,32.3,1,2008,2008,1,0
72.328,126.2129,Lena_RU,39.8,0.0,39.8,39.8,1,2008,2008,1,0
72.3283,126.2138,Lena_RU,36.5,0.0,36.5,36.5,1,2008,2008,1,0
72.3286,126.1546,Lena_RU,64.2,0.0,64.2,64.2,1,2008,2008,1,0
72.3286,126.2146,Lena_RU,29.0,0.0,29.0,29.0,1,2008,2008,1,0
72.3286,126.2305,Lena_RU,67.0,0.0,67.0,67.0,1,2018,2018,1,0
72.3287,126.2324,Lena_RU,31.5,0.0,31.5,31.5,1,2008,2008,1,0
72.3288,126.2155,Lena_RU,27.5,0.0,27.5,27.5,1,2008,2008,1,0
72.3288,126.2253,Lena_RU,42.9,0.0,42.9,42.9,1,2008,2008,1,0
72.329,126.2163,Lena_RU,34.3,0.0,34.3,34.3,1,2008,2008,1,0
72.329,126.2299,Lena_RU,45.5,0.0,45.5,45.5,1,2008,2008,1,0
72.3291,125.7669,Lena_RU,71.0,0.0,71.0,71.0,1,2020,2020,1,0
72.3292,125.7673,Lena_RU,57.0,0.0,57.0,57.0,1,2020,2020,1,0
72.3292,126.2327,Lena_RU,21.0,0.0,21.0,21.0,1,2018,2018,1,0
72.3292,126.2496,Lena_RU,30.0,0.0,30.0,30.0,1,2013,2013,1,0
72.3293,125.7676,Lena_RU,40.0,0.0,40.0,40.0,1,2020,2020,1,0
72.3293,126.217,Lena_RU,29.8,0.0,29.8,29.8,1,2008,2008,1,0
72.3294,125.7679,Lena_RU,63.0,0.0,63.0,63.0,1,2020,2020,1,0
72.3294,125.7681,Lena_RU,69.0,0.0,69.0,69.0,1,2020,2020,1,0
72.3295,126.2178,Lena_RU,34.8,0.0,34.8,34.8,1,2008,2008,1,0
72.3295,126.2283,Lena_RU,32.0,0.0,32.0,32.0,1,2008,2008,1,0
72.3296,125.7682,Lena_RU,52.0,0.0,52.0,52.0,1,2020,2020,1,0
72.3296,126.1568,Lena_RU,51.8,0.0,51.8,51.8,1,2008,2008,1,0
72.3297,126.2185,Lena_RU,40.3,0.0,40.3,40.3,1,2008,2008,1,0
72.3298,125.7687,Lena_RU,67.0,0.0,67.0,67.0,1,2020,2020,1,0
72.3298,125.7694,Lena_RU,80.0,0.0,80.0,80.0,1,2020,2020,1,0
72.3298,126.2191,Lena_RU,32.3,0.0,32.3,32.3,1,2008,2008,1,0
72.3299,126.2197,Lena_RU,35.0,0.0,35.0,35.0,1,2008,2008,1,0
72.33,125.7698,Lena_RU,74.0,0.0,74.0,74.0,1,2020,2020,1,0
72.33,125.7705,Lena_RU,92.0,0.0,92.0,92.0,2,2020,2020,1,0
72.33,125.7706,Lena_RU,83.0,0.0,83.0,83.0,1,2020,2020,1,0
72.33,125.7708,Lena_RU,94.0,0.0,94.0,94.0,1,2020,2020,1,0
72.33,126.2202,Lena_RU,31.8,0.0,31.8,31.8,1,2008,2008,1,0
72.33,126.2299,Lena_RU,67.3,0.0,67.3,67.3,1,2008,2008,1,0
72.3301,125.7706,Lena_RU,92.0,0.0,92.0,92.0,1,2020,2020,1,0
72.3302,126.2198,Lena_RU,48.3,0.0,48.3,48.3,1,2008,2008,1,0
72.3304,126.2211,Lena_RU,30.5,0.0,30.5,30.5,1,2008,2008,1,0
72.3306,126.2215,Lena_RU,34.2,0.0,34.2,34.2,1,2008,2008,1,0
72.3308,126.1553,Lena_RU,28.0,0.0,28.0,28.0,1,2008,2008,1,0
