setting,region,seed,lam,n,family,anchor,resid,pseudo,r,rmse_cm,bias_cm,ci_lo,ci_hi,error
pseudo,Lena,0,0.25,1518,model,cci,catboost,stefan,1.0,14.976,-2.027,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,stefan,1.0,15.071,2.962,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,stefan,1.0,16.743,7.951,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,stefan,1.0,19.591,12.939,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,stefan,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,stefan,1.0,14.964,-1.964,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,stefan,1.0,15.09,3.087,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,stefan,1.0,16.827,8.139,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,stefan,1.0,19.753,13.19,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,stefan,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,stefan,1.0,14.985,-2.055,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,stefan,1.0,15.068,2.905,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,stefan,1.0,16.712,7.866,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,stefan,1.0,19.525,12.826,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,cci,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,cci,5.0,16.434,-6.879,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,cci,5.0,16.388,-6.741,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,cci,5.0,16.347,-6.604,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,cci,5.0,16.31,-6.467,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,cci,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,cci,5.0,16.411,-6.868,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,cci,5.0,16.339,-6.72,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,cci,5.0,16.271,-6.572,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,cci,5.0,16.206,-6.424,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,cci,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,cci,5.0,16.414,-6.897,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,cci,5.0,16.347,-6.778,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,cci,5.0,16.283,-6.659,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,cci,5.0,16.222,-6.541,,,
pseudo,Lena,0,0.0,1518,model,cci,catboost,stefan_cci,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,catboost,stefan_cci,10.0,15.484,-4.404,,,
pseudo,Lena,0,0.5,1518,model,cci,catboost,stefan_cci,10.0,14.884,-1.793,,,
pseudo,Lena,0,0.75,1518,model,cci,catboost,stefan_cci,10.0,14.735,0.819,,,
pseudo,Lena,0,1.0,1518,model,cci,catboost,stefan_cci,10.0,15.049,3.431,,,
pseudo,Lena,1,0.0,1518,model,cci,catboost,stefan_cci,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,catboost,stefan_cci,10.0,15.491,-4.365,,,
pseudo,Lena,1,0.5,1518,model,cci,catboost,stefan_cci,10.0,14.912,-1.714,,,
pseudo,Lena,1,0.75,1518,model,cci,catboost,stefan_cci,10.0,14.796,0.937,,,
pseudo,Lena,1,1.0,1518,model,cci,catboost,stefan_cci,10.0,15.154,3.588,,,
pseudo,Lena,2,0.0,1518,model,cci,catboost,stefan_cci,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,catboost,stefan_cci,10.0,15.476,-4.423,,,
pseudo,Lena,2,0.5,1518,model,cci,catboost,stefan_cci,10.0,14.865,-1.83,,,
pseudo,Lena,2,0.75,1518,model,cci,catboost,stefan_cci,10.0,14.699,0.763,,,
pseudo,Lena,2,1.0,1518,model,cci,catboost,stefan_cci,10.0,14.994,3.356,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,cci,1.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,cci,1.0,16.458,-6.98,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,cci,1.0,16.432,-6.944,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,cci,1.0,16.407,-6.909,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,cci,1.0,16.382,-6.873,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,cci,1.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,cci,1.0,16.415,-6.918,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,cci,1.0,16.349,-6.82,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,cci,1.0,16.285,-6.722,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,cci,1.0,16.225,-6.624,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,cci,1.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,cci,1.0,16.464,-7.01,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,cci,1.0,16.444,-7.005,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,cci,1.0,16.426,-6.999,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,cci,1.0,16.409,-6.993,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,stefan_cci,5.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,stefan_cci,5.0,15.535,-4.536,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,stefan_cci,5.0,14.947,-2.056,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,stefan_cci,5.0,14.765,0.424,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,stefan_cci,5.0,15.003,2.904,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,stefan_cci,5.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,stefan_cci,5.0,15.516,-4.535,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,stefan_cci,5.0,14.908,-2.054,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,stefan_cci,5.0,14.706,0.427,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,stefan_cci,5.0,14.927,2.908,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,stefan_cci,5.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,stefan_cci,5.0,15.533,-4.62,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,stefan_cci,5.0,14.922,-2.225,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,stefan_cci,5.0,14.696,0.171,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,stefan_cci,5.0,14.871,2.566,,,
pseudo,Lena,0,0.0,1518,model,cci,mlp,const,10.0,16.485,-7.016,,,
pseudo,Lena,0,0.25,1518,model,cci,mlp,const,10.0,15.432,-4.406,,,
pseudo,Lena,0,0.5,1518,model,cci,mlp,const,10.0,14.805,-1.797,,,
pseudo,Lena,0,0.75,1518,model,cci,mlp,const,10.0,14.659,0.813,,,
pseudo,Lena,0,1.0,1518,model,cci,mlp,const,10.0,15.009,3.423,,,
pseudo,Lena,1,0.0,1518,model,cci,mlp,const,10.0,16.485,-7.016,,,
pseudo,Lena,1,0.25,1518,model,cci,mlp,const,10.0,15.383,-4.435,,,
pseudo,Lena,1,0.5,1518,model,cci,mlp,const,10.0,14.694,-1.854,,,
pseudo,Lena,1,0.75,1518,model,cci,mlp,const,10.0,14.479,0.727,,,
pseudo,Lena,1,1.0,1518,model,cci,mlp,const,10.0,14.757,3.307,,,
pseudo,Lena,2,0.0,1518,model,cci,mlp,const,10.0,16.485,-7.016,,,
pseudo,Lena,2,0.25,1518,model,cci,mlp,const,10.0,15.403,-4.404,,,
pseudo,Lena,2,0.5,1518,model,cci,mlp,const,10.0,14.754,-1.793,,,
pseudo,Lena,2,0.75,1518,model,cci,mlp,const,10.0,14.597,0.819,,,
pseudo,Lena,2,1.0,1518,model,cci,mlp,const,10.0,14.946,3.431,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,stefan,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,stefan,10.0,15.314,4.921,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,stefan,10.0,16.272,7.498,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,stefan,10.0,17.566,10.076,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,stefan,10.0,19.129,12.654,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,stefan,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,stefan,10.0,15.312,4.921,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,stefan,10.0,16.27,7.498,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,stefan,10.0,17.564,10.076,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,stefan,10.0,19.126,12.653,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,stefan,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,stefan,10.0,15.314,4.921,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,stefan,10.0,16.273,7.5,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,stefan,10.0,17.568,10.078,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,stefan,10.0,19.13,12.656,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,stefan_cci,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.061,3.299,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.463,4.254,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.956,5.209,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,stefan_cci,1.0,16.53,6.164,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,stefan_cci,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.056,3.295,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.451,4.247,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.936,5.199,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,stefan_cci,1.0,16.503,6.151,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,stefan_cci,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.037,3.228,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.407,4.113,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,stefan_cci,1.0,15.859,4.998,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,stefan_cci,1.0,16.388,5.883,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,ridge,const,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,ridge,const,5.0,14.741,2.72,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,ridge,const,5.0,14.746,3.097,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,ridge,const,5.0,14.773,3.474,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,ridge,const,5.0,14.822,3.851,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,ridge,const,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,ridge,const,5.0,14.74,2.72,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,ridge,const,5.0,14.745,3.097,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,ridge,const,5.0,14.771,3.473,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,ridge,const,5.0,14.818,3.85,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,ridge,const,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,ridge,const,5.0,14.743,2.729,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,ridge,const,5.0,14.752,3.115,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,ridge,const,5.0,14.782,3.5,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,ridge,const,5.0,14.833,3.886,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,stefan,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,stefan,5.0,15.349,4.895,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,stefan,5.0,16.327,7.448,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,stefan,5.0,17.628,10.0,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,stefan,5.0,19.185,12.552,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,stefan,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,stefan,5.0,15.335,4.892,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,stefan,5.0,16.302,7.441,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,stefan,5.0,17.593,9.99,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,stefan,5.0,19.144,12.538,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,stefan,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,stefan,5.0,15.371,4.945,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,stefan,5.0,16.384,7.547,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,stefan,5.0,17.727,10.149,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,stefan,5.0,19.331,12.75,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,cci,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,cci,10.0,14.579,0.106,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,cci,10.0,14.759,-2.132,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,cci,10.0,15.282,-4.369,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,cci,10.0,16.116,-6.607,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,cci,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,cci,10.0,14.582,0.056,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,cci,10.0,14.78,-2.232,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,cci,10.0,15.337,-4.519,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,cci,10.0,16.216,-6.807,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,cci,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,cci,10.0,14.572,0.103,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,cci,10.0,14.748,-2.137,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,cci,10.0,15.272,-4.377,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,cci,10.0,16.109,-6.617,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,catboost,const,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,catboost,const,1.0,14.746,2.487,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,catboost,const,1.0,14.744,2.631,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,catboost,const,1.0,14.751,2.775,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,catboost,const,1.0,14.767,2.919,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,catboost,const,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,catboost,const,1.0,14.778,2.501,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,catboost,const,1.0,14.807,2.659,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,catboost,const,1.0,14.845,2.816,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,catboost,const,1.0,14.891,2.974,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,catboost,const,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,catboost,const,1.0,14.771,2.495,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,catboost,const,1.0,14.791,2.647,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,catboost,const,1.0,14.818,2.799,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,catboost,const,1.0,14.851,2.95,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,stefan,1.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,stefan,1.0,15.375,4.875,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,stefan,1.0,16.37,7.407,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,stefan,1.0,17.678,9.94,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,stefan,1.0,19.237,12.472,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,stefan,1.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,stefan,1.0,15.32,4.862,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,stefan,1.0,16.264,7.381,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,stefan,1.0,17.526,9.9,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,stefan,1.0,19.045,12.419,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,stefan,1.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,stefan,1.0,15.299,4.737,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,stefan,1.0,16.191,7.132,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,stefan,1.0,17.38,9.526,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,stefan,1.0,18.809,11.92,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,cci,5.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,cci,5.0,14.598,-0.088,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,cci,5.0,14.851,-2.519,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,cci,5.0,15.496,-4.95,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,cci,5.0,16.488,-7.381,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,cci,5.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,cci,5.0,14.597,-0.175,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,cci,5.0,14.875,-2.693,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,cci,5.0,15.568,-5.212,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,cci,5.0,16.623,-7.73,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,cci,5.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,cci,5.0,14.626,-0.121,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,cci,5.0,14.914,-2.586,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,cci,5.0,15.6,-5.05,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,cci,5.0,16.633,-7.515,,,
pseudo,Lena,0,0.0,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,0,0.25,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.762,2.372,,,
pseudo,Lena,0,0.5,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.767,2.401,,,
pseudo,Lena,0,0.75,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.773,2.431,,,
pseudo,Lena,0,1.0,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.779,2.46,,,
pseudo,Lena,1,0.0,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,1,0.25,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.76,2.333,,,
pseudo,Lena,1,0.5,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.764,2.323,,,
pseudo,Lena,1,0.75,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.768,2.313,,,
pseudo,Lena,1,1.0,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.771,2.303,,,
pseudo,Lena,2,0.0,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.757,2.343,,,
pseudo,Lena,2,0.25,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.762,2.348,,,
pseudo,Lena,2,0.5,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.767,2.354,,,
pseudo,Lena,2,0.75,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.773,2.359,,,
pseudo,Lena,2,1.0,1518,model,stefan_cci,mlp,stefan_cci,10.0,14.778,2.364,,,
pseudo,Canada,0,1.0,371,model,none,ridge,cci,1.0,36.984,9.318,23.229928928012733,56.52863572110651,
pseudo,Canada,1,1.0,371,model,none,ridge,cci,1.0,36.94,9.207,23.562702529514112,59.915839885514664,
pseudo,Canada,2,1.0,371,model,none,ridge,cci,1.0,36.976,9.31,22.33307568911034,58.71945851946755,
pseudo,Canada,0,1.0,371,model,none,ridge,stefan_cci,5.0,31.156,3.362,21.267006811596918,42.67944844396959,
pseudo,Canada,1,1.0,371,model,none,ridge,stefan_cci,5.0,31.151,3.334,21.408618501985735,46.78190336046779,
pseudo,Canada,2,1.0,371,model,none,ridge,stefan_cci,5.0,31.155,3.358,20.629436495145455,45.9896083769312,
pseudo,Canada,0,1.0,371,model,none,ridge,const,10.0,47.984,-34.232,23.753080920230026,62.13789055507165,
pseudo,Canada,1,1.0,371,model,none,ridge,const,10.0,47.964,-34.213,24.812032402832724,63.29163041366409,
pseudo,Canada,2,1.0,371,model,none,ridge,const,10.0,47.986,-34.241,23.414826370501526,62.29322814786525,
pseudo,Canada,0,1.0,371,model,none,catboost,stefan,10.0,30.094,-4.112,19.567158385946577,37.73250952698335,
pseudo,Canada,1,1.0,371,model,none,catboost,stefan,10.0,30.414,-4.08,20.219328059765786,39.46577356526771,
pseudo,Canada,2,1.0,371,model,none,catboost,stefan,10.0,30.126,-4.497,19.808850075402926,38.71861052510359,
pseudo,Canada,0,1.0,371,model,none,catboost,stefan_cci,1.0,29.053,0.188,19.68959395624159,36.95336936768973,
pseudo,Canada,1,1.0,371,model,none,catboost,stefan_cci,1.0,28.032,2.512,19.698023017554757,38.70953124733006,
pseudo,Canada,2,1.0,371,model,none,catboost,stefan_cci,1.0,27.79,2.284,19.344109584446286,37.7016478117459,
pseudo,Canada,0,1.0,371,model,none,catboost,const,5.0,47.024,-33.437,23.654923492362087,60.846944668166444,
pseudo,Canada,1,1.0,371,model,none,catboost,const,5.0,47.191,-33.537,24.568572821886914,62.201117836871106,
pseudo,Canada,2,1.0,371,model,none,catboost,const,5.0,47.489,-33.931,23.528540633076695,61.60510179173741,
pseudo,Canada,0,1.0,371,model,none,mlp,stefan,5.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,stefan,5.0,,,,,diverged
pseudo,Canada,2,1.0,371,model,none,mlp,stefan,5.0,,,,,diverged
pseudo,Canada,0,1.0,371,model,none,mlp,cci,10.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,cci,10.0,424.902,-11.504,22.80190029477122,1164.110219136031,
pseudo,Canada,2,1.0,371,model,none,mlp,cci,10.0,,,,,diverged
pseudo,Canada,0,1.0,371,model,none,mlp,const,1.0,,,,,diverged
pseudo,Canada,1,1.0,371,model,none,mlp,const,1.0,,,,,diverged
pseudo,Canada,2,1.0,371,model,none,mlp,const,1.0,,,,,diverged
pseudo,Canada,0,0.0,371,model,stefan,ridge,stefan,1.0,29.962,-2.179,20.285512178884655,37.514269047645875,
pseudo,Canada,0,0.25,371,model,stefan,ridge,stefan,1.0,30.095,-2.131,20.262986284012417,37.732039793753636,
pseudo,Canada,0,0.5,371,model,stefan,ridge,stefan,1.0,30.236,-2.083,20.29419422918556,37.957739326837554,
pseudo,Canada,0,0.75,371,model,stefan,ridge,stefan,1.0,30.385,-2.035,20.35931808437459,38.19122873024812,
pseudo,Canada,0,1.0,371,model,stefan,ridge,stefan,1.0,30.542,-1.987,20.43049813805149,38.43236725986786,
pseudo,Canada,1,0.0,371,model,stefan,ridge,stefan,1.0,29.962,-2.179,20.73590848775231,38.87785838724893,
pseudo,Canada,1,0.25,371,model,stefan,ridge,stefan,1.0,30.095,-2.141,20.748004983442662,39.13652769583862,
pseudo,Canada,1,0.5,371,model,stefan,ridge,stefan,1.0,30.237,-2.103,20.77888859008581,39.41383457693581,
pseudo,Canada,1,0.75,371,model,stefan,ridge,stefan,1.0,30.385,-2.065,20.627138599123434,39.71695394339766,
pseudo,Canada,1,1.0,371,model,stefan,ridge,stefan,1.0,30.542,-2.027,20.477433218063933,40.028166000022665,
pseudo,Canada,2,0.0,371,model,stefan,ridge,stefan,1.0,29.962,-2.179,21.113981851455986,37.8881189748579,
pseudo,Canada,2,0.25,371,model,stefan,ridge,stefan,1.0,30.096,-2.134,21.17638164858845,38.08699369069242,
pseudo,Canada,2,0.5,371,model,stefan,ridge,stefan,1.0,30.238,-2.089,21.307517619374043,38.31061190212282,
pseudo,Canada,2,0.75,371,model,stefan,ridge,stefan,1.0,30.389,-2.045,21.448412833743397,38.54180075058136,
pseudo,Canada,2,1.0,371,model,stefan,ridge,stefan,1.0,30.547,-2.0,21.583540519761502,38.815399246752825,
pseudo,Canada,0,0.0,371,model,stefan,ridge,cci,5.0,29.962,-2.179,20.285512178884655,37.514269047645875,
pseudo,Canada,0,0.25,371,model,stefan,ridge,cci,5.0,29.702,0.61,20.221242796235728,37.909748569386615,
pseudo,Canada,0,0.5,371,model,stefan,ridge,cci,5.0,30.96,3.4,21.201747644735452,42.29362471339123,
pseudo,Canada,0,0.75,371,model,stefan,ridge,cci,5.0,33.566,6.189,21.435295340296037,49.31976561752717,
pseudo,Canada,0,1.0,371,model,stefan,ridge,cci,5.0,37.237,8.979,22.840804558337688,56.351916954724835,
pseudo,Canada,1,0.0,371,model,stefan,ridge,cci,5.0,29.962,-2.179,20.73590848775231,38.87785838724893,
pseudo,Canada,1,0.25,371,model,stefan,ridge,cci,5.0,29.701,0.601,20.768024838361725,40.37256625359624,
pseudo,Canada,1,0.5,371,model,stefan,ridge,cci,5.0,30.957,3.381,21.34059564188127,46.1250297077738,
pseudo,Canada,1,0.75,371,model,stefan,ridge,cci,5.0,33.559,6.161,22.205662568232032,52.518785580852615,
pseudo,Canada,1,1.0,371,model,stefan,ridge,cci,5.0,37.226,8.942,23.673538775899654,60.189656314245546,
