proto,target,seed,lam,family,anchor,pseudo,resid,r,rmse_cm,bias_cm,n,ci_lo,ci_hi,error
half,Lena,1,0.25,anchored,stefan,stefan_cci,mlp,5.0,15.354,5.402,1518,13.016380933275588,26.990285705459357,
half,Lena,1,0.5,anchored,stefan,stefan_cci,mlp,5.0,14.778,3.442,1518,12.423358689277546,27.447560524573866,
half,Lena,1,0.75,anchored,stefan,stefan_cci,mlp,5.0,14.455,1.481,1518,11.934629380691442,28.20105985950353,
half,Lena,1,1.0,anchored,stefan,stefan_cci,mlp,5.0,14.403,-0.479,1518,11.604044202768108,29.102066040199986,
half,Lena,2,0.0,anchored,stefan,stefan_cci,mlp,5.0,16.157,7.363,1518,13.823848949163905,23.95155084923662,
half,Lena,2,0.25,anchored,stefan,stefan_cci,mlp,5.0,15.467,5.582,1518,13.179659897037967,24.47942745558784,
half,Lena,2,0.5,anchored,stefan,stefan_cci,mlp,5.0,15.002,3.8,1518,12.694275849215229,25.056522506316643,
half,Lena,2,0.75,anchored,stefan,stefan_cci,mlp,5.0,14.786,2.019,1518,12.341798079523238,25.835136492927624,
half,Lena,2,1.0,anchored,stefan,stefan_cci,mlp,5.0,14.828,0.238,1518,11.984718309983283,26.829470220202033,
half,Lena,0,0.0,anchored,stefan_cci,stefan,ridge,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,ridge,1.0,15.104,3.083,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,ridge,1.0,16.219,5.993,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,ridge,1.0,17.803,8.903,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,ridge,1.0,19.744,11.813,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,ridge,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,ridge,1.0,15.098,3.073,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,ridge,1.0,16.201,5.973,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,ridge,1.0,17.772,8.874,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,ridge,1.0,19.698,11.775,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,ridge,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,ridge,1.0,15.097,3.05,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,ridge,1.0,16.191,5.928,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,ridge,1.0,17.748,8.805,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,ridge,1.0,19.658,11.683,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,ridge,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,ridge,0.5,14.865,-0.133,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,ridge,0.5,15.29,-0.439,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,ridge,0.5,15.833,-0.744,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,ridge,0.5,16.481,-1.05,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,ridge,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,ridge,0.5,14.861,-0.146,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,ridge,0.5,15.28,-0.465,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,ridge,0.5,15.816,-0.783,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,ridge,0.5,16.458,-1.102,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,ridge,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,ridge,0.5,14.861,-0.166,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,ridge,0.5,15.282,-0.504,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,ridge,0.5,15.819,-0.843,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,ridge,0.5,16.462,-1.181,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,ridge,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,ridge,10.0,14.716,-1.118,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,ridge,10.0,14.997,-2.409,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,ridge,10.0,15.403,-3.699,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,ridge,10.0,15.925,-4.99,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,ridge,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,ridge,10.0,14.716,-1.119,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,ridge,10.0,14.997,-2.411,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,ridge,10.0,15.403,-3.702,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,ridge,10.0,15.925,-4.994,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,ridge,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,ridge,10.0,14.717,-1.106,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,ridge,10.0,14.996,-2.384,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,ridge,10.0,15.398,-3.662,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,ridge,10.0,15.914,-4.94,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,ridge,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,ridge,5.0,14.612,0.624,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,ridge,5.0,14.679,1.075,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,ridge,5.0,14.768,1.526,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,ridge,5.0,14.879,1.977,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,ridge,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,ridge,5.0,14.61,0.618,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,ridge,5.0,14.674,1.063,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,ridge,5.0,14.761,1.509,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,ridge,5.0,14.869,1.954,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,ridge,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,ridge,5.0,14.613,0.631,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,ridge,5.0,14.682,1.09,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,ridge,5.0,14.773,1.549,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,ridge,5.0,14.887,2.008,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,catboost,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,catboost,1.0,14.717,2.176,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,catboost,1.0,15.137,4.18,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,catboost,1.0,15.806,6.184,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,catboost,1.0,16.695,8.187,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,catboost,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,catboost,1.0,14.721,2.183,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,catboost,1.0,15.147,4.193,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,catboost,1.0,15.824,6.204,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,catboost,1.0,16.722,8.215,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,catboost,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,catboost,1.0,14.731,2.139,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,catboost,1.0,15.154,4.105,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,catboost,1.0,15.813,6.072,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,catboost,1.0,16.683,8.039,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,catboost,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,catboost,0.5,14.532,-1.413,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,catboost,0.5,14.696,-2.997,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,catboost,0.5,15.053,-4.582,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,catboost,0.5,15.591,-6.167,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,catboost,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,catboost,0.5,14.55,-1.465,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,catboost,0.5,14.74,-3.102,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,catboost,0.5,15.131,-4.739,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,catboost,0.5,15.706,-6.376,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,catboost,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,catboost,0.5,14.593,-1.341,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,catboost,0.5,14.794,-2.855,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,catboost,0.5,15.164,-4.368,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,catboost,0.5,15.691,-5.882,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,catboost,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,catboost,10.0,14.585,-1.318,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,catboost,10.0,14.853,-2.809,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,catboost,10.0,15.357,-4.299,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,catboost,10.0,16.076,-5.79,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,catboost,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,catboost,10.0,14.625,-1.364,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,catboost,10.0,14.927,-2.9,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,catboost,10.0,15.458,-4.436,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,catboost,10.0,16.196,-5.971,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,catboost,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,catboost,10.0,14.591,-1.302,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,catboost,10.0,14.862,-2.776,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,catboost,10.0,15.37,-4.251,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,catboost,10.0,16.091,-5.725,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,catboost,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,catboost,5.0,14.502,0.328,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,catboost,5.0,14.456,0.483,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,catboost,5.0,14.431,0.638,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,catboost,5.0,14.427,0.794,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,catboost,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,catboost,5.0,14.496,0.333,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,catboost,5.0,14.448,0.493,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,catboost,5.0,14.425,0.653,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,catboost,5.0,14.425,0.813,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,catboost,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,catboost,5.0,14.502,0.343,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,catboost,5.0,14.459,0.514,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,catboost,5.0,14.438,0.685,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,catboost,5.0,14.441,0.857,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,mlp,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,mlp,1.0,14.711,2.132,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,mlp,1.0,15.119,4.091,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,mlp,1.0,15.771,6.05,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,mlp,1.0,16.639,8.01,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,mlp,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,mlp,1.0,14.685,2.132,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,mlp,1.0,15.065,4.092,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,mlp,1.0,15.688,6.052,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,mlp,1.0,16.527,8.012,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,mlp,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,mlp,1.0,14.675,2.142,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,mlp,1.0,15.05,4.111,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,mlp,1.0,15.672,6.08,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,mlp,1.0,16.514,8.05,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,mlp,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,mlp,0.5,14.613,-1.77,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,mlp,0.5,14.933,-3.713,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,mlp,0.5,15.509,-5.655,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,mlp,0.5,16.316,-7.597,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,mlp,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,mlp,0.5,14.624,-1.804,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,mlp,0.5,14.953,-3.78,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,mlp,0.5,15.537,-5.756,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,mlp,0.5,16.349,-7.732,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,mlp,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,mlp,0.5,14.59,-1.798,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,mlp,0.5,14.902,-3.769,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,mlp,0.5,15.487,-5.739,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,mlp,0.5,16.316,-7.71,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,mlp,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,mlp,10.0,14.718,-1.682,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,mlp,10.0,15.108,-3.536,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,mlp,10.0,15.719,-5.39,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,mlp,10.0,16.527,-7.244,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,mlp,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,mlp,10.0,14.708,-1.751,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,mlp,10.0,15.102,-3.675,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,mlp,10.0,15.729,-5.599,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,mlp,10.0,16.563,-7.523,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,mlp,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,mlp,10.0,14.719,-1.695,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,mlp,10.0,15.11,-3.562,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,mlp,10.0,15.724,-5.43,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,mlp,10.0,16.535,-7.297,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,mlp,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,mlp,5.0,14.561,0.173,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,mlp,5.0,14.554,0.174,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,mlp,5.0,14.549,0.174,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,mlp,5.0,14.545,0.175,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,mlp,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,mlp,5.0,14.558,0.204,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,mlp,5.0,14.549,0.236,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,mlp,5.0,14.54,0.268,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,mlp,5.0,14.532,0.3,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,mlp,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,mlp,5.0,14.563,0.146,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,mlp,5.0,14.557,0.12,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,mlp,5.0,14.552,0.094,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,mlp,5.0,14.548,0.068,1518,,,
half,Canada,-1,0.0,analytic,stefan_cci,none,none,0.0,28.787,1.12,371,,,
half,Canada,0,1.0,direct,none,stefan,catboost,1.0,32.156,-10.269,371,17.98516132410219,41.659661282476016,
half,Canada,1,1.0,direct,none,stefan,catboost,1.0,32.471,-10.616,371,18.785735089263706,42.46168674305696,
half,Canada,2,1.0,direct,none,stefan,catboost,1.0,32.491,-10.306,371,19.188622912779984,42.864081547417754,
half,Canada,0,1.0,direct,none,cci,catboost,0.5,30.915,2.126,371,17.36743571170522,43.60242872646373,
half,Canada,1,1.0,direct,none,cci,catboost,0.5,30.572,2.039,371,19.24309981095741,46.49686630893009,
half,Canada,2,1.0,direct,none,cci,catboost,0.5,30.838,4.235,371,18.749595008443215,46.86501920795742,
half,Canada,0,1.0,direct,none,cci,catboost,10.0,30.579,5.997,371,18.8807754200282,45.83894658499785,
half,Canada,1,1.0,direct,none,cci,catboost,10.0,30.637,4.82,371,20.498675586125238,47.975011469726525,
half,Canada,2,1.0,direct,none,cci,catboost,10.0,30.421,5.8,371,19.576593111910995,47.50023921714122,
half,Canada,0,1.0,direct,none,stefan_cci,catboost,5.0,29.846,-3.301,371,17.366245388217237,39.34927758839348,
half,Canada,1,1.0,direct,none,stefan_cci,catboost,5.0,28.858,-1.572,371,19.075430193373094,40.655621538287804,
half,Canada,2,1.0,direct,none,stefan_cci,catboost,5.0,29.424,-2.235,371,18.81487973810314,40.61138930245187,
half,Canada,0,1.0,direct,none,const,catboost,2.0,41.822,-25.467,371,20.106046883405934,54.580602010925986,
half,Canada,1,1.0,direct,none,const,catboost,2.0,42.149,-25.612,371,21.563166544764968,56.01031254665969,
half,Canada,2,1.0,direct,none,const,catboost,2.0,41.755,-25.347,371,20.703809180409632,54.428099583366844,
half,Canada,0,1.0,direct,none,stefan,mlp,0.5,,,371,,,diverged
half,Canada,1,1.0,direct,none,stefan,mlp,0.5,,,371,,,diverged
half,Canada,2,1.0,direct,none,stefan,mlp,0.5,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan,mlp,10.0,32.34,-9.596,371,17.906600384297203,43.74875777972551,
half,Canada,1,1.0,direct,none,stefan,mlp,10.0,31.998,-9.436,371,18.782291687071552,42.74068932126535,
half,Canada,2,1.0,direct,none,stefan,mlp,10.0,33.539,-10.834,371,19.846421201223656,46.097728407802045,
half,Canada,0,1.0,direct,none,cci,mlp,5.0,217.408,-3.304,371,23.570903117278505,555.2365291623839,
half,Canada,1,1.0,direct,none,cci,mlp,5.0,423.525,-11.453,371,22.87645327559858,1039.0316292358518,
half,Canada,2,1.0,direct,none,cci,mlp,5.0,85.842,12.333,371,24.690472605512802,206.03636548441543,
half,Canada,0,1.0,direct,none,stefan_cci,mlp,2.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,stefan_cci,mlp,2.0,140.246,7.238,371,21.084092929319247,339.4421650808825,
half,Canada,2,1.0,direct,none,stefan_cci,mlp,2.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,const,mlp,1.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,const,mlp,1.0,,,371,,,diverged
half,Canada,2,1.0,direct,none,const,mlp,1.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,none,ftt,0.0,35.692,-17.106,371,19.72322139399835,46.120862310898836,
half,Canada,1,1.0,direct,none,none,ftt,0.0,35.594,-16.791,371,20.520841717258154,46.80195604075568,
half,Canada,2,1.0,direct,none,none,ftt,0.0,34.194,-15.786,371,18.64141438108211,45.06783799867152,
half,Canada,0,1.0,direct,none,stefan,ftt,5.0,32.266,-10.068,371,17.938444191481175,41.89198895106464,
half,Canada,1,1.0,direct,none,stefan,ftt,5.0,32.06,-9.793,371,18.67219864335175,41.85592540810585,
half,Canada,2,1.0,direct,none,stefan,ftt,5.0,31.943,-9.686,371,19.05339956057063,41.98989160443253,
half,Canada,0,1.0,direct,none,cci,ftt,2.0,31.971,4.057,371,19.039964392563434,47.76522894512537,
half,Canada,1,1.0,direct,none,cci,ftt,2.0,30.625,5.639,371,20.230169393199205,47.64495392166035,
half,Canada,2,1.0,direct,none,cci,ftt,2.0,32.604,6.853,371,19.935152248206247,52.16640655394297,
half,Canada,0,1.0,direct,none,stefan_cci,ftt,1.0,29.725,-2.401,371,17.67070371325307,39.25014302643241,
half,Canada,1,1.0,direct,none,stefan_cci,ftt,1.0,29.258,-4.237,371,18.414244688655888,38.92098419469263,
half,Canada,2,1.0,direct,none,stefan_cci,ftt,1.0,30.842,-5.385,371,18.691388360498753,39.983903121133935,
half,Canada,0,1.0,direct,none,const,ftt,0.5,41.962,-25.614,371,20.19490935928734,54.68501600238488,
half,Canada,1,1.0,direct,none,const,ftt,0.5,41.224,-25.058,371,21.75235207009867,54.2275106270188,
half,Canada,2,1.0,direct,none,const,ftt,0.5,42.457,-26.465,371,20.87815080749749,55.39067054408998,
half,Canada,0,1.0,direct,none,const,ftt,10.0,42.366,-26.055,371,20.266796945122238,55.29537835472362,
half,Canada,1,1.0,direct,none,const,ftt,10.0,42.004,-25.716,371,21.682037502107324,55.6181091682858,
half,Canada,2,1.0,direct,none,const,ftt,10.0,42.233,-25.901,371,20.72696714320227,55.12276211866916,
half,Canada,0,1.0,direct,none,stefan,ridge,2.0,31.121,-7.663,371,18.436403421016795,40.56938650497727,
half,Canada,1,1.0,direct,none,stefan,ridge,2.0,31.132,-7.662,371,18.967918910441654,41.177947834393805,
half,Canada,2,1.0,direct,none,stefan,ridge,2.0,31.114,-7.622,371,19.26563522767452,41.22494089721953,
half,Canada,0,1.0,direct,none,cci,ridge,1.0,34.005,7.755,371,20.763729577774836,49.97448057170982,
half,Canada,1,1.0,direct,none,cci,ridge,1.0,33.798,7.457,371,21.920537054801223,52.99932809851343,
half,Canada,2,1.0,direct,none,cci,ridge,1.0,33.935,7.658,371,20.663729021354946,53.798139342100704,
half,Canada,0,1.0,direct,none,stefan_cci,ridge,0.5,29.667,0.041,371,18.370766330923843,39.53555894079409,
half,Canada,1,1.0,direct,none,stefan_cci,ridge,0.5,29.658,-0.103,371,19.691898780301887,40.528385695291476,
half,Canada,2,1.0,direct,none,stefan_cci,ridge,0.5,29.683,0.138,371,19.620840265881572,40.590601236543904,
half,Canada,0,1.0,direct,none,stefan_cci,ridge,10.0,30.418,0.914,371,18.30044532897411,41.90011634672656,
half,Canada,1,1.0,direct,none,stefan_cci,ridge,10.0,30.41,0.879,371,20.023125607202573,44.187318702398485,
half,Canada,2,1.0,direct,none,stefan_cci,ridge,10.0,30.418,0.948,371,19.442322828026438,44.5860201358785,
half,Canada,0,1.0,direct,none,const,ridge,5.0,41.246,-24.435,371,20.12071718488807,53.84404121557428,
half,Canada,1,1.0,direct,none,const,ridge,5.0,41.245,-24.442,371,21.59811676346104,55.00016758848473,
half,Canada,2,1.0,direct,none,const,ridge,5.0,41.244,-24.434,371,21.776587845899737,54.42781816532536,
half,Canada,0,0.0,anchored,stefan,stefan,ridge,1.0,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,0,0.25,anchored,stefan,stefan,ridge,1.0,31.215,-8.204,371,18.372968380715363,40.37674530105928,
half,Canada,0,0.5,anchored,stefan,stefan,ridge,1.0,31.152,-7.902,371,18.489696572264798,40.410465932789315,
half,Canada,0,0.75,anchored,stefan,stefan,ridge,1.0,31.1,-7.599,371,18.53937941501758,40.40473688981876,
half,Canada,0,1.0,anchored,stefan,stefan,ridge,1.0,31.061,-7.297,371,18.54065418800428,40.41463088784341,
half,Canada,1,0.0,anchored,stefan,stefan,ridge,1.0,31.289,-8.507,371,19.131309554179946,40.80031092840952,
half,Canada,1,0.25,anchored,stefan,stefan,ridge,1.0,31.214,-8.188,371,19.071054679762547,40.75719091736938,
half,Canada,1,0.5,anchored,stefan,stefan,ridge,1.0,31.151,-7.87,371,19.034841627360088,40.68695755609908,
half,Canada,1,0.75,anchored,stefan,stefan,ridge,1.0,31.1,-7.551,371,19.022821280686845,40.70392579924053,
half,Canada,1,1.0,anchored,stefan,stefan,ridge,1.0,31.06,-7.233,371,19.13993052311975,40.9904570082611,
half,Canada,2,0.0,anchored,stefan,stefan,ridge,1.0,31.289,-8.507,371,19.267753511777475,41.10666202647969,
half,Canada,2,0.25,anchored,stefan,stefan,ridge,1.0,31.213,-8.183,371,19.324902369804036,41.06425718863401,
half,Canada,2,0.5,anchored,stefan,stefan,ridge,1.0,31.149,-7.859,371,19.32315764606004,41.034593967557456,
half,Canada,2,0.75,anchored,stefan,stefan,ridge,1.0,31.096,-7.535,371,19.358739410815343,41.016274134974395,
half,Canada,2,1.0,anchored,stefan,stefan,ridge,1.0,31.056,-7.212,371,19.41977730147258,41.0094474607549,
half,Canada,0,0.0,anchored,stefan,cci,ridge,0.5,31.289,-8.507,371,18.262627066818023,40.35716612124677,
