proto,target,seed,lam,family,anchor,pseudo,resid,r,rmse_cm,bias_cm,n,ci_lo,ci_hi,error
half,Lena,2,0.75,anchored,stefan,stefan_cci,mlp,1.0,14.653,1.532,1518,12.199568365893967,25.74182540854664,
half,Lena,2,1.0,anchored,stefan,stefan_cci,mlp,1.0,14.694,-0.411,1518,11.924098672128176,26.64941004800974,
half,Lena,0,0.0,anchored,stefan_cci,none,ridge,0.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,none,ridge,0.0,15.323,-0.2,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,none,ridge,0.0,16.37,-0.573,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,none,ridge,0.0,17.658,-0.945,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,none,ridge,0.0,19.136,-1.318,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,none,ridge,0.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,none,ridge,0.0,15.323,-0.2,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,none,ridge,0.0,16.37,-0.573,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,none,ridge,0.0,17.658,-0.945,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,none,ridge,0.0,19.136,-1.318,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,none,ridge,0.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,none,ridge,0.0,15.323,-0.2,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,none,ridge,0.0,16.37,-0.573,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,none,ridge,0.0,17.658,-0.945,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,none,ridge,0.0,19.136,-1.318,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,ridge,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,ridge,5.0,14.741,2.329,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,ridge,5.0,15.23,4.486,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,ridge,5.0,16.007,6.643,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,ridge,5.0,17.033,8.799,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,ridge,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,ridge,5.0,14.739,2.326,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,ridge,5.0,15.226,4.479,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,ridge,5.0,16.0,6.633,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,ridge,5.0,17.022,8.786,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,ridge,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,ridge,5.0,14.742,2.333,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,ridge,5.0,15.233,4.495,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,ridge,5.0,16.013,6.656,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,ridge,5.0,17.043,8.817,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,ridge,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,ridge,2.0,14.641,-0.886,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,ridge,2.0,14.81,-1.944,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,ridge,2.0,15.072,-3.002,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,ridge,2.0,15.422,-4.06,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,ridge,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,ridge,2.0,14.64,-0.887,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,ridge,2.0,14.808,-1.947,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,ridge,2.0,15.069,-3.006,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,ridge,2.0,15.419,-4.065,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,ridge,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,ridge,2.0,14.642,-0.84,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,ridge,2.0,14.807,-1.852,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,ridge,2.0,15.06,-2.864,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,ridge,2.0,15.395,-3.876,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,ridge,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,ridge,1.0,14.836,1.361,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,ridge,1.0,15.262,2.551,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,ridge,1.0,15.832,3.74,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,ridge,1.0,16.531,4.929,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,ridge,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,ridge,1.0,14.831,1.349,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,ridge,1.0,15.248,2.526,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,ridge,1.0,15.807,3.703,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,ridge,1.0,16.495,4.88,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,ridge,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,ridge,1.0,14.835,1.347,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,ridge,1.0,15.258,2.522,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,ridge,1.0,15.823,3.697,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,ridge,1.0,16.515,4.872,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,none,catboost,0.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,none,catboost,0.0,15.074,3.506,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,none,catboost,0.0,16.297,6.839,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,none,catboost,0.0,18.091,10.173,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,none,catboost,0.0,20.306,13.506,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,none,catboost,0.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,none,catboost,0.0,15.355,4.64,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,none,catboost,0.0,17.341,9.108,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,none,catboost,0.0,20.176,13.576,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,none,catboost,0.0,23.555,18.044,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,none,catboost,0.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,none,catboost,0.0,15.066,3.926,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,none,catboost,0.0,16.469,7.679,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,none,catboost,0.0,18.573,11.433,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,none,catboost,0.0,21.17,15.186,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,catboost,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,catboost,5.0,14.703,2.172,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,catboost,5.0,15.109,4.172,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,catboost,5.0,15.765,6.173,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,catboost,5.0,16.642,8.173,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,catboost,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,catboost,5.0,14.721,2.198,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,catboost,5.0,15.151,4.224,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,catboost,5.0,15.834,6.25,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,catboost,5.0,16.74,8.276,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,catboost,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,catboost,5.0,14.693,2.107,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,catboost,5.0,15.073,4.042,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,catboost,5.0,15.691,5.978,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,catboost,5.0,16.518,7.913,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,catboost,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,catboost,2.0,14.565,-1.391,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,catboost,2.0,14.792,-2.954,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,catboost,2.0,15.239,-4.518,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,catboost,2.0,15.886,-6.081,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,catboost,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,catboost,2.0,14.605,-1.498,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,catboost,2.0,14.875,-3.169,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,catboost,2.0,15.364,-4.839,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,catboost,2.0,16.053,-6.509,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,catboost,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,catboost,2.0,14.6,-1.367,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,catboost,2.0,14.837,-2.906,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,catboost,2.0,15.268,-4.446,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,catboost,2.0,15.878,-5.985,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,catboost,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,catboost,1.0,14.496,0.351,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,catboost,1.0,14.446,0.53,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,catboost,1.0,14.417,0.708,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,catboost,1.0,14.411,0.887,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,catboost,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,catboost,1.0,14.486,0.343,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,catboost,1.0,14.427,0.515,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,catboost,1.0,14.391,0.686,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,catboost,1.0,14.379,0.857,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,catboost,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,catboost,1.0,14.496,0.37,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,catboost,1.0,14.45,0.569,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,catboost,1.0,14.428,0.767,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,catboost,1.0,14.433,0.965,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,0,0.25,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,0,0.5,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,0,0.75,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,0,1.0,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,1,0.0,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,1,0.25,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,1,0.5,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,1,0.75,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,1,1.0,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,2,0.0,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,2,0.25,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,2,0.5,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,2,0.75,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,2,1.0,anchored,stefan_cci,none,mlp,0.0,,,1518,,,diverged
half,Lena,0,0.0,anchored,stefan_cci,stefan,mlp,5.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,mlp,5.0,14.693,2.127,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,mlp,5.0,15.083,4.082,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,mlp,5.0,15.717,6.037,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,mlp,5.0,16.568,7.992,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,mlp,5.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,mlp,5.0,14.69,2.114,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,mlp,5.0,15.07,4.055,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,mlp,5.0,15.688,5.997,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,mlp,5.0,16.519,7.939,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,mlp,5.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,mlp,5.0,14.672,2.185,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,mlp,5.0,15.055,4.197,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,mlp,5.0,15.696,6.21,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,mlp,5.0,16.565,8.222,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,mlp,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,mlp,2.0,14.683,-1.779,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,mlp,2.0,15.059,-3.729,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,mlp,2.0,15.677,-5.68,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,mlp,2.0,16.51,-7.631,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,mlp,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,mlp,2.0,14.672,-1.837,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,mlp,2.0,15.052,-3.846,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,mlp,2.0,15.689,-5.855,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,mlp,2.0,16.553,-7.864,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,mlp,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,mlp,2.0,14.72,-1.723,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,mlp,2.0,15.115,-3.619,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,mlp,2.0,15.737,-5.514,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,mlp,2.0,16.559,-7.409,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,mlp,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,mlp,1.0,14.554,0.18,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,mlp,1.0,14.541,0.188,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,mlp,1.0,14.529,0.196,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,mlp,1.0,14.519,0.204,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,mlp,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,mlp,1.0,14.552,0.184,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,mlp,1.0,14.538,0.197,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,mlp,1.0,14.525,0.209,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,mlp,1.0,14.513,0.221,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,mlp,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,mlp,1.0,14.538,0.222,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,mlp,1.0,14.512,0.272,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,mlp,1.0,14.487,0.321,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,mlp,1.0,14.466,0.371,1518,,,
half,Canada,-1,0.0,analytic,cci,none,none,0.0,35.322,10.245,371,,,
half,Canada,0,1.0,direct,none,none,catboost,0.0,34.375,-15.023,371,17.452969848587983,44.817566217928565,
half,Canada,1,1.0,direct,none,none,catboost,0.0,34.352,-15.512,371,18.314540136200794,45.57548145828761,
half,Canada,2,1.0,direct,none,none,catboost,0.0,33.144,-14.238,371,18.528871338118595,43.39734952098134,
half,Canada,0,1.0,direct,none,stefan,catboost,5.0,32.144,-10.705,371,17.67764040473561,41.80221036685273,
half,Canada,1,1.0,direct,none,stefan,catboost,5.0,31.991,-11.271,371,17.977724231342382,41.952806350866844,
half,Canada,2,1.0,direct,none,stefan,catboost,5.0,32.227,-11.39,371,18.314333829911394,42.840399571481875,
half,Canada,0,1.0,direct,none,cci,catboost,2.0,31.663,5.84,371,18.53841846056703,46.66721205700071,
half,Canada,1,1.0,direct,none,cci,catboost,2.0,30.854,4.53,371,19.933850478490328,48.300217094165504,
half,Canada,2,1.0,direct,none,cci,catboost,2.0,31.45,3.901,371,19.34450172041986,49.15777458099331,
half,Canada,0,1.0,direct,none,stefan_cci,catboost,1.0,29.453,-2.934,371,17.65035484731071,37.651145583864874,
half,Canada,1,1.0,direct,none,stefan_cci,catboost,1.0,29.929,-4.307,371,18.83447491397687,39.28437926032138,
half,Canada,2,1.0,direct,none,stefan_cci,catboost,1.0,29.338,-2.513,371,18.92115096045162,39.66492070274616,
half,Canada,0,1.0,direct,none,const,catboost,0.5,42.333,-25.856,371,20.23194502554232,55.27529297573278,
half,Canada,1,1.0,direct,none,const,catboost,0.5,41.75,-25.471,371,21.699473016274574,55.13123200568381,
half,Canada,2,1.0,direct,none,const,catboost,0.5,41.76,-25.355,371,20.96987112482071,54.39545450222395,
half,Canada,0,1.0,direct,none,const,catboost,10.0,41.756,-25.471,371,20.145251579215664,54.412432238692816,
half,Canada,1,1.0,direct,none,const,catboost,10.0,42.018,-25.631,371,21.68110817799652,55.627102364131815,
half,Canada,2,1.0,direct,none,const,catboost,10.0,42.27,-25.717,371,20.964232757628476,55.212272906647975,
half,Canada,0,1.0,direct,none,stefan,mlp,2.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,stefan,mlp,2.0,126.786,-2.496,371,18.95338714729713,303.99736881087426,
half,Canada,2,1.0,direct,none,stefan,mlp,2.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,cci,mlp,1.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,cci,mlp,1.0,,,371,,,diverged
half,Canada,2,1.0,direct,none,cci,mlp,1.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan_cci,mlp,0.5,,,371,,,diverged
half,Canada,1,1.0,direct,none,stefan_cci,mlp,0.5,,,371,,,diverged
half,Canada,2,1.0,direct,none,stefan_cci,mlp,0.5,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan_cci,mlp,10.0,30.238,-1.032,371,18.364964650968133,42.43189152410717,
half,Canada,1,1.0,direct,none,stefan_cci,mlp,10.0,29.417,0.623,371,20.10003825198521,42.040062122223354,
half,Canada,2,1.0,direct,none,stefan_cci,mlp,10.0,29.654,-1.161,371,19.1993215116487,42.67424955685343,
half,Canada,0,1.0,direct,none,const,mlp,5.0,45.161,-26.384,371,22.036179068285062,63.496944690450896,
half,Canada,1,1.0,direct,none,const,mlp,5.0,59.044,-23.192,371,22.43805356647666,111.58359936765581,
half,Canada,2,1.0,direct,none,const,mlp,5.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan,ftt,1.0,32.526,-10.068,371,18.504306123290966,42.05815011225296,
half,Canada,1,1.0,direct,none,stefan,ftt,1.0,31.873,-9.693,371,18.865168122844285,41.39193482027915,
half,Canada,2,1.0,direct,none,stefan,ftt,1.0,32.588,-10.53,371,19.078449861384893,42.56271325538173,
half,Canada,0,1.0,direct,none,cci,ftt,0.5,33.473,0.754,371,18.659853981240715,48.301807487906224,
half,Canada,1,1.0,direct,none,cci,ftt,0.5,31.544,6.725,371,19.406175734894674,50.46460353703364,
half,Canada,2,1.0,direct,none,cci,ftt,0.5,34.71,-2.621,371,19.507798473439397,51.050915901964416,
half,Canada,0,1.0,direct,none,cci,ftt,10.0,32.615,6.343,371,20.691381374574004,49.33613953352357,
half,Canada,1,1.0,direct,none,cci,ftt,10.0,33.674,10.475,371,21.425969869579905,54.594742849139884,
half,Canada,2,1.0,direct,none,cci,ftt,10.0,33.757,5.532,371,20.908151919819275,55.18787428835408,
half,Canada,0,1.0,direct,none,stefan_cci,ftt,5.0,29.902,-1.893,371,17.9772219599541,39.75536131149339,
half,Canada,1,1.0,direct,none,stefan_cci,ftt,5.0,28.327,0.037,371,19.321654184726782,40.29037542481139,
half,Canada,2,1.0,direct,none,stefan_cci,ftt,5.0,31.163,-3.765,371,18.93957668837285,41.39257422510951,
half,Canada,0,1.0,direct,none,const,ftt,2.0,42.561,-26.227,371,20.300039610209783,55.58796535798654,
half,Canada,1,1.0,direct,none,const,ftt,2.0,42.329,-25.997,371,21.733873375570344,56.08679825705742,
half,Canada,2,1.0,direct,none,const,ftt,2.0,42.432,-25.947,371,20.779594713297154,55.42998676789881,
half,Canada,0,1.0,direct,none,stefan,ridge,0.5,30.938,-6.523,371,18.859128656186154,40.08575265532261,
half,Canada,1,1.0,direct,none,stefan,ridge,0.5,30.935,-6.398,371,19.548970011880417,40.62610129306501,
half,Canada,2,1.0,direct,none,stefan,ridge,0.5,30.935,-6.365,371,19.80356709526029,40.57316626581559,
half,Canada,0,1.0,direct,none,stefan,ridge,10.0,31.171,-8.203,371,18.14156063367436,40.749472501394955,
half,Canada,1,1.0,direct,none,stefan,ridge,10.0,31.175,-8.224,371,18.731194376589986,41.34004788673173,
half,Canada,2,1.0,direct,none,stefan,ridge,10.0,31.161,-8.176,371,19.02137713290015,41.39006532991789,
half,Canada,0,1.0,direct,none,cci,ridge,5.0,36.262,9.476,371,21.02938458430701,54.69470078639059,
half,Canada,1,1.0,direct,none,cci,ridge,5.0,36.255,9.442,371,22.607032278637952,58.36821947677611,
half,Canada,2,1.0,direct,none,cci,ridge,5.0,36.259,9.5,371,20.981110482187955,58.589763912387774,
half,Canada,0,1.0,direct,none,stefan_cci,ridge,2.0,30.11,0.421,371,18.381252965911816,40.63024615431669,
half,Canada,1,1.0,direct,none,stefan_cci,ridge,2.0,30.097,0.389,371,20.088673789205867,42.71970674711993,
half,Canada,2,1.0,direct,none,stefan_cci,ridge,2.0,30.11,0.45,371,19.483676937559412,42.830604511116746,
half,Canada,0,1.0,direct,none,const,ridge,1.0,39.295,-21.789,371,19.633026540957598,51.333852863645056,
half,Canada,1,1.0,direct,none,const,ridge,1.0,39.172,-21.565,371,20.772405914727138,52.18580882023501,
half,Canada,2,1.0,direct,none,const,ridge,1.0,39.219,-21.639,371,21.11826980340815,51.73651575241786,
half,Canada,0,0.0,anchored,stefan,none,ridge,0.0,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,0,0.25,anchored,stefan,none,ridge,0.0,33.595,-14.159,371,17.26236497382111,44.15604840109386,
half,Canada,0,0.5,anchored,stefan,none,ridge,0.0,36.72,-19.811,371,17.718149344484306,48.47967626511336,
half,Canada,0,0.75,anchored,stefan,none,ridge,0.0,40.474,-25.463,371,19.71926742316758,53.68582387947703,
half,Canada,0,1.0,anchored,stefan,none,ridge,0.0,44.7,-31.115,371,22.79850261878929,58.89285783829528,
half,Canada,1,0.0,anchored,stefan,none,ridge,0.0,31.289,-8.507,371,19.131309554179946,40.80031092840952,
half,Canada,1,0.25,anchored,stefan,none,ridge,0.0,33.595,-14.159,371,18.041683257002838,44.75745900538744,
half,Canada,1,0.5,anchored,stefan,none,ridge,0.0,36.72,-19.811,371,18.441086799405145,49.48233566063161,
half,Canada,1,0.75,anchored,stefan,none,ridge,0.0,40.474,-25.463,371,20.532323657005776,54.235229657198325,
half,Canada,1,1.0,anchored,stefan,none,ridge,0.0,44.7,-31.115,371,23.417869280851058,60.04934599049635,
half,Canada,2,0.0,anchored,stefan,none,ridge,0.0,31.289,-8.507,371,19.267753511777475,41.10666202647969,
half,Canada,2,0.25,anchored,stefan,none,ridge,0.0,33.595,-14.159,371,18.503830914365743,44.17935233389201,
half,Canada,2,0.5,anchored,stefan,none,ridge,0.0,36.72,-19.811,371,19.052806957894624,49.00421584839879,
half,Canada,2,0.75,anchored,stefan,none,ridge,0.0,40.474,-25.463,371,20.957512021568714,53.669715264787925,
half,Canada,2,1.0,anchored,stefan,none,ridge,0.0,44.7,-31.115,371,24.00014734932831,59.42332488320782,
half,Canada,0,0.0,anchored,stefan,stefan,ridge,5.0,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,0,0.25,anchored,stefan,stefan,ridge,5.0,31.257,-8.41,371,18.279616189782462,40.46146880611232,
half,Canada,0,0.5,anchored,stefan,stefan,ridge,5.0,31.23,-8.313,371,18.30980280805961,40.60015993689139,
half,Canada,0,0.75,anchored,stefan,stefan,ridge,5.0,31.209,-8.216,371,18.265037687114685,40.677712479118085,
half,Canada,0,1.0,anchored,stefan,stefan,ridge,5.0,31.193,-8.119,371,18.214778615699704,40.763885549442946,
half,Canada,1,0.0,anchored,stefan,stefan,ridge,5.0,31.289,-8.507,371,19.131309554179946,40.80031092840952,
half,Canada,1,0.25,anchored,stefan,stefan,ridge,5.0,31.256,-8.411,371,19.0218673379389,40.84229383251388,
half,Canada,1,0.5,anchored,stefan,stefan,ridge,5.0,31.228,-8.316,371,18.919442472368473,40.849444952140956,
half,Canada,1,0.75,anchored,stefan,stefan,ridge,5.0,31.206,-8.22,371,18.826274552624422,40.99317585202058,
half,Canada,1,1.0,anchored,stefan,stefan,ridge,5.0,31.188,-8.125,371,18.741378946016287,41.35573052504927,
half,Canada,2,0.0,anchored,stefan,stefan,ridge,5.0,31.289,-8.507,371,19.267753511777475,41.10666202647969,
