proto,target,family,anchor,pseudo,resid,r,lam,rmse,bias,sd,n,nseed,name
loro,Lena,anchored,stefan,stefan,catboost,10.0,1.0,21.705333333333332,5.509333333333333,0.0005773502691903314,3037,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,mlp,0.5,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,mlp,0.5,0.25,21.70266666666667,5.5,0.0015275252316519722,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,mlp,0.5,0.5,21.701000000000004,5.491,0.0036055512754659324,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,mlp,0.5,0.75,21.7,5.482333333333333,0.005291502622131452,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,mlp,0.5,1.0,21.7,5.473333333333334,0.006999999999999166,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,mlp,1.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,mlp,1.0,0.25,21.70266666666667,5.507000000000001,0.0057735026918953655,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,mlp,1.0,0.5,21.700333333333333,5.505,0.011547005383790731,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,mlp,1.0,0.75,21.698999999999998,5.503333333333334,0.017320508075689686,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,mlp,1.0,1.0,21.697666666666663,5.501333333333334,0.023094010767584282,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,mlp,2.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,mlp,2.0,0.25,21.703666666666667,5.502,0.004509249752820461,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,mlp,2.0,0.5,21.70266666666667,5.495666666666668,0.008504900548115995,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,mlp,2.0,0.75,21.701333333333334,5.489,0.013012814197296243,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,mlp,2.0,1.0,21.700666666666667,5.482333333333333,0.017502380790432634,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,mlp,5.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,mlp,5.0,0.25,21.70266666666667,5.505333333333333,0.0011547005383780989,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,mlp,5.0,0.5,21.701000000000004,5.502,0.002645751311064467,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,mlp,5.0,0.75,21.699333333333332,5.499333333333333,0.004163331998931167,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,mlp,5.0,1.0,21.697999999999997,5.495666666666668,0.005291502622129606,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,mlp,10.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,mlp,10.0,0.25,21.706666666666667,5.514333333333333,0.0005773502691903314,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,mlp,10.0,0.5,21.70866666666667,5.519666666666667,0.0005773502691903314,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,mlp,10.0,0.75,21.709999999999997,5.525333333333333,0.0009999999999998899,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,mlp,10.0,1.0,21.712,5.530666666666666,0.001000000000000334,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,ridge,0.5,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,ridge,0.5,0.25,21.751666666666665,5.491,0.003511884584283185,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,ridge,0.5,0.5,21.814333333333334,5.4736666666666665,0.006658328118479616,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,ridge,0.5,0.75,21.89233333333333,5.455333333333333,0.010263202878892753,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,ridge,0.5,1.0,21.986333333333334,5.437666666666666,0.01289702808143428,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=0.5)
loro,Lena,anchored,stefan,stefan,ridge,1.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,ridge,1.0,0.25,21.727666666666668,5.500333333333333,0.0025166114784223063,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,ridge,1.0,0.5,21.758,5.492333333333334,0.004582575694956111,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,ridge,1.0,0.75,21.795666666666666,5.483666666666667,0.007094598884597954,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,ridge,1.0,1.0,21.840666666666664,5.475333333333334,0.009073771725877658,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=1)
loro,Lena,anchored,stefan,stefan,ridge,2.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,ridge,2.0,0.25,21.715333333333334,5.511666666666667,0.0015275252316519722,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,ridge,2.0,0.5,21.729333333333333,5.514666666666667,0.002516611478424071,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,ridge,2.0,0.75,21.745666666666665,5.517333333333333,0.003055050463303654,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,ridge,2.0,1.0,21.765,5.520666666666667,0.004582575694956111,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=2)
loro,Lena,anchored,stefan,stefan,ridge,5.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,ridge,5.0,0.25,21.713666666666665,5.509666666666667,0.0005773502691885366,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,ridge,5.0,0.5,21.724666666666668,5.510333333333333,0.0015275252316521663,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,ridge,5.0,0.75,21.737,5.511,0.002000000000001556,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,ridge,5.0,1.0,21.750333333333334,5.5120000000000005,0.002516611478424071,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=5)
loro,Lena,anchored,stefan,stefan,ridge,10.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,ridge,10.0,0.25,21.712333333333333,5.508333333333333,0.0005773502691893057,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,ridge,10.0,0.5,21.72066666666667,5.508333333333333,0.0005773502691908441,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,ridge,10.0,0.75,21.73,5.507666666666666,0.0010000000000012221,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan,ridge,10.0,1.0,21.74,5.507666666666666,0.002000000000001556,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.25,21.283,3.6886666666666668,0.003605551275465686,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.5,21.014333333333333,1.869,0.006658328118478193,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,catboost,0.5,0.75,20.906000000000002,0.048999999999999995,0.010148891565091057,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,catboost,0.5,1.0,20.959333333333333,-1.771,0.013203534880226395,3037,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.25,21.276,3.6833333333333336,0.0017320508075691994,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.5,21.003,1.8579999999999999,0.004358898943539888,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,catboost,1.0,0.75,20.891000000000002,0.03233333333333333,0.008185352771870246,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,catboost,1.0,1.0,20.942666666666668,-1.793,0.012055427546685576,3037,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.25,21.274,3.6823333333333337,0.0026457513110649707,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.5,20.998333333333335,1.8556666666666668,0.005686240703077377,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,catboost,2.0,0.75,20.88533333333333,0.028999999999999998,0.009609023536931868,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,catboost,2.0,1.0,20.936666666666667,-1.7973333333333332,0.013503086067020385,3037,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.25,21.272000000000002,3.6786666666666665,0.0017320508075691994,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.5,20.996666666666666,1.8486666666666667,0.00461880215351701,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,catboost,5.0,0.75,20.884333333333334,0.018333333333333333,0.007505553499466103,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,catboost,5.0,1.0,20.938333333333333,-1.8116666666666665,0.011846237095945419,3037,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.25,21.271,3.6786666666666665,0.0010000000000012221,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.5,20.994333333333334,1.848,0.0015275252316536197,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,catboost,10.0,0.75,20.882,0.017666666666666667,0.002645751311067488,3037,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,catboost,10.0,1.0,20.935,-1.8123333333333334,0.003605551275464947,3037,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.25,21.281666666666666,3.764333333333333,0.008082903768654639,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.5,21.02333333333333,2.02,0.02112660250332173,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,mlp,0.5,0.75,20.936333333333334,0.27566666666666667,0.05577036249956892,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,mlp,0.5,1.0,21.022000000000002,-1.469,0.10977704678119246,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.25,21.262666666666668,3.8176666666666663,0.022854612955228996,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.5,21.016000000000002,2.127333333333333,0.021931712199461547,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,mlp,1.0,0.75,20.971333333333334,0.4363333333333334,0.007505553499467385,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,mlp,1.0,1.0,21.130333333333333,-1.2546666666666666,0.05404936015655772,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.25,21.258666666666667,3.7603333333333335,0.015502687938980063,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.5,20.974666666666668,2.0113333333333334,0.02196208854670595,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,mlp,2.0,0.75,20.859666666666666,0.263,0.033946035605550484,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,mlp,2.0,1.0,20.916333333333334,-1.4856666666666667,0.06389313995518998,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.25,21.249666666666666,3.762,0.014153915830373613,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.5,20.955333333333332,2.015333333333333,0.02581343319539868,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,mlp,5.0,0.75,20.82766666666667,0.26833333333333337,0.033650160970392556,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,mlp,5.0,1.0,20.87066666666667,-1.4783333333333333,0.03859188170241705,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,mlp,10.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,mlp,10.0,0.25,21.246333333333332,3.7953333333333332,0.01792577287966531,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,mlp,10.0,0.5,20.966333333333335,2.0813333333333333,0.01721433511156769,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,mlp,10.0,0.75,20.871666666666666,0.36766666666666675,0.00472581562625237,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,mlp,10.0,1.0,20.964333333333332,-1.346,0.04314317249963635,3037,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,ridge,0.5,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,ridge,0.5,0.25,21.346666666666664,3.6696666666666666,0.0023094010767569667,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,ridge,0.5,0.5,21.160666666666668,1.8303333333333331,0.0032145502536642407,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,ridge,0.5,0.75,21.151,-0.009,0.0030000000000001137,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,ridge,0.5,1.0,21.31866666666667,-1.848,0.003055050463304235,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,Lena,anchored,stefan,stefan_cci,ridge,1.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,ridge,1.0,0.25,21.316333333333333,3.6793333333333336,0.0011547005383786115,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,ridge,1.0,0.5,21.089,1.8493333333333333,0.0017320508075691994,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,ridge,1.0,0.75,21.029,0.01966666666666667,0.0010000000000012221,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,ridge,1.0,1.0,21.136,-1.8103333333333333,0.0009999999999990017,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,Lena,anchored,stefan,stefan_cci,ridge,2.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,ridge,2.0,0.25,21.298666666666666,3.687,0.0011547005383806628,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,ridge,2.0,0.5,21.048999999999996,1.8646666666666667,0.0017320508075691994,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,ridge,2.0,0.75,20.960666666666665,0.042666666666666665,0.002516611478424306,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,ridge,2.0,1.0,21.035666666666668,-1.7793333333333334,0.0032145502536653457,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,Lena,anchored,stefan,stefan_cci,ridge,5.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,ridge,5.0,0.25,21.291333333333334,3.6823333333333337,0.0005773502691893057,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,ridge,5.0,0.5,21.034000000000002,1.8563333333333334,0.0009999999999985576,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,ridge,5.0,0.75,20.939,0.029666666666666664,0.0010000000000012221,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,ridge,5.0,1.0,21.007333333333335,-1.7966666666666666,0.0005773502691885366,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,Lena,anchored,stefan,stefan_cci,ridge,10.0,0.0,21.705,5.509,0.0,3037,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,ridge,10.0,0.25,21.285333333333334,3.6809999999999996,0.0005773502691893057,3037,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,ridge,10.0,0.5,21.023333333333333,1.8533333333333335,0.0005773502691893057,3037,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,ridge,10.0,0.75,20.923,0.025666666666666667,0.0009999999999981135,3037,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan,stefan_cci,ridge,10.0,1.0,20.988,-1.8019999999999998,0.0010000000000021103,3037,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,Lena,anchored,stefan_cci,cci,catboost,0.5,0.0,20.757,-1.524,0.0,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,Lena,anchored,stefan_cci,cci,catboost,0.5,0.25,20.952333333333332,-3.3503333333333334,0.004163331998932305,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,Lena,anchored,stefan_cci,cci,catboost,0.5,0.5,21.306,-5.177333333333333,0.007937253933194072,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,Lena,anchored,stefan_cci,cci,catboost,0.5,0.75,21.811666666666667,-7.0040000000000004,0.011930353445448197,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,Lena,anchored,stefan_cci,cci,catboost,0.5,1.0,22.457666666666668,-8.830666666666666,0.015534906930308368,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,Lena,anchored,stefan_cci,cci,catboost,1.0,0.0,20.757,-1.524,0.0,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=1)
loro,Lena,anchored,stefan_cci,cci,catboost,1.0,0.25,20.948666666666668,-3.3493333333333335,0.002081665999467041,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,Lena,anchored,stefan_cci,cci,catboost,1.0,0.5,21.299666666666667,-5.174666666666666,0.004041451884325141,3037,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=1)
