season_id,site_key,season_year,date,model,fold,D_obs,D_pred,phase,split,calib_used,_support
ID02_A|2023,ID02_A,2023,2023-10-11,stefan_site,ID02,35.82066869300912,6.14165196332913,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-12,stefan_site,ID02,34.20254057868737,6.2377557274449265,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-13,stefan_site,ID02,35.302135393003184,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-14,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-15,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-16,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-17,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-18,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-19,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-20,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-21,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-22,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-23,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-24,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-25,stefan_site,ID02,0.0,6.312719806468509,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-27,stefan_site,ID02,0.0,6.337259588652631,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-28,stefan_site,ID02,0.0,6.337259588652631,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-29,stefan_site,ID02,0.0,6.337259588652631,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-30,stefan_site,ID02,0.0,6.337259588652631,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-31,stefan_site,ID02,0.0,6.337259588652631,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-09-08,persistence,ID02,32.74939919210513,,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-09,persistence,ID02,32.60622622300809,,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-10,persistence,ID02,38.63221016561965,,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-16,persistence,ID02,0.0,32.60622622300809,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-17,persistence,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-18,persistence,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-19,persistence,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-20,persistence,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-21,persistence,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-22,persistence,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-23,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-24,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-25,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-26,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-27,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-28,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-29,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-30,persistence,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-10-01,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-02,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-05,persistence,ID02,38.393393393393396,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-06,persistence,ID02,34.46872322193659,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-07,persistence,ID02,34.45139758030872,0.0,plateau,profile,False,True
