source,site,lat,lon,depth_m,temp_c,year,elev_m,gtnp_id
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.5818,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.65472,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.16892,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.59316,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.29249,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.39791,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.50501,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.71221,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.61889,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.38884,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.54554,2010.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,53.94,-0.10069,2002.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.0182,1999.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,35.96,-0.87493,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,38.96,-0.59523,2008.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,26.56,-1.37875,1999.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.25051,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,16.5,0.03363,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,9.5,-0.25979,2011.0,2500.0,CH 32
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.42908,2001.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,-0.03059,2002.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,1.13099,2003.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,-0.03665,2005.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.28613,2012.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.50284,2013.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.18884,2016.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.33014,2017.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.51985,2018.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.4061,2019.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.48928,2020.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.1788,2021.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.22,0.45449,2022.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.72,0.29458,2001.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.72,-0.07192,2002.0,2535.81,CH 34
PERMOS,MUR_0299,46.5073,9.9272,2.72,0.79136,2003.0,2535.81,CH 34
PERMOS,COR_0287,46.4288,9.8218,4.55,-1.46208,2007.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,4.55,-1.3815,1992.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,5.56,-1.90625,1988.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,7.55,-1.91314,2008.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,13.56,-1.55548,2004.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,3.55,-1.32711,2004.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,10.56,-1.79693,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,7.55,-1.92568,1999.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.02865,2000.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,29.56,-1.18442,1993.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,29.56,-1.07086,2001.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,35.96,-0.88928,1998.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,57.95,-0.06672,1999.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.45793,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.4935,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.55902,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.63164,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.37441,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.57731,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,-0.00672,2009.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,48.99,-0.26884,2008.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,52.95,-0.10563,2013.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.06734,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,6.8,-0.07291,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,3.0,0.26148,2022.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,18.57,-1.62768,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,13.56,-1.73471,1998.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,2.55,-0.2623,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,10.56,-2.22877,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,10.56,-1.85809,2007.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,9.55,-1.77974,2007.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,16.57,-1.68281,1993.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,18.57,-1.57722,2006.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,7.55,-1.76433,1992.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,32.96,-1.00402,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,25.56,-1.39036,1993.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,24.56,-1.58894,1990.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,48.99,-0.25534,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,57.95,-0.13415,2008.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.43692,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.36686,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,-0.01454,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.15471,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.53123,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.4619,2011.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,1.55,-0.68663,2010.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,2.55,-1.03304,2017.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,10.56,-2.18349,1990.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,8.55,-1.8197,1991.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,4.55,-1.91242,1990.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.22066,2014.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.55702,2001.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,49.99,-0.21831,1996.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,9.5,-0.08535,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,13.5,0.02703,2021.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,24.56,-1.45209,2001.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.39295,2004.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.26211,2005.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,13.5,-0.04595,2016.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,24.56,-1.36816,2003.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,9.5,-0.03247,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,5.6,0.02361,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.38343,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.61913,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.68444,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.11489,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.7717,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.52461,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.59004,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.4528,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.27461,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.18426,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.59356,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.61961,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.72503,2022.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,48.99,-0.26068,2006.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,55.94,-0.07697,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.11036,2009.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,0.55,-2.37868,1989.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,12.56,-1.69475,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,14.56,-2.12292,1988.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,5.56,-1.49174,2007.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,29.56,-1.15398,1996.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,4.0,-0.34553,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,5.6,-0.00592,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,19.5,-0.02332,2016.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.50085,1998.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,44.97,-0.4167,2008.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,44.97,-0.477,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.36008,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,52.95,-0.0393,2001.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,45.98,-0.38259,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.08422,2016.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,38.96,-0.72129,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,55.94,-0.03253,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,51.98,-0.15115,2013.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.55345,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.50329,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.59902,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.13852,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.30869,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.09897,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.62441,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.24298,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.62629,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.62233,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.56709,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.27803,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.09049,2011.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.41278,2002.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,4.5,-0.34477,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.10458,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,2.4,0.77107,2020.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,18.57,-1.64743,1999.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,12.56,-1.58292,2017.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,51.98,-0.19139,2021.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.55612,1997.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,31.56,-1.07106,1990.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.63097,1989.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,24.56,-1.49226,1998.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,6.8,-0.12285,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,4.0,0.15185,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,6.8,-0.02322,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,4.0,0.07642,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.59055,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.49143,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.26283,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.70987,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.40743,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,-0.01113,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.28281,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.6825,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.33211,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.6913,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.60052,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.64343,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.75273,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.30352,2021.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,49.99,-0.20656,1994.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,48.99,-0.2578,2005.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,29.56,-1.2261,2000.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,26.56,-1.26865,2009.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.32209,2006.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,54.94,-0.03189,1995.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,50.99,-0.16687,1998.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.03065,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,20.56,-1.73947,2000.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,3.0,-0.17767,2012.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,1.55,1.66411,2020.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,1.55,-1.23825,1995.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,14.56,-1.89121,1996.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,4.5,0.11933,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,4.5,0.08121,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,3.5,0.12381,2022.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,19.57,-1.853,1990.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,7.55,-1.42146,2010.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,9.55,-2.16366,2002.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.09313,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.36139,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.09942,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.60879,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.45456,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.38935,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.37136,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.23877,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.59091,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.37699,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.27995,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.4171,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.56519,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.285,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.70546,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.58937,2018.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.11035,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.11677,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,39.0,0.72912,2023.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,30.65,-1.11708,1988.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,51.99,-0.09835,2005.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.29484,2019.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,27.56,-1.18011,2002.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,38.96,-0.59606,2005.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,56.94,-0.0836,2006.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,25.56,-1.23053,2002.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,35.96,-0.77598,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,54.94,-0.00711,1996.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,21.56,-1.57498,1993.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,46.97,-0.37774,1996.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,1.7,0.89178,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.7,-0.37963,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,1.7,-0.56828,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.2,0.64115,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.2,0.77533,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,1.7,-0.27482,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.2,1.2229,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.7,0.88714,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,1.7,0.75097,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.7,-0.21162,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.2,0.75389,2020.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,6.55,-1.59859,1995.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,16.57,-2.02292,1988.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,4.55,-1.79006,2008.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,1.7,0.75549,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.2,1.14486,2022.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,9.55,-1.05537,2013.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,0.2,-0.04562,2010.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,18.57,-1.60012,2008.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,0.7,0.37738,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.7,1.15198,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.2,-0.55822,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.7,0.85371,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,1.7,0.77354,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.1505,2014.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,3.5,-0.22684,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,2.4,-0.0834,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,5.6,-0.16676,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,4.0,0.43836,2023.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,12.56,-1.52895,2009.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.52717,1992.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,44.97,-0.47516,1998.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,49.99,-0.20958,2007.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.32356,2002.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,31.56,-1.01636,1988.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.06531,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,25.5,0.17848,2009.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,21.5,0.10545,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.32029,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,34.5,0.56909,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,36.0,0.50159,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.45144,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.43821,2015.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,23.5,0.38216,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,31.5,0.38985,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.35756,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,28.5,0.27765,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,37.5,0.67447,2020.0,2500.0,CH 32
PERMOS,COR_0287,46.4288,9.8218,44.97,-0.42398,2003.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,55.94,-0.06912,2002.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,27.56,-1.2159,2007.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,47.97,-0.32895,1999.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,49.99,-0.19385,2000.0,2670.2,CH 13
PERMOS,COR_0287,46.4288,9.8218,23.56,-1.63242,1990.0,2670.2,CH 13
PERMOS,LAP_1108,46.1062,7.2847,1.7,0.11356,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,0.7,1.13204,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.24834,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,6.2,-0.35528,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.08946,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,9.5,-0.06646,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,13.5,0.00025,2019.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,9.5,-0.04656,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,3.0,0.62278,2020.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,2.4,0.1847,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,8.0,-0.04995,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,4.5,0.20348,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,4.5,-0.32871,2011.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,5.6,-0.05263,2016.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,13.5,-0.18168,2010.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,6.8,0.01963,2023.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,5.0,-0.34424,2012.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,5.6,0.02204,2021.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,2.4,0.38399,2022.0,2500.0,CH 32
PERMOS,LAP_1108,46.1062,7.2847,11.0,-0.07372,2020.0,2500.0,CH 32
