borehole_id,depth,magt,n_months,n_years,n_obs,amp,sampling,lat,lon,elev,site
95,0.17,-3.16129236629765,12,3,22,7.024677419354839,seasonal,69.14664,-148.848353,,Happy Valley
95,0.19,-1.8263119837002904,12,3,27,5.366688261648745,seasonal,69.14664,-148.848353,,Happy Valley
95,0.25,-3.411283288530466,12,3,22,6.285790322580645,seasonal,69.14664,-148.848353,,Happy Valley
95,0.26,-1.9443361786709905,12,3,27,4.954375,seasonal,69.14664,-148.848353,,Happy Valley
95,0.32,-3.5599288884695515,12,3,22,5.645862903225806,seasonal,69.14664,-148.848353,,Happy Valley
95,0.34,-1.9740665855948114,12,3,27,4.608277598566308,seasonal,69.14664,-148.848353,,Happy Valley
95,0.36,-2.005762583205325,12,2,15,4.773106451612903,seasonal,69.14664,-148.848353,,Happy Valley
95,0.4,-3.653576176744109,12,3,22,5.11399193548387,seasonal,69.14664,-148.848353,,Happy Valley
95,0.49,-2.179601146740058,12,3,27,3.9942513440860217,seasonal,69.14664,-148.848353,,Happy Valley
95,0.55,-3.8969913407975354,12,3,22,4.395125,seasonal,69.14664,-148.848353,,Happy Valley
95,0.64,-2.304097529441884,12,3,27,3.3572249999999997,seasonal,69.14664,-148.848353,,Happy Valley
95,0.7,-4.0562429773160655,12,3,22,3.762228417818741,seasonal,69.14664,-148.848353,,Happy Valley
95,0.85,-2.350162090373784,12,3,27,3.0469881720430108,seasonal,69.14664,-148.848353,,Happy Valley
95,0.9,-4.107865221498314,12,3,22,3.3811150537634407,seasonal,69.14664,-148.848353,,Happy Valley
97,5.0,-2.7703333333333333,3,4,4,,sparse,68.627998,-149.595434,,Toolik Lake
97,10.0,-2.662444444444444,3,5,5,,sparse,68.627998,-149.595434,,Toolik Lake
97,15.0,-2.510666666666667,3,4,4,,sparse,68.627998,-149.595434,,Toolik Lake
97,20.0,-2.496111111111111,3,5,5,,sparse,68.627998,-149.595434,,Toolik Lake
97,25.0,-2.4086666666666665,3,4,4,,sparse,68.627998,-149.595434,,Toolik Lake
97,30.0,-2.308666666666667,3,5,5,,sparse,68.627998,-149.595434,,Toolik Lake
97,35.0,-2.2670000000000003,2,2,2,,sparse,68.627998,-149.595434,,Toolik Lake
97,40.0,-2.1587777777777775,3,5,5,,sparse,68.627998,-149.595434,,Toolik Lake
97,45.0,-2.1145,2,2,2,,sparse,68.627998,-149.595434,,Toolik Lake
97,50.0,-1.9935555555555553,3,5,5,,sparse,68.627998,-149.595434,,Toolik Lake
97,60.0,-1.8343333333333334,3,4,4,,sparse,68.627998,-149.595434,,Toolik Lake
97,70.0,-1.6873333333333334,3,5,5,,sparse,68.627998,-149.595434,,Toolik Lake
97,80.0,-1.555,3,4,4,,sparse,68.627998,-149.595434,,Toolik Lake
97,90.0,-1.3815,3,4,4,,sparse,68.627998,-149.595434,,Toolik Lake
102,4.0,-5.8795,2,5,5,,sparse,69.674138,-148.720761,,Franklin Bluff
102,4.4,-4.25,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,4.5,-6.36,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,6.0,-6.067583333333332,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,6.4,-5.28,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,6.5,-6.82,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,7.4,-5.56,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,8.0,-6.306,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,9.4,-5.96,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,9.5,-6.63,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,10.0,-6.227499999999999,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,11.4,-6.05,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,11.5,-6.35,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,12.0,-6.0254166666666675,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,13.4,-6.02,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,13.5,-5.89,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,14.0,-5.6185,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,14.5,-5.77,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,15.4,-5.9,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,15.5,-5.72,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,16.0,-5.483583333333333,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,16.5,-5.74,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,17.4,-5.88,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,17.5,-5.78,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,18.0,-5.570250000000001,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,19.4,-5.9,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,19.5,-5.9,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,20.0,-5.740749999999999,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,21.4,-5.93,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,21.5,-5.98,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,22.0,-5.813416666666666,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,23.4,-5.98,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,23.5,-6.03,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,24.0,-5.874166666666667,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,25.4,-6.06,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,25.5,-6.05,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,26.0,-5.919333333333333,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,27.4,-6.11,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,27.5,-6.09,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,28.0,-5.9614166666666675,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,29.4,-6.13,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,29.5,-6.13,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,30.0,-5.99575,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,31.4,-6.15,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,31.5,-6.16,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,32.0,-6.017,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,33.4,-6.17,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,33.5,-6.18,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,34.0,-6.031916666666667,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,35.4,-6.19,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,35.5,-6.19,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,36.0,-6.038250000000001,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,37.4,-6.19,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,37.5,-6.19,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,38.0,-6.035916666666668,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,39.4,-6.18,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,39.5,-6.18,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,40.0,-6.0272499999999996,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,41.4,-6.15,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,41.5,-6.14,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,42.0,-6.013083333333333,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,43.4,-6.12,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,43.5,-6.12,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,44.0,-5.994083333333333,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,45.4,-6.09,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,45.5,-6.1,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,46.0,-5.974583333333334,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,47.4,-6.07,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,47.5,-6.07,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,48.0,-5.957666666666667,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,49.4,-6.04,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,49.5,-6.04,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,50.0,-5.938083333333334,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,51.4,-6.01,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,51.5,-6.01,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,52.0,-5.921333333333333,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,53.4,-5.98,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,53.5,-5.98,1,1,1,,sparse,69.674138,-148.720761,,Franklin Bluff
102,54.0,-5.89125,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,56.0,-5.867999999999999,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
102,58.0,-5.842,3,6,6,,sparse,69.674138,-148.720761,,Franklin Bluff
103,0.02,-5.020727662570405,12,2,12,15.866129032258065,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.03,-4.6704942955429605,12,3,22,15.749943548387096,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.05,-4.862845519713262,12,2,12,17.789435483870967,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.06,-6.791700933135583,12,2,12,16.360290322580646,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.07,-2.9309975038402456,12,2,15,11.823375576036867,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.08,-3.9484713072971545,12,7,70,14.684156451612903,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.1,-4.779444466514822,12,2,12,14.744354838709675,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.11,-4.509121443763206,12,3,22,14.836483870967744,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.12,-4.808086219918075,12,2,12,16.707348502304146,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.13,-6.689076625262637,12,2,12,15.505129032258065,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.14,-3.0033580389144903,12,2,15,11.155996543778802,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.17,-4.214262665285061,12,7,70,13.171975806451613,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.18,-4.529810564648552,12,3,22,14.159120967741934,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.19,-4.778716903481823,12,2,12,15.66108582949309,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.2,-6.619608738104066,12,2,12,14.638903225806452,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.21,-3.0830616359447003,12,2,15,10.508467741935483,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.24,-4.524031829256689,12,7,70,12.438255913978495,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.25,-4.579047316536305,12,3,22,13.487274193548387,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.27,-4.772663831285201,12,2,12,14.70701094470046,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.28,-6.534524521072797,12,2,12,13.78258064516129,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.29,-3.150313428059396,12,2,15,9.99168202764977,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.32,-4.61210456503699,12,2,12,12.413064516129033,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.33,-4.627160956655249,12,3,22,12.796580645161292,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.35,-4.392287650785193,12,7,70,11.546109677419356,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.36,-6.521485916450377,12,2,12,12.996225806451612,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.37,-3.2556713522079206,12,2,15,9.496255760368664,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.4,-4.65955885507707,12,2,12,11.71725806451613,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.41,-4.723327416412122,12,3,22,12.124274193548388,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.42,-4.852273547107015,12,2,12,12.958732142857142,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.43,-6.502666400939315,12,2,12,12.235919354838709,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.44,-3.3421921579532814,12,2,15,8.988081797235024,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.47,-4.679461242209157,12,2,12,11.036612903225807,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.48,-4.8575588385242865,12,3,22,11.228774193548388,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.5,-4.602291069903264,12,7,70,9.929993710530807,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.58,-4.953781310803891,12,2,12,11.370467741935483,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.59,-6.4160949913484115,12,2,12,10.839048387096774,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.6,-3.4937372146300114,12,2,15,7.943554147465437,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.63,-4.779412038508396,12,2,12,9.731129032258064,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.64,-4.61492231855697,12,7,70,8.809720833333333,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.73,-4.86807601766513,12,2,12,9.973032258064515,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.74,-5.980622271659869,12,2,12,9.29791935483871,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.75,-4.463279383692832,12,5,48,8.124468151995627,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.78,-4.7400772065963945,12,2,12,8.500645161290322,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.79,-4.943072058589073,12,3,22,8.011126075268818,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.87,-4.343514543359813,12,5,48,7.189313440860214,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.93,-4.567093964413723,12,2,12,7.901661290322581,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.94,-5.643998686812508,12,2,12,7.5865967741935485,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.95,-3.3642065412186377,12,2,15,5.173481950844853,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.98,-4.375747247823861,12,2,12,6.413225806451613,seasonal,69.67414,-148.720766,,Franklin Bluff
103,0.99,-4.608268942671408,12,3,21,6.102562561094819,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.09,-4.887487910435463,12,4,35,13.724942204301074,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.18,-4.859001202026355,12,4,35,12.653545698924733,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.28,-4.712171987834807,12,4,35,11.71421370967742,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.36,-4.7811909947707925,12,4,35,11.323708333333334,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.43,-4.934067083796811,12,4,35,10.800543010752689,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.5,-5.005920515078482,12,4,35,9.985357526881721,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.67,-5.106219241396967,12,4,35,8.456210599078341,seasonal,69.67414,-148.720766,,Franklin Bluff
104,0.8,-4.275436973989323,12,4,35,9.017122887864822,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.0,-1.7796952124935992,12,2,15,12.131612903225808,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.01,-3.640770491831017,12,4,36,15.524521505376343,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.04,-3.2617643241167436,12,2,12,12.622564516129032,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.05,-3.553877182539683,12,2,12,14.032564516129032,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.06,-5.505204245457915,12,2,12,13.19333870967742,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.08,-2.2385112007168457,12,2,15,10.459435483870969,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.09,-4.003675379806682,12,4,36,13.96647311827957,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.11,-3.4486179723502306,12,2,12,11.68908064516129,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.12,-3.789941551459293,12,2,12,12.832806451612903,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.13,-5.581513756025213,12,2,12,12.260838709677419,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.15,-4.101521054427432,12,7,72,11.065198790653636,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.16,-4.191413859584331,12,4,36,12.868827956989247,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.18,-3.566284843830005,12,2,12,10.882741935483871,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.19,-3.9067612327188943,12,2,12,11.909306451612903,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.2,-5.596373356198245,12,2,12,11.449193548387097,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.22,-2.6105659992584354,12,2,15,8.873127880184333,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.23,-4.307212028846474,12,4,36,12.031287634408603,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.26,-4.597480685220625,12,7,72,10.551858870967742,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.27,-3.989006009984639,12,2,12,11.153822580645162,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.28,-5.6042392009640345,12,2,12,10.789548387096774,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.3,-2.7296277521761394,12,2,15,8.401129032258066,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.31,-4.401003755446479,12,4,36,11.318698924731182,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.34,-3.7567194828469024,12,2,12,9.589435483870968,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.35,-4.092773233486943,12,2,12,10.553370967741934,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.36,-5.654202539859103,12,2,12,10.243403225806452,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.38,-2.864845174091142,12,2,15,7.937695852534562,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.39,-4.523590820169579,12,4,36,10.61975,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.4,-4.661443823047697,12,8,84,9.550084163557896,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.41,-3.8536938300051204,12,2,12,8.941080645161291,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.42,-4.174473879928315,12,2,12,10.041774193548388,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.43,-5.682946199480905,12,2,12,9.792387096774194,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.45,-2.9731267281105995,12,2,15,7.459412442396313,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.46,-4.674329451006703,12,4,36,9.76136559139785,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.57,-4.728871627162792,12,8,84,8.506848708945943,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.58,-4.277710931899642,12,2,12,8.642806451612902,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.59,-5.641170244716352,12,2,12,8.530080645161291,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.61,-3.1249751664106498,12,2,15,6.215341013824885,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.62,-4.761309660866571,12,4,36,8.180691756272402,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.72,-4.289685379959804,12,8,84,7.698609940750494,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.73,-4.230785227854582,12,2,12,7.575447849462366,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.74,-5.48762562415029,12,2,12,7.517903225806452,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.76,-3.1933151605840706,12,2,15,5.3464109062980025,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.77,-4.770628612620792,12,4,36,7.019337246117084,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.92,-4.056564279313876,12,2,12,5.638322580645161,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.93,-4.277936091909882,12,2,12,6.6086569892473115,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.94,-5.259045393029292,12,2,12,6.371294086021505,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.96,-3.3001781233998977,12,2,15,4.4563544546850995,seasonal,69.67414,-148.720766,,Franklin Bluff
105,0.97,-4.743039662795349,12,4,35,6.1262854838709675,seasonal,69.67414,-148.720766,,Franklin Bluff
106,0.0,-3.373280258712315,12,4,37,11.19898387096774,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.01,-3.428494207629288,12,2,12,12.627204493087557,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.03,-4.978374954879871,12,3,24,11.62208064516129,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.034,-8.190655689964158,12,2,12,19.96816129032258,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.04,-4.754635560675883,12,2,12,11.824837557603686,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.05,-5.087766835174002,12,3,24,11.556241935483872,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.07,-6.126023200415331,12,4,25,14.234233870967742,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.08,-3.621335959508681,12,6,49,9.255995967741935,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.1,-5.185118594265895,12,3,24,10.49256300403226,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.104,-5.962371038146441,12,2,12,16.12001612903226,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.12,-4.586532898105479,12,2,12,10.194467741935483,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.13,-5.2532816002569,12,3,24,10.151596774193548,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.14,-5.345240963411048,12,4,25,11.55158870967742,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.15,-3.8108339420510795,12,4,37,8.192225806451614,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.16,-3.9639218637992832,12,2,12,8.496645161290322,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.18,-5.2302391376082555,12,3,24,9.76042464717742,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.184,-5.649623406298002,12,2,12,13.521,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.19,-4.736256573220686,12,2,12,9.335306451612903,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.2,-5.310884738664654,12,3,24,9.201846774193548,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.22,-5.255436229824279,12,4,25,9.790455128205128,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.23,-3.929797032879446,12,6,49,7.607725806451613,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.254,-5.78414383640553,12,2,12,12.183677419354838,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.26,-5.227469397351776,12,3,24,9.270309979838709,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.27,-4.855437455197133,12,2,12,8.739209677419353,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.28,-5.361439079135547,12,3,24,8.77424193548387,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.29,-4.632800057603687,12,2,12,8.431080645161291,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.3,-5.998526561445291,12,2,13,9.984516129032258,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.31,-3.9813698625948426,12,6,49,7.212580645161291,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.334,-5.893626395289298,12,2,12,11.386629032258064,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.35,-4.884894470046083,12,2,12,8.274935483870967,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.36,-5.350145705987252,12,3,24,8.402,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.37,-5.38728523030779,12,4,25,8.504138957816377,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.39,-4.271050582437276,12,2,12,6.838189516129033,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.41,-5.222322543635896,12,3,24,8.365745715725806,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.414,-5.855831458013313,12,2,12,10.865967741935483,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.42,-4.929370724526369,12,2,12,7.870983870967741,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.43,-5.353086594783445,12,3,24,8.045298387096775,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.45,-4.76229811827957,12,2,12,7.179645161290323,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.46,-4.057861762178233,12,6,49,6.428233870967742,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.484,-5.842666673067076,12,2,12,10.436693548387098,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.52,-4.788930286738352,12,2,12,6.7760483870967745,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.53,-6.055215456632726,12,2,13,8.54238523573201,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.56,-5.234460631259711,12,3,24,7.2639695060483875,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.58,-5.04509965437788,12,2,12,6.879532258064516,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.59,-5.376478834397125,12,3,24,7.14885188172043,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.61,-4.100700267459541,12,4,37,5.4917175627240145,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.62,-4.475929121863799,12,2,12,5.542756989247311,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.644,-5.851171332565284,12,2,12,9.45474193548387,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.68,-5.449112153554485,12,4,25,6.5656852150537635,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.72,-5.147177721112082,12,3,24,6.433412634408603,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.73,-5.133785202252945,12,2,12,5.918528494623656,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.74,-5.385620283449865,12,3,24,6.63705376344086,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.77,-4.235103795413816,12,6,49,5.104274865591398,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.794,-5.758097427697442,12,2,12,8.184842046718575,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.83,-5.481508197320385,12,4,25,6.0994427419354835,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.88,-5.150583429339478,12,2,12,5.6179,seasonal,69.65513,-148.722016,,Franklin Bluff
106,0.89,-5.361542544847008,12,3,24,6.29941129032258,seasonal,69.65513,-148.722016,,Franklin Bluff
