cond,target,anchor,pseudo,r,resid,lam,rmse,bias,n,n_fold,n_seed
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,mlp,0.0,232.75200000000004,-201.45400000000004,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,mlp,0.25,236.78266666666664,-205.8216666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,mlp,0.5,241.02766666666665,-210.189,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,mlp,0.75,245.47533333333334,-214.5566666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,mlp,1.0,250.115,-218.92433333333335,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,ridge,0.0,232.75200000000004,-201.45400000000004,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,ridge,0.25,243.504,-213.528,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,ridge,0.5,254.86800000000002,-225.601,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,ridge,0.75,266.767,-237.67500000000004,43,1,3
noinfo,Mongolia_CAsia,stefan_cci,none,0.0,ridge,1.0,279.133,-249.749,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,catboost_lo,0.0,251.976,-220.51699999999997,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,catboost_lo,0.25,252.612,-221.264,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,catboost_lo,0.5,253.25300000000001,-222.01133333333334,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,catboost_lo,0.75,253.89866666666668,-222.7586666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,catboost_lo,1.0,254.54933333333335,-223.50533333333337,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,mlp,0.0,251.976,-220.51699999999997,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,mlp,0.25,253.12033333333332,-221.69966666666664,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,mlp,0.5,254.314,-222.88166666666666,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,mlp,0.75,255.556,-224.064,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,mlp,1.0,256.84666666666664,-225.24633333333335,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,ridge,0.0,251.976,-220.51699999999997,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,ridge,0.25,257.723,-226.895,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,ridge,0.5,263.568,-233.27200000000002,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,ridge,0.75,269.504,-239.649,43,1,3
noinfo,Mongolia_CAsia,stefan_ku,none,0.0,ridge,1.0,275.526,-246.02699999999996,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,catboost_lo,0.0,234.12199999999999,-202.572,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,catboost_lo,0.25,235.85233333333335,-204.61666666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,catboost_lo,0.5,237.602,-206.662,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,catboost_lo,0.75,239.371,-208.707,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,catboost_lo,1.0,241.15833333333333,-210.75166666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,mlp,0.0,234.12199999999999,-202.572,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,mlp,0.25,238.01233333333334,-206.7166666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,mlp,0.5,242.05633333333333,-210.86066666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,mlp,0.75,246.24633333333335,-215.00533333333337,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,mlp,1.0,250.57433333333333,-219.15,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,ridge,0.0,234.12199999999999,-202.572,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,ridge,0.25,244.259,-213.771,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,ridge,0.5,254.77699999999996,-224.97,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,ridge,0.75,265.63,-236.169,43,1,3
noinfo,Mongolia_CAsia,stefan_ku_cci,none,0.0,ridge,1.0,276.78,-247.36800000000002,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,catboost_lo,0.0,267.265,-237.718,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,catboost_lo,0.25,267.04333333333335,-237.49266666666668,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,catboost_lo,0.5,266.8256666666667,-237.26733333333334,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,catboost_lo,0.75,266.6116666666667,-237.042,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,catboost_lo,1.0,266.4003333333333,-236.81733333333332,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,mlp,0.0,267.265,-237.718,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,mlp,0.25,266.6693333333333,-236.80433333333335,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,mlp,0.5,266.11899999999997,-235.89066666666668,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,mlp,0.75,265.61333333333334,-234.97733333333335,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,mlp,1.0,265.153,-234.064,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,ridge,0.0,267.265,-237.718,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,ridge,0.25,270.234,-240.984,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,ridge,0.5,273.261,-244.25,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,ridge,0.75,276.343,-247.516,43,1,3
noinfo,Mongolia_CAsia,stefan_soil,none,0.0,ridge,1.0,279.478,-250.782,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,catboost_lo,0.0,233.235,-202.19999999999996,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,catboost_lo,0.25,235.35,-204.754,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,catboost_lo,0.5,237.49300000000002,-207.3083333333333,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,catboost_lo,0.75,239.66466666666668,-209.86266666666666,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,catboost_lo,1.0,241.86333333333332,-212.41733333333332,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,mlp,0.0,233.235,-202.19999999999996,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,mlp,0.25,238.23866666666666,-207.59699999999998,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,mlp,0.5,243.47233333333335,-212.9946666666667,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,mlp,0.75,248.92333333333332,-218.39233333333334,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,mlp,1.0,254.576,-223.78966666666668,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,ridge,0.0,233.235,-202.19999999999996,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,ridge,0.25,243.982,-214.25200000000004,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,ridge,0.5,255.303,-226.30499999999998,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,ridge,0.75,267.126,-238.35800000000003,43,1,3
noinfo,Mongolia_CAsia,stefan_soil_cci,none,0.0,ridge,1.0,279.387,-250.41099999999997,43,1,3
noinfo,Russia_C,cci_cal,none,0.0,catboost_lo,0.0,58.143,-20.513,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,catboost_lo,0.25,57.39366666666666,-19.785333333333334,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,catboost_lo,0.5,56.715666666666664,-19.058,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,catboost_lo,0.75,56.111,-18.330333333333332,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,catboost_lo,1.0,55.583333333333336,-17.602999999999998,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,mlp,0.0,58.143,-20.513,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,mlp,0.25,57.025,-20.150000000000002,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,mlp,0.5,56.01733333333333,-19.787,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,mlp,0.75,55.12533333333334,-19.424000000000003,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,mlp,1.0,54.35033333333333,-19.061333333333334,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,ridge,0.0,58.143,-20.513,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,ridge,0.25,63.451,-27.119,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,ridge,0.5,69.219,-33.725,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,ridge,0.75,75.343,-40.332,7,1,3
noinfo,Russia_C,cci_cal,none,0.0,ridge,1.0,81.742,-46.93800000000001,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,catboost_lo,0.0,43.886,-2.265,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,catboost_lo,0.25,43.85033333333333,-3.051,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,catboost_lo,0.5,43.949000000000005,-3.8369999999999997,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,catboost_lo,0.75,44.18066666666667,-4.623333333333334,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,catboost_lo,1.0,44.54433333333333,-5.4093333333333335,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,mlp,0.0,43.886,-2.265,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,mlp,0.25,44.336333333333336,-4.349333333333333,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,mlp,0.5,45.171,-6.434,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,mlp,0.75,46.368,-8.518333333333333,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,mlp,1.0,47.898,-10.603,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,ridge,0.0,43.886,-2.265,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,ridge,0.25,49.74,-12.405,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,ridge,0.5,58.137,-22.545,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,ridge,0.75,68.142,-32.685,7,1,3
noinfo,Russia_C,ku_cal,none,0.0,ridge,1.0,79.148,-42.82500000000001,7,1,3
noinfo,Russia_C,none,none,0.0,catboost_lo,1.0,60.36333333333334,-21.701666666666668,7,1,3
noinfo,Russia_C,none,none,0.0,mlp,1.0,57.07266666666666,-21.715666666666664,7,1,3
noinfo,Russia_C,none,none,0.0,ridge,1.0,81.696,-46.94899999999999,7,1,3
noinfo,Russia_C,stefan,none,0.0,catboost_lo,0.0,53.386,-19.904,7,1,3
noinfo,Russia_C,stefan,none,0.0,catboost_lo,0.25,53.26766666666666,-18.992666666666665,7,1,3
noinfo,Russia_C,stefan,none,0.0,catboost_lo,0.5,53.20033333333333,-18.081333333333333,7,1,3
noinfo,Russia_C,stefan,none,0.0,catboost_lo,0.75,53.18299999999999,-17.170666666666666,7,1,3
noinfo,Russia_C,stefan,none,0.0,catboost_lo,1.0,53.217000000000006,-16.259333333333334,7,1,3
noinfo,Russia_C,stefan,none,0.0,mlp,0.0,53.386,-19.904,7,1,3
noinfo,Russia_C,stefan,none,0.0,mlp,0.25,53.53133333333333,-19.271,7,1,3
noinfo,Russia_C,stefan,none,0.0,mlp,0.5,53.757000000000005,-18.638666666666666,7,1,3
noinfo,Russia_C,stefan,none,0.0,mlp,0.75,54.06333333333333,-18.005666666666666,7,1,3
noinfo,Russia_C,stefan,none,0.0,mlp,1.0,54.449999999999996,-17.372666666666667,7,1,3
noinfo,Russia_C,stefan,none,0.0,ridge,0.0,53.386,-19.904,7,1,3
noinfo,Russia_C,stefan,none,0.0,ridge,0.25,59.841,-26.223,7,1,3
noinfo,Russia_C,stefan,none,0.0,ridge,0.5,66.723,-32.541,7,1,3
noinfo,Russia_C,stefan,none,0.0,ridge,0.75,73.911,-38.86,7,1,3
noinfo,Russia_C,stefan,none,0.0,ridge,1.0,81.324,-45.179,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,catboost_lo,0.0,54.0,-17.065,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,catboost_lo,0.25,53.84966666666666,-16.665666666666667,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,catboost_lo,0.5,53.92666666666667,-16.266333333333332,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,catboost_lo,0.75,54.230333333333334,-15.867333333333335,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,catboost_lo,1.0,54.756,-15.467999999999998,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,mlp,0.0,54.0,-17.065,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,mlp,0.25,53.32366666666667,-15.783666666666667,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,mlp,0.5,52.843333333333334,-14.502666666666665,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,mlp,0.75,52.562333333333335,-13.221666666666666,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,mlp,1.0,52.483000000000004,-11.940333333333333,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,ridge,0.0,54.0,-17.065,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,ridge,0.25,59.83700000000001,-24.310999999999996,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,ridge,0.5,66.517,-31.556,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,ridge,0.75,73.812,-38.802,7,1,3
noinfo,Russia_C,stefan_cci,none,0.0,ridge,1.0,81.556,-46.047,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,catboost_lo,0.0,47.054,-11.083999999999998,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,catboost_lo,0.25,47.191,-10.790333333333335,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,catboost_lo,0.5,47.37233333333333,-10.496666666666668,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,catboost_lo,0.75,47.59799999999999,-10.202333333333334,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,catboost_lo,1.0,47.86666666666667,-9.908666666666667,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,mlp,0.0,47.054,-11.083999999999998,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,mlp,0.25,47.99733333333334,-11.776666666666666,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,mlp,0.5,49.08266666666666,-12.468666666666666,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,mlp,0.75,50.30233333333333,-13.160333333333332,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,mlp,1.0,51.645999999999994,-13.852666666666666,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,ridge,0.0,47.054,-11.083999999999998,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,ridge,0.25,54.007,-19.313,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,ridge,0.5,62.077,-27.541,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,ridge,0.75,70.884,-35.77,7,1,3
noinfo,Russia_C,stefan_ku,none,0.0,ridge,1.0,80.184,-43.998,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,catboost_lo,0.0,49.857,-12.132,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,catboost_lo,0.25,49.919000000000004,-11.727333333333334,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,catboost_lo,0.5,50.132666666666665,-11.323,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,catboost_lo,0.75,50.49533333333333,-10.918999999999999,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,catboost_lo,1.0,51.004333333333335,-10.514666666666667,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,mlp,0.0,49.857,-12.132,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,mlp,0.25,50.22533333333333,-12.441666666666668,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,mlp,0.5,50.778999999999996,-12.752,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,mlp,0.75,51.51166666666666,-13.061666666666667,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,mlp,1.0,52.41566666666666,-13.372,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,ridge,0.0,49.857,-12.132,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,ridge,0.25,56.106,-20.342,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,ridge,0.5,63.561,-28.551,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,ridge,0.75,71.848,-36.761,7,1,3
noinfo,Russia_C,stefan_ku_cci,none,0.0,ridge,1.0,80.71,-44.971,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,catboost_lo,0.0,55.597,-25.463000000000005,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,catboost_lo,0.25,55.21666666666667,-24.421333333333333,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,catboost_lo,0.5,54.879333333333335,-23.379666666666665,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,catboost_lo,0.75,54.586000000000006,-22.337999999999997,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,catboost_lo,1.0,54.33733333333333,-21.296333333333333,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,mlp,0.0,55.597,-25.463000000000005,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,mlp,0.25,55.745666666666665,-24.555333333333333,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,mlp,0.5,56.013666666666666,-23.647666666666666,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,mlp,0.75,56.400666666666666,-22.740333333333336,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,mlp,1.0,56.906000000000006,-21.832666666666668,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,ridge,0.0,55.597,-25.463000000000005,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,ridge,0.25,60.85,-30.465999999999998,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,ridge,0.5,66.33,-35.469,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,ridge,0.75,71.986,-40.473,7,1,3
noinfo,Russia_C,stefan_soil,none,0.0,ridge,1.0,77.778,-45.476,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,catboost_lo,0.0,54.580999999999996,-19.844,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,catboost_lo,0.25,54.35566666666667,-19.273333333333333,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,catboost_lo,0.5,54.306666666666665,-18.701999999999998,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,catboost_lo,0.75,54.435,-18.131,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,catboost_lo,1.0,54.73933333333333,-17.55966666666667,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,mlp,0.0,54.580999999999996,-19.844,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,mlp,0.25,53.151666666666664,-18.364,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,mlp,0.5,51.87166666666667,-16.884,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,mlp,0.75,50.75133333333334,-15.403999999999998,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,mlp,1.0,49.800000000000004,-13.923666666666668,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,ridge,0.0,54.580999999999996,-19.844,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,ridge,0.25,60.073,-26.433000000000003,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,ridge,0.5,66.204,-33.021,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,ridge,0.75,72.814,-39.61,7,1,3
noinfo,Russia_C,stefan_soil_cci,none,0.0,ridge,1.0,79.783,-46.198,7,1,3
noinfo,Russia_E,cci_cal,none,0.0,catboost_lo,0.0,28.169,-10.903,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,catboost_lo,0.25,28.05666666666667,-10.286,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,catboost_lo,0.5,28.014,-9.668999999999999,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,catboost_lo,0.75,28.040000000000003,-9.052,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,catboost_lo,1.0,28.136333333333337,-8.434666666666667,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,mlp,0.0,28.169,-10.903,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,mlp,0.25,28.451333333333334,-10.811666666666667,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,mlp,0.5,28.88233333333333,-10.719666666666667,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,mlp,0.75,29.45,-10.628,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,mlp,1.0,30.143666666666665,-10.536,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,ridge,0.0,28.169,-10.903,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,ridge,0.25,29.727,-14.417,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,ridge,0.5,31.802000000000003,-17.932,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,ridge,0.75,34.301,-21.446,27,1,3
noinfo,Russia_E,cci_cal,none,0.0,ridge,1.0,37.139,-24.959999999999997,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,catboost_lo,0.0,26.111,9.908,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,catboost_lo,0.25,26.429666666666666,9.088333333333333,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,catboost_lo,0.5,26.872666666666664,8.267999999999999,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,catboost_lo,0.75,27.434,7.447666666666667,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,catboost_lo,1.0,28.107,6.627333333333333,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,mlp,0.0,26.111,9.908,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,mlp,0.25,26.156333333333333,7.109666666666667,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,mlp,0.5,26.699333333333332,4.310666666666666,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,mlp,0.75,27.709,1.5123333333333333,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,mlp,1.0,29.135,-1.2863333333333333,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,ridge,0.0,26.111,9.908,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,ridge,0.25,23.56,0.968,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,ridge,0.5,24.806,-7.973,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,ridge,0.75,29.37,-16.914,27,1,3
noinfo,Russia_E,ku_cal,none,0.0,ridge,1.0,36.012,-25.855,27,1,3
noinfo,Russia_E,none,none,0.0,catboost_lo,1.0,30.58566666666667,-9.023,27,1,3
noinfo,Russia_E,none,none,0.0,mlp,1.0,30.816999999999997,-7.044666666666667,27,1,3
noinfo,Russia_E,none,none,0.0,ridge,1.0,37.124,-24.914,27,1,3
noinfo,Russia_E,stefan,none,0.0,catboost_lo,0.0,28.444,-9.287,27,1,3
noinfo,Russia_E,stefan,none,0.0,catboost_lo,0.25,28.822333333333333,-8.460666666666667,27,1,3
noinfo,Russia_E,stefan,none,0.0,catboost_lo,0.5,29.28,-7.634333333333333,27,1,3
noinfo,Russia_E,stefan,none,0.0,catboost_lo,0.75,29.813666666666666,-6.808,27,1,3
noinfo,Russia_E,stefan,none,0.0,catboost_lo,1.0,30.419,-5.981999999999999,27,1,3
noinfo,Russia_E,stefan,none,0.0,mlp,0.0,28.444,-9.287,27,1,3
noinfo,Russia_E,stefan,none,0.0,mlp,0.25,28.903333333333332,-9.186666666666667,27,1,3
noinfo,Russia_E,stefan,none,0.0,mlp,0.5,29.55033333333333,-9.086,27,1,3
noinfo,Russia_E,stefan,none,0.0,mlp,0.75,30.370666666666665,-8.986333333333333,27,1,3
noinfo,Russia_E,stefan,none,0.0,mlp,1.0,31.34466666666667,-8.886000000000001,27,1,3
noinfo,Russia_E,stefan,none,0.0,ridge,0.0,28.444,-9.287,27,1,3
noinfo,Russia_E,stefan,none,0.0,ridge,0.25,29.578,-12.839,27,1,3
noinfo,Russia_E,stefan,none,0.0,ridge,0.5,31.297,-16.39,27,1,3
noinfo,Russia_E,stefan,none,0.0,ridge,0.75,33.513,-19.942,27,1,3
noinfo,Russia_E,stefan,none,0.0,ridge,1.0,36.134,-23.494,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,catboost_lo,0.0,27.657,-12.204,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,catboost_lo,0.25,27.778333333333336,-10.953666666666665,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,catboost_lo,0.5,28.136,-9.703666666666667,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,catboost_lo,0.75,28.721666666666664,-8.453333333333333,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,catboost_lo,1.0,29.519666666666666,-7.203333333333333,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,mlp,0.0,27.657,-12.204,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,mlp,0.25,27.748666666666665,-11.167333333333334,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,mlp,0.5,28.211,-10.131333333333332,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,mlp,0.75,29.02333333333333,-9.095333333333334,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,mlp,1.0,30.15433333333333,-8.059333333333333,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,ridge,0.0,27.657,-12.204,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,ridge,0.25,29.289,-15.216,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,ridge,0.5,31.384,-18.228,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,ridge,0.75,33.858,-21.241,27,1,3
noinfo,Russia_E,stefan_cci,none,0.0,ridge,1.0,36.634,-24.253,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,catboost_lo,0.0,25.399999999999995,0.311,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,catboost_lo,0.25,26.050333333333338,0.5753333333333334,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,catboost_lo,0.5,26.775666666666666,0.84,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,catboost_lo,0.75,27.569666666666667,1.1046666666666667,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,catboost_lo,1.0,28.426666666666666,1.369,27,1,3
