loc_id,region,label_class,n_pts,frac_gpr,frac_probe,frac_late,month_mean
8159,ABoVE_AK,ABoVE GPR 우세,80.0,1.0,0.0,1.0,8.0
8160,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
8161,ABoVE_AK,ABoVE GPR 우세,62.0,1.0,0.0,1.0,8.0
8162,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
8163,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8164,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8165,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8166,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8167,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8168,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8169,ABoVE_AK,ABoVE GPR 우세,34.0,0.9705882352941176,0.029411764705882353,1.0,8.0
8170,ABoVE_AK,ABoVE 탐침 우세,2.0,0.0,1.0,1.0,8.0
8171,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8172,ABoVE_AK,ABoVE GPR 우세,6.0,0.8333333333333334,0.16666666666666666,1.0,8.0
8173,ABoVE_AK,ABoVE 탐침 우세,1.0,0.0,1.0,1.0,8.0
8174,ABoVE_AK,ABoVE GPR 우세,27.0,0.9629629629629629,0.037037037037037035,1.0,8.0
8175,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8176,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8177,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8178,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8179,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8180,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8181,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8182,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8183,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8184,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8185,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
8186,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8187,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8188,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8189,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8190,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8191,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8192,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8193,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8194,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8195,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8196,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8197,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8198,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8199,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8200,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8201,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
8202,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
8203,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8204,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8205,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8206,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8207,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8208,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8209,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8210,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8211,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8212,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8213,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8214,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8215,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8216,ABoVE_AK,ABoVE GPR 우세,45.0,1.0,0.0,1.0,8.0
8217,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8218,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
8219,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
8220,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
8221,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
8222,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8223,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8224,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8225,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
8226,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8227,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8228,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8229,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8230,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8231,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8232,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8233,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8234,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8235,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8236,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8237,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
8238,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8239,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
8240,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8241,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8242,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8243,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
8244,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8245,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8246,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8247,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8248,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8249,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8250,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8251,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8252,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8253,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8254,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8255,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8256,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8257,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8258,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
8259,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8260,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8261,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8262,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
8263,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8264,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8265,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8266,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8267,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8268,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8269,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8270,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8271,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
8272,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8273,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8274,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8275,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
8276,ABoVE_AK,ABoVE GPR 우세,62.0,1.0,0.0,1.0,8.0
8277,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8278,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
8279,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8280,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8281,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
8282,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
8283,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8284,ABoVE_AK,ABoVE GPR 우세,45.0,1.0,0.0,1.0,8.0
8285,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8286,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
8287,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
8288,ABoVE_AK,ABoVE GPR 우세,41.0,1.0,0.0,1.0,8.0
8289,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8290,ABoVE_AK,ABoVE GPR 우세,54.0,1.0,0.0,1.0,8.0
8291,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8292,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8293,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8294,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8295,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8296,ABoVE_AK,ABoVE GPR 우세,52.0,1.0,0.0,1.0,8.0
8297,ABoVE_AK,ABoVE GPR 우세,38.0,1.0,0.0,1.0,8.0
8298,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8299,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8300,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
8301,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8302,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8303,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8304,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
8305,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8306,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
8307,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8308,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8309,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8310,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8311,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8312,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8313,ABoVE_AK,ABoVE GPR 우세,64.0,1.0,0.0,1.0,8.0
8314,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8315,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8316,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8317,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8318,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8319,ABoVE_AK,ABoVE GPR 우세,48.0,1.0,0.0,1.0,8.0
8320,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8321,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8322,ABoVE_AK,ABoVE GPR 우세,43.0,1.0,0.0,1.0,8.0
8323,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8324,ABoVE_AK,ABoVE GPR 우세,45.0,1.0,0.0,1.0,8.0
8325,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8326,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8327,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
8328,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8329,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8330,ABoVE_AK,ABoVE GPR 우세,43.0,1.0,0.0,1.0,8.0
8331,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8332,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8333,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
8334,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8335,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
8336,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8337,ABoVE_AK,ABoVE GPR 우세,25.0,1.0,0.0,1.0,8.0
8338,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8339,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8340,ABoVE_AK,ABoVE GPR 우세,31.0,1.0,0.0,1.0,8.0
8341,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8342,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8343,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8344,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
8345,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8346,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8347,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8348,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8349,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8350,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
8351,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
8352,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
8353,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
8354,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8355,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8356,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
8357,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
8358,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8359,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
8360,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8361,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8362,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
8363,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8364,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8365,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
8366,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
8367,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8368,ABoVE_AK,ABoVE GPR 우세,46.0,1.0,0.0,1.0,8.0
8369,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
8370,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8371,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8372,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8373,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
8374,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8375,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8376,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
8377,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8378,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8379,ABoVE_AK,ABoVE GPR 우세,42.0,1.0,0.0,1.0,8.0
8380,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
8381,ABoVE_AK,ABoVE GPR 우세,47.0,1.0,0.0,1.0,8.0
8382,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8383,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8384,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8385,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8386,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
8387,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8388,ABoVE_AK,ABoVE GPR 우세,28.0,1.0,0.0,1.0,8.0
8389,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8390,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8391,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8392,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8393,ABoVE_AK,ABoVE GPR 우세,37.0,1.0,0.0,1.0,8.0
8394,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
8395,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8396,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8397,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8398,ABoVE_AK,ABoVE GPR 우세,41.0,1.0,0.0,1.0,8.0
8399,ABoVE_AK,ABoVE GPR 우세,24.0,1.0,0.0,1.0,8.0
8400,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8401,ABoVE_AK,ABoVE GPR 우세,33.0,1.0,0.0,1.0,8.0
8402,ABoVE_AK,ABoVE GPR 우세,26.0,1.0,0.0,1.0,8.0
8403,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8404,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8405,ABoVE_AK,ABoVE GPR 우세,29.0,1.0,0.0,1.0,8.0
8406,ABoVE_AK,ABoVE GPR 우세,4.0,1.0,0.0,1.0,8.0
8407,ABoVE_AK,ABoVE GPR 우세,13.0,1.0,0.0,1.0,8.0
8408,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8409,ABoVE_AK,ABoVE GPR 우세,30.0,1.0,0.0,1.0,8.0
8410,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8411,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8412,ABoVE_AK,ABoVE GPR 우세,43.0,1.0,0.0,1.0,8.0
8413,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8414,ABoVE_AK,ABoVE GPR 우세,34.0,1.0,0.0,1.0,8.0
8415,ABoVE_AK,ABoVE GPR 우세,44.0,1.0,0.0,1.0,8.0
8416,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8417,ABoVE_AK,ABoVE GPR 우세,34.0,1.0,0.0,1.0,8.0
8418,ABoVE_AK,ABoVE GPR 우세,36.0,1.0,0.0,1.0,8.0
8419,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8420,ABoVE_AK,ABoVE GPR 우세,32.0,1.0,0.0,1.0,8.0
8421,ABoVE_AK,ABoVE GPR 우세,35.0,1.0,0.0,1.0,8.0
8422,ABoVE_AK,ABoVE GPR 우세,27.0,1.0,0.0,1.0,8.0
8423,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
8424,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8425,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8426,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8427,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8428,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
8429,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8430,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8431,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8432,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8433,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8434,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
8435,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8436,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8437,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8438,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8439,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8440,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8441,ABoVE_AK,ABoVE GPR 우세,2.0,1.0,0.0,1.0,8.0
8442,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8443,ABoVE_AK,ABoVE GPR 우세,17.0,1.0,0.0,1.0,8.0
8444,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8445,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8446,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8447,ABoVE_AK,ABoVE GPR 우세,19.0,1.0,0.0,1.0,8.0
8448,ABoVE_AK,ABoVE GPR 우세,7.0,1.0,0.0,1.0,8.0
8449,ABoVE_AK,ABoVE GPR 우세,18.0,1.0,0.0,1.0,8.0
8450,ABoVE_AK,ABoVE GPR 우세,20.0,1.0,0.0,1.0,8.0
8451,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8452,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8453,ABoVE_AK,ABoVE GPR 우세,1.0,1.0,0.0,1.0,8.0
8454,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8455,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8456,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8457,ABoVE_AK,ABoVE GPR 우세,3.0,1.0,0.0,1.0,8.0
8458,ABoVE_AK,ABoVE GPR 우세,21.0,1.0,0.0,1.0,8.0
8459,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8460,ABoVE_AK,ABoVE GPR 우세,11.0,1.0,0.0,1.0,8.0
8461,ABoVE_AK,ABoVE GPR 우세,15.0,1.0,0.0,1.0,8.0
8462,ABoVE_AK,ABoVE GPR 우세,22.0,1.0,0.0,1.0,8.0
8463,ABoVE_AK,ABoVE GPR 우세,14.0,1.0,0.0,1.0,8.0
8464,ABoVE_AK,ABoVE GPR 우세,8.0,1.0,0.0,1.0,8.0
8465,ABoVE_AK,ABoVE GPR 우세,12.0,1.0,0.0,1.0,8.0
8466,ABoVE_AK,ABoVE GPR 우세,16.0,1.0,0.0,1.0,8.0
8467,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8468,ABoVE_AK,ABoVE GPR 우세,6.0,1.0,0.0,1.0,8.0
8469,ABoVE_AK,ABoVE GPR 우세,10.0,1.0,0.0,1.0,8.0
8470,ABoVE_AK,ABoVE GPR 우세,5.0,1.0,0.0,1.0,8.0
8471,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8472,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
8473,ABoVE_AK,ABoVE GPR 우세,23.0,1.0,0.0,1.0,8.0
8474,ABoVE_AK,ABoVE GPR 우세,9.0,1.0,0.0,1.0,8.0
