site_id,lat,lon,year,alt_cm,source
R24,68.3,54.5,2002,104.0,CALM
R24,68.3,54.5,2003,113.0,CALM
R24,68.3,54.5,2004,120.0,CALM
R24,68.3,54.5,2005,115.0,CALM
R24,68.3,54.5,2006,114.0,CALM
R24,68.3,54.5,2007,125.0,CALM
R24,68.3,54.5,2008,124.0,CALM
R24,68.3,54.5,2009,112.0,CALM
R24,68.3,54.5,2010,104.0,CALM
R24,68.3,54.5,2011,107.0,CALM
R24,68.3,54.5,2013,117.0,CALM
R24,68.3,54.5,2014,102.0,CALM
R24,68.3,54.5,2015,110.0,CALM
R24,68.3,54.5,2016,111.0,CALM
R24,68.3,54.5,2017,88.0,CALM
R24,68.3,54.5,2018,110.0,CALM
R24,68.3,54.5,2019,104.0,CALM
R24,68.3,54.5,2020,120.0,CALM
R24,68.3,54.5,2021,128.0,CALM
R24,68.3,54.5,2022,118.0,CALM
R24 A,68.2333,53.85,2010,58.0,CALM
R24 A,68.2333,53.85,2011,64.0,CALM
R24 A,68.2333,53.85,2012,88.0,CALM
R24 A,68.2333,53.85,2013,87.0,CALM
R24 A,68.2333,53.85,2014,65.0,CALM
R24 A,68.2333,53.85,2015,80.0,CALM
R24 A,68.2333,53.85,2016,109.0,CALM
R24 A,68.2333,53.85,2017,76.0,CALM
R24 A,68.2333,53.85,2018,84.0,CALM
R24 A,68.2333,53.85,2019,83.0,CALM
R24 A,68.2333,53.85,2020,123.0,CALM
R24 A,68.2333,53.85,2021,98.0,CALM
R24 A,68.2333,53.85,2022,115.0,CALM
R24 A,68.2333,53.85,2023,139.0,CALM
R24 A,68.2333,53.85,2024,100.0,CALM
R44,67.7724,34.182,2011,160.0,CALM
R44,67.7724,34.182,2012,160.0,CALM
R44,67.7724,34.182,2013,165.0,CALM
R44,67.7724,34.182,2014,160.0,CALM
R44,67.7724,34.182,2015,162.0,CALM
R44,67.7724,34.182,2016,163.0,CALM
R52,67.0656,62.9251,2012,48.0,CALM
R52,67.0656,62.9251,2013,52.0,CALM
R52,67.0656,62.9251,2014,53.0,CALM
R52,67.0656,62.9251,2015,56.0,CALM
R52,67.0656,62.9251,2016,60.0,CALM
R52,67.0656,62.9251,2017,53.0,CALM
R52,67.0656,62.9251,2018,54.0,CALM
R52,67.0656,62.9251,2019,54.0,CALM
R52,67.0656,62.9251,2020,60.0,CALM
R52,67.0656,62.9251,2021,62.0,CALM
R52,67.0656,62.9251,2022,58.0,CALM
R52,67.0656,62.9251,2023,68.0,CALM
R52,67.0656,62.9251,2024,65.0,CALM
R1,65.3149,72.8642,1997,119.0,CALM
R1,65.3149,72.8642,1998,134.0,CALM
R1,65.3149,72.8642,1999,129.0,CALM
R1,65.3149,72.8642,2000,126.0,CALM
R1,65.3149,72.8642,2001,132.0,CALM
R1,65.3149,72.8642,2002,143.0,CALM
R1,65.3149,72.8642,2003,126.0,CALM
R1,65.3149,72.8642,2004,134.0,CALM
R1,65.3149,72.8642,2005,141.0,CALM
R1,65.3149,72.8642,2006,129.0,CALM
R1,65.3149,72.8642,2007,129.0,CALM
R1,65.3149,72.8642,2008,136.0,CALM
R1,65.3149,72.8642,2009,101.0,CALM
R1,65.3149,72.8642,2010,114.0,CALM
R1,65.3149,72.8642,2011,129.0,CALM
R1,65.3149,72.8642,2012,134.0,CALM
R1,65.3149,72.8642,2013,136.0,CALM
R1,65.3149,72.8642,2014,164.0,CALM
R1,65.3149,72.8642,2015,163.0,CALM
R1,65.3149,72.8642,2016,186.0,CALM
R1,65.3149,72.8642,2017,148.0,CALM
R1,65.3149,72.8642,2018,178.0,CALM
R1,65.3149,72.8642,2019,176.0,CALM
R1,65.3149,72.8642,2020,197.0,CALM
R1,65.3149,72.8642,2021,196.0,CALM
R1,65.3149,72.8642,2022,199.0,CALM
R1,65.3149,72.8642,2023,199.0,CALM
R1,65.3149,72.8642,2024,196.0,CALM
R1b,65.2338,72.5184,2013,95.0,CALM
R1b,65.2338,72.5184,2014,95.0,CALM
R1b,65.2338,72.5184,2015,96.0,CALM
R1b,65.2338,72.5184,2016,107.0,CALM
R1b,65.2338,72.5184,2017,108.0,CALM
R1b,65.2338,72.5184,2018,100.0,CALM
R1b,65.2338,72.5184,2019,108.0,CALM
R1b,65.2338,72.5184,2020,125.0,CALM
R1b,65.2338,72.5184,2021,121.0,CALM
R1b,65.2338,72.5184,2022,147.0,CALM
R1b,65.2338,72.5184,2023,158.0,CALM
R1b,65.2338,72.5184,2024,160.0,CALM
R3,69.7167,66.85,1995,131.0,CALM
R3,69.7167,66.85,1996,110.0,CALM
R3,69.7167,66.85,1997,92.0,CALM
R3,69.7167,66.85,1998,93.0,CALM
R3,69.7167,66.85,1999,92.0,CALM
R3,69.7167,66.85,2000,106.0,CALM
R3,69.7167,66.85,2001,111.0,CALM
R3,69.7167,66.85,2002,115.0,CALM
R3,69.7167,66.85,2003,109.0,CALM
R3,69.7167,66.85,2004,114.0,CALM
R3,69.7167,66.85,2005,116.0,CALM
R3,69.7167,66.85,2006,116.0,CALM
R3,69.7167,66.85,2007,114.0,CALM
R3,69.7167,66.85,2008,114.0,CALM
R3,69.7167,66.85,2009,85.0,CALM
R3,69.7167,66.85,2010,98.0,CALM
R3,69.7167,66.85,2011,102.0,CALM
R3,69.7167,66.85,2012,127.0,CALM
R3,69.7167,66.85,2013,115.0,CALM
R3,69.7167,66.85,2014,102.0,CALM
R3,69.7167,66.85,2015,122.0,CALM
R3,69.7167,66.85,2016,133.0,CALM
R3,69.7167,66.85,2017,98.0,CALM
R3,69.7167,66.85,2018,107.0,CALM
R3,69.7167,66.85,2019,120.0,CALM
R3,69.7167,66.85,2020,137.0,CALM
R3,69.7167,66.85,2021,120.0,CALM
R3,69.7167,66.85,2022,118.0,CALM
R3,69.7167,66.85,2023,127.0,CALM
R4,70.1167,75.5833,1992,82.0,CALM
R4,70.1167,75.5833,1993,91.0,CALM
R4,70.1167,75.5833,1995,94.0,CALM
R5,70.2833,68.9,1993,84.0,CALM
R5,70.2833,68.9,1994,85.0,CALM
R5,70.2833,68.9,1995,95.0,CALM
R5,70.2833,68.9,1996,89.0,CALM
R5,70.2833,68.9,1997,81.0,CALM
R5,70.2833,68.9,1998,93.0,CALM
R5,70.2833,68.9,1999,87.0,CALM
R5,70.2833,68.9,2000,92.0,CALM
R5,70.2833,68.9,2001,92.0,CALM
R5,70.2833,68.9,2002,92.0,CALM
R5,70.2833,68.9,2004,94.0,CALM
R5,70.2833,68.9,2005,97.0,CALM
R5,70.2833,68.9,2006,94.0,CALM
R5,70.2833,68.9,2007,92.0,CALM
R5,70.2833,68.9,2008,93.0,CALM
R5,70.2833,68.9,2009,76.0,CALM
R5,70.2833,68.9,2010,87.0,CALM
R5,70.2833,68.9,2011,87.0,CALM
R5,70.2833,68.9,2012,102.0,CALM
R5,70.2833,68.9,2013,103.0,CALM
R5,70.2833,68.9,2014,93.0,CALM
R5,70.2833,68.9,2015,102.0,CALM
R5,70.2833,68.9,2016,114.0,CALM
R5,70.2833,68.9,2017,102.0,CALM
R5,70.2833,68.9,2018,94.0,CALM
R5,70.2833,68.9,2019,94.0,CALM
R5,70.2833,68.9,2020,104.0,CALM
R5,70.2833,68.9,2021,101.0,CALM
R5,70.2833,68.9,2022,102.0,CALM
R5a,70.2755,68.8916,2007,72.0,CALM
R5a,70.2755,68.8916,2008,75.0,CALM
R5a,70.2755,68.8916,2009,47.0,CALM
R5a,70.2755,68.8916,2010,67.0,CALM
R5a,70.2755,68.8916,2011,67.0,CALM
R5a,70.2755,68.8916,2012,77.0,CALM
R5a,70.2755,68.8916,2013,80.0,CALM
R5a,70.2755,68.8916,2014,71.0,CALM
R5a,70.2755,68.8916,2015,76.0,CALM
R5a,70.2755,68.8916,2016,87.0,CALM
R5a,70.2755,68.8916,2017,66.0,CALM
R5a,70.2755,68.8916,2018,66.0,CALM
R5a,70.2755,68.8916,2019,72.0,CALM
R5a,70.2755,68.8916,2020,76.0,CALM
R5a,70.2755,68.8916,2021,76.0,CALM
R5a,70.2755,68.8916,2022,77.0,CALM
R5b,70.2955,68.8835,2007,72.0,CALM
R5b,70.2955,68.8835,2008,73.0,CALM
R5b,70.2955,68.8835,2009,81.0,CALM
R5b,70.2955,68.8835,2010,65.0,CALM
R5b,70.2955,68.8835,2011,65.0,CALM
R5b,70.2955,68.8835,2012,77.0,CALM
R5b,70.2955,68.8835,2013,78.0,CALM
R5b,70.2955,68.8835,2014,70.0,CALM
R5b,70.2955,68.8835,2015,77.0,CALM
R5b,70.2955,68.8835,2016,91.0,CALM
R5b,70.2955,68.8835,2017,75.0,CALM
R5b,70.2955,68.8835,2018,70.0,CALM
R5b,70.2955,68.8835,2019,73.0,CALM
R5b,70.2955,68.8835,2020,82.0,CALM
R5b,70.2955,68.8835,2021,82.0,CALM
R5b,70.2955,68.8835,2022,84.0,CALM
R5c,70.3014,68.8413,2007,112.0,CALM
R5c,70.3014,68.8413,2008,113.0,CALM
R5c,70.3014,68.8413,2009,82.0,CALM
R5c,70.3014,68.8413,2010,106.0,CALM
R5c,70.3014,68.8413,2011,114.0,CALM
R5c,70.3014,68.8413,2012,128.0,CALM
R5c,70.3014,68.8413,2013,126.0,CALM
R5c,70.3014,68.8413,2014,111.0,CALM
R5c,70.3014,68.8413,2015,129.0,CALM
R5c,70.3014,68.8413,2016,144.0,CALM
R5c,70.3014,68.8413,2017,118.0,CALM
R5c,70.3014,68.8413,2018,116.0,CALM
R5c,70.3014,68.8413,2019,114.0,CALM
R5c,70.3014,68.8413,2020,135.0,CALM
R5c,70.3014,68.8413,2021,123.0,CALM
R5c,70.3014,68.8413,2022,125.0,CALM
R5d,70.2742,68.8908,2014,41.0,CALM
R5d,70.2742,68.8908,2015,48.0,CALM
R5d,70.2742,68.8908,2016,54.0,CALM
R5d,70.2742,68.8908,2017,39.0,CALM
R5d,70.2742,68.8908,2018,40.0,CALM
R5d,70.2742,68.8908,2019,46.0,CALM
R5d,70.2742,68.8908,2020,51.0,CALM
R5d,70.2742,68.8908,2021,52.0,CALM
R5d,70.2742,68.8908,2022,49.0,CALM
R50a,66.3132,76.9035,2008,84.0,CALM
R50a,66.3132,76.9035,2009,65.0,CALM
R50a,66.3132,76.9035,2010,77.0,CALM
R50a,66.3132,76.9035,2011,72.0,CALM
R50a,66.3132,76.9035,2012,87.0,CALM
R50a,66.3132,76.9035,2013,70.0,CALM
R50a,66.3132,76.9035,2014,76.0,CALM
R50a,66.3132,76.9035,2015,85.0,CALM
R50a,66.3132,76.9035,2016,74.0,CALM
R50a,66.3132,76.9035,2017,69.0,CALM
R50a,66.3132,76.9035,2018,111.0,CALM
R50a,66.3132,76.9035,2019,103.0,CALM
R50a,66.3132,76.9035,2020,120.0,CALM
R50a,66.3132,76.9035,2021,114.0,CALM
R50a,66.3132,76.9035,2022,120.0,CALM
R50a,66.3132,76.9035,2023,125.0,CALM
R50a,66.3132,76.9035,2024,125.0,CALM
R50b,67.4779,76.6953,2008,84.0,CALM
R50b,67.4779,76.6953,2009,65.0,CALM
R50b,67.4779,76.6953,2010,80.0,CALM
R50b,67.4779,76.6953,2011,82.0,CALM
R50b,67.4779,76.6953,2012,95.0,CALM
R50b,67.4779,76.6953,2013,92.0,CALM
R50b,67.4779,76.6953,2014,84.0,CALM
R50b,67.4779,76.6953,2015,93.0,CALM
R50b,67.4779,76.6953,2016,96.0,CALM
R50b,67.4779,76.6953,2017,93.0,CALM
R50b,67.4779,76.6953,2018,101.0,CALM
R50b,67.4779,76.6953,2019,102.0,CALM
R50b,67.4779,76.6953,2021,107.0,CALM
R50b,67.4779,76.6953,2022,112.0,CALM
R50b,67.4779,76.6953,2023,125.0,CALM
R50b,67.4779,76.6953,2024,114.0,CALM
R53,66.7235,66.0805,2016,99.0,CALM
R53,66.7235,66.0805,2017,94.0,CALM
R53,66.7235,66.0805,2018,100.0,CALM
R53,66.7235,66.0805,2019,111.0,CALM
R53,66.7235,66.0805,2020,134.0,CALM
R53,66.7235,66.0805,2022,90.0,CALM
R53,66.7235,66.0805,2023,125.0,CALM
R54a,70.8893,78.4171,2016,104.0,CALM
R54a,70.8893,78.4171,2017,90.0,CALM
R54a,70.8893,78.4171,2018,94.0,CALM
R54a,70.8893,78.4171,2019,100.0,CALM
R54a,70.8893,78.4171,2020,113.0,CALM
R54a,70.8893,78.4171,2021,102.0,CALM
R54a,70.8893,78.4171,2022,102.0,CALM
R54b,70.8906,78.4308,2016,66.0,CALM
R54b,70.8906,78.4308,2017,61.0,CALM
R54b,70.8906,78.4308,2018,60.0,CALM
R54b,70.8906,78.4308,2019,63.0,CALM
R54b,70.8906,78.4308,2020,73.0,CALM
R54b,70.8906,78.4308,2021,70.0,CALM
R54b,70.8906,78.4308,2022,63.0,CALM
R54c,70.8699,78.5478,2017,67.0,CALM
R54c,70.8699,78.5478,2018,66.0,CALM
R54c,70.8699,78.5478,2019,69.0,CALM
R54c,70.8699,78.5478,2020,77.0,CALM
R54c,70.8699,78.5478,2021,73.0,CALM
R54c,70.8699,78.5478,2022,70.0,CALM
R55,73.3269,70.0853,2009,54.0,CALM
R55,73.3269,70.0853,2010,50.0,CALM
R55,73.3269,70.0853,2011,53.0,CALM
R55,73.3269,70.0853,2012,60.0,CALM
R55,73.3269,70.0853,2013,55.0,CALM
R55,73.3269,70.0853,2014,41.0,CALM
R55,73.3269,70.0853,2015,59.0,CALM
R55,73.3269,70.0853,2016,68.0,CALM
R55,73.3269,70.0853,2017,57.0,CALM
R55,73.3269,70.0853,2018,53.0,CALM
R55,73.3269,70.0853,2019,54.0,CALM
R55,73.3269,70.0853,2020,65.0,CALM
R55,73.3269,70.0853,2021,55.0,CALM
R55,73.3269,70.0853,2022,54.0,CALM
R55,73.3269,70.0853,2023,58.0,CALM
R55a,73.3286,70.0883,2009,100.0,CALM
R55a,73.3286,70.0883,2010,90.0,CALM
R55a,73.3286,70.0883,2011,98.0,CALM
R55a,73.3286,70.0883,2012,114.0,CALM
R55a,73.3286,70.0883,2013,112.0,CALM
R55a,73.3286,70.0883,2014,91.0,CALM
R55a,73.3286,70.0883,2015,111.0,CALM
R55a,73.3286,70.0883,2016,130.0,CALM
R55a,73.3286,70.0883,2017,115.0,CALM
R55a,73.3286,70.0883,2018,107.0,CALM
R55a,73.3286,70.0883,2019,109.0,CALM
R55a,73.3286,70.0883,2020,131.0,CALM
R55a,73.3286,70.0883,2021,121.0,CALM
R55a,73.3286,70.0883,2022,123.0,CALM
R55a,73.3286,70.0883,2023,125.0,CALM
R56,66.7092,66.5678,2013,68.0,CALM
R56,66.7092,66.5678,2014,76.0,CALM
R56,66.7092,66.5678,2015,85.0,CALM
R56,66.7092,66.5678,2016,92.0,CALM
R56,66.7092,66.5678,2017,64.0,CALM
R56,66.7092,66.5678,2018,74.0,CALM
R56,66.7092,66.5678,2019,84.0,CALM
R56,66.7092,66.5678,2020,103.0,CALM
R56,66.7092,66.5678,2021,111.0,CALM
R57,66.6967,66.3589,2013,43.0,CALM
R57,66.6967,66.3589,2014,51.0,CALM
R57,66.6967,66.3589,2015,46.0,CALM
R57,66.6967,66.3589,2016,52.0,CALM
R57,66.6967,66.3589,2017,37.0,CALM
R57,66.6967,66.3589,2018,45.0,CALM
R57,66.6967,66.3589,2019,50.0,CALM
R57,66.6967,66.3589,2020,56.0,CALM
R57,66.6967,66.3589,2021,57.0,CALM
R58,68.2253,69.1444,2017,82.0,CALM
R58,68.2253,69.1444,2018,84.0,CALM
R58,68.2253,69.1444,2019,94.0,CALM
R58,68.2253,69.1444,2020,102.0,CALM
R58,68.2253,69.1444,2021,101.0,CALM
R59,66.5439,66.7313,2021,59.0,CALM
R59,66.5439,66.7313,2022,65.0,CALM
R59,66.5439,66.7313,2023,72.0,CALM
R60,66.5699,66.8809,2021,80.0,CALM
R60,66.5699,66.8809,2022,85.0,CALM
R60,66.5699,66.8809,2023,74.0,CALM
R61,66.05,76.6449,2020,186.0,CALM
R61,66.05,76.6449,2021,132.0,CALM
R61,66.05,76.6449,2022,172.0,CALM
R61,66.05,76.6449,2023,163.0,CALM
R6,72.3833,99.5,1994,42.0,CALM
R6,72.3833,99.5,1995,50.0,CALM
R7,74.5333,98.6,1994,36.0,CALM
R7,74.5333,98.6,1995,42.0,CALM
R7,74.5333,98.6,1996,34.0,CALM
R8,71.5833,128.7833,1997,40.0,CALM
R8,71.5833,128.7833,1998,40.0,CALM
R8,71.5833,128.7833,1999,42.0,CALM
R8,71.5833,128.7833,2000,47.0,CALM
R28,71.8617,141.0102,2001,38.0,CALM
R29 A,71.7855,129.4192,2001,27.0,CALM
R29 A,71.7855,129.4192,2003,35.0,CALM
R29 A,71.7855,129.4192,2004,25.0,CALM
R29 A,71.7855,129.4192,2005,33.0,CALM
R29 A,71.7855,129.4192,2006,35.0,CALM
R29 A,71.7855,129.4192,2007,44.0,CALM
R29 A,71.7855,129.4192,2008,38.0,CALM
R29 A,71.7855,129.4192,2009,28.0,CALM
R29 A,71.7855,129.4192,2010,38.0,CALM
R29 A,71.7855,129.4192,2011,39.0,CALM
R29 A,71.7855,129.4192,2012,33.0,CALM
R29 A,71.7855,129.4192,2013,26.0,CALM
R29 A,71.7855,129.4192,2014,35.0,CALM
R29 B,71.7855,71.4192,2004,26.0,CALM
R29 B,71.7855,71.4192,2005,33.0,CALM
R29 B,71.7855,71.4192,2006,32.0,CALM
R29 B,71.7855,71.4192,2007,44.0,CALM
R29 B,71.7855,71.4192,2008,37.0,CALM
R29 B,71.7855,71.4192,2009,25.0,CALM
R29 B,71.7855,71.4192,2010,28.0,CALM
R29 B,71.7855,71.4192,2011,35.0,CALM
R29 B,71.7855,71.4192,2012,30.0,CALM
R29 B,71.7855,71.4192,2013,24.0,CALM
R29 B,71.7855,71.4192,2014,33.0,CALM
R29 B,71.7855,71.4192,2015,30.0,CALM
R29 B,71.7855,71.4192,2016,30.0,CALM
R29 B,71.7855,71.4192,2017,26.0,CALM
R29 B,71.7855,71.4192,2018,36.0,CALM
R29 B,71.7855,71.4192,2019,28.0,CALM
R29 B,71.7855,71.4192,2020,41.0,CALM
R29 B,71.7855,71.4192,2021,31.0,CALM
R29 B,71.7855,71.4192,2022,35.0,CALM
R29 B,71.7855,71.4192,2023,32.0,CALM
R29 C,71.7855,129.4192,2015,34.0,CALM
R29 C,71.7855,129.4192,2016,29.0,CALM
R29 C,71.7855,129.4192,2017,30.0,CALM
R29 C,71.7855,129.4192,2018,38.0,CALM
R29 C,71.7855,129.4192,2019,32.0,CALM
R29 C,71.7855,129.4192,2020,42.0,CALM
R29 C,71.7855,129.4192,2021,36.0,CALM
R29 C,71.7855,129.4192,2022,38.0,CALM
R29 C,71.7855,129.4192,2023,34.0,CALM
R32,69.4333,88.4667,2005,81.0,CALM
R32,69.4333,88.4667,2006,91.0,CALM
R32,69.4333,88.4667,2007,90.0,CALM
R32,69.4333,88.4667,2008,94.0,CALM
R32,69.4333,88.4667,2009,94.0,CALM
R32,69.4333,88.4667,2010,94.0,CALM
R32,69.4333,88.4667,2011,96.0,CALM
R32,69.4333,88.4667,2012,104.0,CALM
R32,69.4333,88.4667,2013,86.0,CALM
R32,69.4333,88.4667,2014,95.0,CALM
R32,69.4333,88.4667,2015,102.0,CALM
R32,69.4333,88.4667,2016,84.0,CALM
R32,69.4333,88.4667,2017,106.0,CALM
R32,69.4333,88.4667,2018,104.0,CALM
R32,69.4333,88.4667,2019,113.0,CALM
R32,69.4333,88.4667,2020,95.0,CALM
R32,69.4333,88.4667,2021,122.0,CALM
R32,69.4333,88.4667,2022,113.0,CALM
R32,69.4333,88.4667,2023,102.0,CALM
R40,67.4814,86.4347,2008,70.0,CALM
R40,67.4814,86.4347,2009,67.0,CALM
R40,67.4814,86.4347,2010,62.0,CALM
R40,67.4814,86.4347,2011,67.0,CALM
R40,67.4814,86.4347,2012,68.0,CALM
R40,67.4814,86.4347,2013,68.0,CALM
R40,67.4814,86.4347,2014,75.0,CALM
R40,67.4814,86.4347,2015,86.0,CALM
R40,67.4814,86.4347,2016,90.0,CALM
R40,67.4814,86.4347,2018,89.0,CALM
R40,67.4814,86.4347,2019,88.0,CALM
R40,67.4814,86.4347,2020,101.0,CALM
R40,67.4814,86.4347,2021,102.0,CALM
R40,67.4814,86.4347,2022,105.0,CALM
R40,67.4814,86.4347,2023,103.0,CALM
R40,67.4814,86.4347,2024,108.0,CALM
R42,62.0133,129.6568,2008,203.0,CALM
R42,62.0133,129.6568,2009,199.0,CALM
R42,62.0133,129.6568,2010,197.0,CALM
R42,62.0133,129.6568,2011,201.0,CALM
R42,62.0133,129.6568,2012,201.0,CALM
R42,62.0133,129.6568,2013,201.0,CALM
R42,62.0133,129.6568,2014,203.0,CALM
R42,62.0133,129.6568,2015,201.0,CALM
R42,62.0133,129.6568,2016,201.0,CALM
R42,62.0133,129.6568,2017,203.0,CALM
R42,62.0133,129.6568,2018,201.0,CALM
R42,62.0133,129.6568,2019,205.0,CALM
R42,62.0133,129.6568,2020,206.0,CALM
R42,62.0133,129.6568,2021,208.0,CALM
R42,62.0133,129.6568,2022,208.0,CALM
R42,62.0133,129.6568,2023,206.0,CALM
R42,62.0133,129.6568,2024,206.0,CALM
R43,62.3162,129.4995,2008,124.0,CALM
R43,62.3162,129.4995,2009,122.0,CALM
R43,62.3162,129.4995,2010,123.0,CALM
R43,62.3162,129.4995,2011,123.0,CALM
R43,62.3162,129.4995,2012,124.0,CALM
R43,62.3162,129.4995,2013,129.0,CALM
R43,62.3162,129.4995,2014,126.0,CALM
R43,62.3162,129.4995,2015,125.0,CALM
R43,62.3162,129.4995,2016,121.0,CALM
R43,62.3162,129.4995,2017,121.0,CALM
R43,62.3162,129.4995,2018,119.0,CALM
R43,62.3162,129.4995,2019,124.0,CALM
R43,62.3162,129.4995,2020,124.0,CALM
R43,62.3162,129.4995,2021,130.0,CALM
R43,62.3162,129.4995,2022,133.0,CALM
R43,62.3162,129.4995,2023,121.0,CALM
R43,62.3162,129.4995,2024,120.0,CALM
R46,56.7604,118.189,2013,59.0,CALM
R46,56.7604,118.189,2014,49.0,CALM
R46,56.7604,118.189,2015,61.0,CALM
R46,56.7604,118.189,2017,61.0,CALM
R46,56.7604,118.189,2018,41.0,CALM
R46,56.7604,118.189,2022,47.0,CALM
R47,56.9063,118.2807,2013,55.0,CALM
R47,56.9063,118.2807,2014,42.0,CALM
R47,56.9063,118.2807,2015,53.0,CALM
R47,56.9063,118.2807,2017,54.0,CALM
R47,56.9063,118.2807,2018,46.0,CALM
R51,72.3698,126.4806,2002,43.0,CALM
R51,72.3698,126.4806,2003,48.0,CALM
R51,72.3698,126.4806,2005,50.0,CALM
R51,72.3698,126.4806,2006,46.0,CALM
R51,72.3698,126.4806,2007,52.0,CALM
R51,72.3698,126.4806,2008,54.0,CALM
R51,72.3698,126.4806,2009,42.0,CALM
R51,72.3698,126.4806,2010,58.0,CALM
R51,72.3698,126.4806,2011,57.0,CALM
R51,72.3698,126.4806,2012,55.0,CALM
R51,72.3698,126.4806,2013,46.0,CALM
R51,72.3698,126.4806,2014,51.0,CALM
R51,72.3698,126.4806,2015,53.0,CALM
R51,72.3698,126.4806,2016,45.0,CALM
R51,72.3698,126.4806,2017,46.0,CALM
R51,72.3698,126.4806,2018,54.0,CALM
R51,72.3698,126.4806,2019,51.0,CALM
R51,72.3698,126.4806,2020,59.0,CALM
R51,72.3698,126.4806,2021,63.0,CALM
R51,72.3698,126.4806,2022,52.0,CALM
R51,72.3698,126.4806,2023,57.0,CALM
R51,72.3698,126.4806,2024,56.0,CALM
R12 A,70.9167,156.6333,1996,37.0,CALM
R12 A,70.9167,156.6333,2023,25.0,CALM
R12 B,70.9167,156.6333,1996,27.0,CALM
R13 A,70.0833,159.5833,1997,37.0,CALM
R13 A,70.0833,159.5833,1999,36.0,CALM
R13 A,70.0833,159.5833,2000,33.0,CALM
R13 A,70.0833,159.5833,2001,38.0,CALM
R13 A,70.0833,159.5833,2002,44.0,CALM
R13 A,70.0833,159.5833,2003,49.0,CALM
R13 A,70.0833,159.5833,2005,50.0,CALM
R13 A,70.0833,159.5833,2006,42.0,CALM
R13 A,70.0833,159.5833,2007,55.0,CALM
R13 A,70.0833,159.5833,2008,50.0,CALM
R13 A,70.0833,159.5833,2009,36.0,CALM
R13 A,70.0833,159.5833,2010,52.0,CALM
R13 A,70.0833,159.5833,2011,45.0,CALM
R13 A,70.0833,159.5833,2012,43.0,CALM
R13 A,70.0833,159.5833,2013,47.0,CALM
R13 A,70.0833,159.5833,2015,36.0,CALM
R13 A,70.0833,159.5833,2016,46.0,CALM
R13 A,70.0833,159.5833,2017,43.0,CALM
R13 A,70.0833,159.5833,2018,43.0,CALM
R13 A,70.0833,159.5833,2019,43.0,CALM
R13 A,70.0833,159.5833,2020,47.0,CALM
R13 A,70.0833,159.5833,2021,43.0,CALM
R13 A,70.0833,159.5833,2022,40.0,CALM
R13 A,70.0833,159.5833,2023,41.0,CALM
R13 B,70.0833,159.9167,2000,31.0,CALM
R13 B,70.0833,159.9167,2001,39.0,CALM
R13 B,70.0833,159.9167,2002,38.0,CALM
R13 B,70.0833,159.9167,2003,48.0,CALM
R13 B,70.0833,159.9167,2005,46.0,CALM
R13 B,70.0833,159.9167,2006,32.0,CALM
R13 B,70.0833,159.9167,2007,56.0,CALM
R13 B,70.0833,159.9167,2008,37.0,CALM
R13 B,70.0833,159.9167,2009,25.0,CALM
R13 B,70.0833,159.9167,2010,46.0,CALM
R13 B,70.0833,159.9167,2011,46.0,CALM
R13 B,70.0833,159.9167,2012,41.0,CALM
R13 B,70.0833,159.9167,2013,47.0,CALM
R13 B,70.0833,159.9167,2015,27.0,CALM
R13 B,70.0833,159.9167,2016,41.0,CALM
R13 B,70.0833,159.9167,2017,38.0,CALM
R13 B,70.0833,159.9167,2018,44.0,CALM
R13 B,70.0833,159.9167,2019,44.0,CALM
R13 B,70.0833,159.9167,2020,46.0,CALM
R13 B,70.0833,159.9167,2021,44.0,CALM
R13 B,70.0833,159.9167,2022,33.0,CALM
R13 B,70.0833,159.9167,2023,33.0,CALM
R14,69.4833,156.9833,1996,42.0,CALM
R14,69.4833,156.9833,1998,41.0,CALM
R14,69.4833,156.9833,1999,38.0,CALM
R14,69.4833,156.9833,2000,41.0,CALM
R14,69.4833,156.9833,2005,47.0,CALM
R14,69.4833,156.9833,2006,44.0,CALM
R14,69.4833,156.9833,2008,39.0,CALM
R14,69.4833,156.9833,2009,46.0,CALM
R14,69.4833,156.9833,2010,49.0,CALM
R14,69.4833,156.9833,2011,47.0,CALM
R14,69.4833,156.9833,2012,46.0,CALM
R14,69.4833,156.9833,2013,42.0,CALM
R14,69.4833,156.9833,2015,48.0,CALM
R14,69.4833,156.9833,2016,41.0,CALM
R14,69.4833,156.9833,2017,49.0,CALM
R14,69.4833,156.9833,2018,47.0,CALM
R14,69.4833,156.9833,2019,49.0,CALM
R14,69.4833,156.9833,2020,48.0,CALM
R14,69.4833,156.9833,2021,48.0,CALM
R15 A,69.3833,158.4667,1996,39.0,CALM
R15 A,69.3833,158.4667,1997,44.0,CALM
R15 A,69.3833,158.4667,1998,25.0,CALM
R15 A,69.3833,158.4667,1999,32.0,CALM
R15 A,69.3833,158.4667,2001,36.0,CALM
R15 A,69.3833,158.4667,2006,30.0,CALM
R15 A,69.3833,158.4667,2007,60.0,CALM
R15 A,69.3833,158.4667,2008,38.0,CALM
R15 A,69.3833,158.4667,2009,28.0,CALM
R15 A,69.3833,158.4667,2010,48.0,CALM
R15 A,69.3833,158.4667,2011,32.0,CALM
R15 A,69.3833,158.4667,2012,30.0,CALM
R15 A,69.3833,158.4667,2013,30.0,CALM
R15 A,69.3833,158.4667,2015,31.0,CALM
R15 A,69.3833,158.4667,2016,33.0,CALM
