proto,family,anchor,pseudo,resid,r,lam,rmse_mean,n_reg,name
half,anchored,stefan_cci,stefan_cci,mlp,2.0,0.75,21.651333333333334,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,mlp,2.0,1.0,21.6555,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,mlp,5.0,0.0,21.6775,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,mlp,5.0,0.25,21.654999999999998,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,mlp,5.0,0.5,21.637666666666664,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,mlp,5.0,0.75,21.625666666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,mlp,5.0,1.0,21.61916666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,mlp,10.0,0.0,21.6775,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,mlp,10.0,0.25,21.63,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,mlp,10.0,0.5,21.5875,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,mlp,10.0,0.75,21.550916666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,mlp,10.0,1.0,21.52,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,ridge,0.5,0.0,21.6775,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=0.5)
half,anchored,stefan_cci,stefan_cci,ridge,0.5,0.25,21.718,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
half,anchored,stefan_cci,stefan_cci,ridge,0.5,0.5,21.902,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
half,anchored,stefan_cci,stefan_cci,ridge,0.5,0.75,22.215999999999998,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
half,anchored,stefan_cci,stefan_cci,ridge,0.5,1.0,22.6455,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=0.5)
half,anchored,stefan_cci,stefan_cci,ridge,1.0,0.0,21.6775,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=1)
half,anchored,stefan_cci,stefan_cci,ridge,1.0,0.25,21.6905,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=1)
half,anchored,stefan_cci,stefan_cci,ridge,1.0,0.5,21.794666666666664,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=1)
half,anchored,stefan_cci,stefan_cci,ridge,1.0,0.75,21.98316666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=1)
half,anchored,stefan_cci,stefan_cci,ridge,1.0,1.0,22.249666666666663,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=1)
half,anchored,stefan_cci,stefan_cci,ridge,2.0,0.0,21.6775,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,ridge,2.0,0.25,21.614833333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,ridge,2.0,0.5,21.5825,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,ridge,2.0,0.75,21.580166666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,ridge,2.0,1.0,21.60733333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=2)
half,anchored,stefan_cci,stefan_cci,ridge,5.0,0.0,21.6775,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,ridge,5.0,0.25,21.642,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,ridge,5.0,0.5,21.622,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,ridge,5.0,0.75,21.618166666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,ridge,5.0,1.0,21.630166666666668,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=5)
half,anchored,stefan_cci,stefan_cci,ridge,10.0,0.0,21.6775,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,ridge,10.0,0.25,21.6605,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,ridge,10.0,0.5,21.657,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,ridge,10.0,0.75,21.666833333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=10)
half,anchored,stefan_cci,stefan_cci,ridge,10.0,1.0,21.690166666666663,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=10)
half,direct,none,const,catboost,0.5,1.0,30.043999999999997,2,부스팅 · 상수 증강(r=0.5)
half,direct,none,const,catboost,1.0,1.0,30.178833333333333,2,부스팅 · 상수 증강(r=1)
half,direct,none,const,catboost,2.0,1.0,30.058500000000002,2,부스팅 · 상수 증강(r=2)
half,direct,none,const,catboost,5.0,1.0,30.167833333333334,2,부스팅 · 상수 증강(r=5)
half,direct,none,const,catboost,10.0,1.0,30.107,2,부스팅 · 상수 증강(r=10)
half,direct,none,const,ftt,0.5,1.0,29.92966666666667,2,트랜스포머 · 상수 증강(r=0.5)
half,direct,none,const,ftt,1.0,1.0,30.31666666666667,2,트랜스포머 · 상수 증강(r=1)
half,direct,none,const,ftt,2.0,1.0,30.38133333333333,2,트랜스포머 · 상수 증강(r=2)
half,direct,none,const,ftt,5.0,1.0,30.230333333333334,2,트랜스포머 · 상수 증강(r=5)
half,direct,none,const,ftt,10.0,1.0,30.168333333333333,2,트랜스포머 · 상수 증강(r=10)
half,direct,none,const,mlp,5.0,1.0,35.13891666666667,2,다층퍼셉트론 · 상수 증강(r=5)
half,direct,none,const,mlp,10.0,1.0,30.28125,2,다층퍼셉트론 · 상수 증강(r=10)
half,direct,none,const,ridge,0.5,1.0,30.347166666666666,2,선형 · 상수 증강(r=0.5)
half,direct,none,const,ridge,1.0,1.0,30.177500000000002,2,선형 · 상수 증강(r=1)
half,direct,none,const,ridge,2.0,1.0,29.823833333333333,2,선형 · 상수 증강(r=2)
half,direct,none,const,ridge,5.0,1.0,30.07283333333333,2,선형 · 상수 증강(r=5)
half,direct,none,const,ridge,10.0,1.0,30.287166666666668,2,선형 · 상수 증강(r=10)
half,direct,none,none,catboost,0.0,1.0,27.934666666666665,2,부스팅 · 증강없음
half,direct,none,none,ftt,0.0,1.0,24.838333333333335,2,트랜스포머 · 증강없음
half,direct,none,none,ridge,0.0,1.0,31.970000000000006,2,선형 · 증강없음
half,direct,none,stefan,catboost,0.5,1.0,24.8075,2,부스팅 · Stefan 증강(r=0.5)
half,direct,none,stefan,catboost,1.0,1.0,24.691666666666666,2,부스팅 · Stefan 증강(r=1)
half,direct,none,stefan,catboost,2.0,1.0,24.503666666666668,2,부스팅 · Stefan 증강(r=2)
half,direct,none,stefan,catboost,5.0,1.0,24.358666666666664,2,부스팅 · Stefan 증강(r=5)
half,direct,none,stefan,catboost,10.0,1.0,24.180666666666667,2,부스팅 · Stefan 증강(r=10)
half,direct,none,stefan,ftt,0.5,1.0,24.906333333333336,2,트랜스포머 · Stefan 증강(r=0.5)
half,direct,none,stefan,ftt,1.0,1.0,24.666333333333334,2,트랜스포머 · Stefan 증강(r=1)
half,direct,none,stefan,ftt,2.0,1.0,24.638999999999996,2,트랜스포머 · Stefan 증강(r=2)
half,direct,none,stefan,ftt,5.0,1.0,24.276833333333332,2,트랜스포머 · Stefan 증강(r=5)
half,direct,none,stefan,ftt,10.0,1.0,24.17716666666667,2,트랜스포머 · Stefan 증강(r=10)
half,direct,none,stefan,mlp,2.0,1.0,71.77016666666667,2,다층퍼셉트론 · Stefan 증강(r=2)
half,direct,none,stefan,mlp,5.0,1.0,24.544333333333334,2,다층퍼셉트론 · Stefan 증강(r=5)
half,direct,none,stefan,mlp,10.0,1.0,24.594,2,다층퍼셉트론 · Stefan 증강(r=10)
half,direct,none,stefan,ridge,0.5,1.0,25.963666666666665,2,선형 · Stefan 증강(r=0.5)
half,direct,none,stefan,ridge,1.0,1.0,25.359833333333334,2,선형 · Stefan 증강(r=1)
half,direct,none,stefan,ridge,2.0,1.0,24.380000000000003,2,선형 · Stefan 증강(r=2)
half,direct,none,stefan,ridge,5.0,1.0,24.1,2,선형 · Stefan 증강(r=5)
half,direct,none,stefan,ridge,10.0,1.0,24.024833333333333,2,선형 · Stefan 증강(r=10)
loro,analytic,cci,none,none,0.0,0.0,26.271,2,위성제품
loro,analytic,cci_cal,none,none,0.0,0.0,23.4775,2,위성제품(보정)
loro,analytic,stefan,none,none,0.0,0.0,24.5985,2,Stefan
loro,analytic,stefan_cci,none,none,0.0,0.0,23.266,2,Stefan+위성제품
loro,analytic,stefan_cci_w,none,none,0.0,0.0,24.110999999999997,2,Stefan+위성제품(가중학습)
loro,anchored,stefan,cci,catboost,0.5,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,catboost,0.5,0.25,23.71816666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,catboost,0.5,0.5,23.801499999999997,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,catboost,0.5,0.75,24.83683333333333,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,catboost,0.5,1.0,26.706833333333336,2,Stefan 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,catboost,1.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,catboost,1.0,0.25,23.721999999999998,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,catboost,1.0,0.5,23.817666666666668,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,catboost,1.0,0.75,24.869999999999997,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,catboost,1.0,1.0,26.761333333333333,2,Stefan 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,catboost,2.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,catboost,2.0,0.25,23.7215,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,catboost,2.0,0.5,23.821166666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,catboost,2.0,0.75,24.881833333333333,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,catboost,2.0,1.0,26.784333333333333,2,Stefan 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,catboost,5.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,catboost,5.0,0.25,23.732166666666664,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,catboost,5.0,0.5,23.847666666666665,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,catboost,5.0,0.75,24.927666666666664,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,catboost,5.0,1.0,26.85033333333333,2,Stefan 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,catboost,10.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,catboost,10.0,0.25,23.732999999999997,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,catboost,10.0,0.5,23.85066666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,catboost,10.0,0.75,24.933333333333337,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,catboost,10.0,1.0,26.859,2,Stefan 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,mlp,0.5,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,mlp,0.5,0.25,23.7395,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,mlp,0.5,0.5,23.83416666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,mlp,0.5,0.75,24.866833333333332,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,mlp,0.5,1.0,26.723333333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,mlp,1.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,mlp,1.0,0.25,23.711666666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,mlp,1.0,0.5,23.804333333333332,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,mlp,1.0,0.75,24.860166666666668,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,mlp,1.0,1.0,26.760166666666663,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,mlp,2.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,mlp,2.0,0.25,23.706833333333336,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,mlp,2.0,0.5,23.798166666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,mlp,2.0,0.75,24.8575,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,mlp,2.0,1.0,26.763166666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,mlp,5.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,mlp,5.0,0.25,23.71683333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,mlp,5.0,0.5,23.823166666666665,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,mlp,5.0,0.75,24.90083333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,mlp,5.0,1.0,26.826833333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,mlp,10.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,mlp,10.0,0.25,23.71066666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,mlp,10.0,0.5,23.80383333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,mlp,10.0,0.75,24.862333333333332,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,mlp,10.0,1.0,26.76533333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,ridge,0.5,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,ridge,0.5,0.25,23.704500000000003,2,Stefan 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,ridge,0.5,0.5,23.697666666666667,2,Stefan 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,ridge,0.5,0.75,24.578833333333336,2,Stefan 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,ridge,0.5,1.0,26.256833333333333,2,Stefan 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,anchored,stefan,cci,ridge,1.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,ridge,1.0,0.25,23.720666666666666,2,Stefan 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,ridge,1.0,0.5,23.7635,2,Stefan 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,ridge,1.0,0.75,24.720166666666664,2,Stefan 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,ridge,1.0,1.0,26.488333333333333,2,Stefan 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=1)
loro,anchored,stefan,cci,ridge,2.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,ridge,2.0,0.25,23.736166666666666,2,Stefan 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,ridge,2.0,0.5,23.817,2,Stefan 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,ridge,2.0,0.75,24.828500000000002,2,Stefan 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,ridge,2.0,1.0,26.661166666666666,2,Stefan 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=2)
loro,anchored,stefan,cci,ridge,5.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,ridge,5.0,0.25,23.744666666666667,2,Stefan 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,ridge,5.0,0.5,23.852666666666664,2,Stefan 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,ridge,5.0,0.75,24.906,2,Stefan 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,ridge,5.0,1.0,26.78783333333333,2,Stefan 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=5)
loro,anchored,stefan,cci,ridge,10.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,ridge,10.0,0.25,23.7465,2,Stefan 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,ridge,10.0,0.5,23.863999999999997,2,Stefan 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,ridge,10.0,0.75,24.933833333333336,2,Stefan 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,anchored,stefan,cci,ridge,10.0,1.0,26.836,2,Stefan 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=10)
loro,anchored,stefan,none,catboost,0.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0)
loro,anchored,stefan,none,catboost,0.0,0.25,24.556333333333335,2,Stefan 앵커 + 부스팅 잔차(λ=0.25)
loro,anchored,stefan,none,catboost,0.0,0.5,24.701666666666668,2,Stefan 앵커 + 부스팅 잔차(λ=0.5)
loro,anchored,stefan,none,catboost,0.0,0.75,25.02616666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.75)
loro,anchored,stefan,none,catboost,0.0,1.0,25.520000000000003,2,Stefan 앵커 + 부스팅 잔차(λ=1)
loro,anchored,stefan,none,ridge,0.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0)
loro,anchored,stefan,none,ridge,0.0,0.25,24.530500000000004,2,Stefan 앵커 + 선형 잔차(λ=0.25)
loro,anchored,stefan,none,ridge,0.0,0.5,25.576999999999998,2,Stefan 앵커 + 선형 잔차(λ=0.5)
loro,anchored,stefan,none,ridge,0.0,0.75,27.5995,2,Stefan 앵커 + 선형 잔차(λ=0.75)
loro,anchored,stefan,none,ridge,0.0,1.0,30.394000000000005,2,Stefan 앵커 + 선형 잔차(λ=1)
loro,anchored,stefan,stefan,catboost,0.5,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,catboost,0.5,0.25,24.603499999999997,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,catboost,0.5,0.5,24.608666666666664,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,catboost,0.5,0.75,24.61433333333333,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,catboost,0.5,1.0,24.62,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,catboost,1.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,catboost,1.0,0.25,24.600666666666665,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,catboost,1.0,0.5,24.6035,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,catboost,1.0,0.75,24.606333333333335,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,catboost,1.0,1.0,24.609166666666667,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,catboost,2.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,catboost,2.0,0.25,24.5995,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,catboost,2.0,0.5,24.600833333333334,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,catboost,2.0,0.75,24.60216666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,catboost,2.0,1.0,24.60383333333333,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,catboost,5.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,catboost,5.0,0.25,24.598999999999997,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,catboost,5.0,0.5,24.599833333333333,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,catboost,5.0,0.75,24.6005,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,catboost,5.0,1.0,24.601666666666667,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,catboost,10.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,catboost,10.0,0.25,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,catboost,10.0,0.5,24.598999999999997,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,catboost,10.0,0.75,24.5995,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,catboost,10.0,1.0,24.599833333333333,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,mlp,0.5,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,mlp,0.5,0.25,24.598833333333335,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=0.5)
