proto,target,seed,lam,family,anchor,pseudo,resid,r,rmse_cm,bias_cm,n,ci_lo,ci_hi,error
half,Lena,0,0.75,anchored,stefan,stefan_cci,mlp,10.0,14.605,1.82,1518,12.073640045787538,27.64160892071858,
half,Lena,0,1.0,anchored,stefan,stefan_cci,mlp,10.0,14.55,-0.028,1518,11.827480337086559,28.47849358575736,
half,Lena,1,0.0,anchored,stefan,stefan_cci,mlp,10.0,16.157,7.363,1518,13.746472251012738,26.812157640487214,
half,Lena,1,0.25,anchored,stefan,stefan_cci,mlp,10.0,15.404,5.491,1518,13.077167673129793,26.969141341984685,
half,Lena,1,0.5,anchored,stefan,stefan_cci,mlp,10.0,14.859,3.618,1518,12.524859453001394,27.397773381238455,
half,Lena,1,0.75,anchored,stefan,stefan_cci,mlp,10.0,14.544,1.746,1518,12.074714103398483,28.115695727738615,
half,Lena,1,1.0,anchored,stefan,stefan_cci,mlp,10.0,14.475,-0.126,1518,11.740484233330607,28.97536247230899,
half,Lena,2,0.0,anchored,stefan,stefan_cci,mlp,10.0,16.157,7.363,1518,13.823848949163905,23.95155084923662,
half,Lena,2,0.25,anchored,stefan,stefan_cci,mlp,10.0,15.44,5.54,1518,13.178098155568739,24.34706615748828,
half,Lena,2,0.5,anchored,stefan,stefan_cci,mlp,10.0,14.923,3.718,1518,12.710732314960344,24.754537491195503,
half,Lena,2,0.75,anchored,stefan,stefan_cci,mlp,10.0,14.628,1.895,1518,12.359485353164615,25.32941209894078,
half,Lena,2,1.0,anchored,stefan,stefan_cci,mlp,10.0,14.568,0.073,1518,11.986171148002393,26.06149052039662,
half,Lena,0,0.0,anchored,stefan_cci,stefan,ridge,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,ridge,2.0,14.797,2.574,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,ridge,2.0,15.416,4.977,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,ridge,2.0,16.38,7.379,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,ridge,2.0,17.632,9.781,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,ridge,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,ridge,2.0,14.798,2.578,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,ridge,2.0,15.418,4.985,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,ridge,2.0,16.385,7.391,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,ridge,2.0,17.641,9.797,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,ridge,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,ridge,2.0,14.8,2.587,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,ridge,2.0,15.426,5.002,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,ridge,2.0,16.399,7.417,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,ridge,2.0,17.664,9.833,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,ridge,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,ridge,1.0,14.768,-0.36,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,ridge,1.0,15.063,-0.892,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,ridge,1.0,15.446,-1.423,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,ridge,1.0,15.911,-1.955,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,ridge,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,ridge,1.0,14.765,-0.375,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,ridge,1.0,15.056,-0.922,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,ridge,1.0,15.437,-1.469,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,ridge,1.0,15.901,-2.015,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,ridge,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,ridge,1.0,14.771,-0.355,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,ridge,1.0,15.068,-0.883,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,ridge,1.0,15.454,-1.411,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,ridge,1.0,15.923,-1.938,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,ridge,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,ridge,0.5,14.979,1.605,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,ridge,0.5,15.634,3.037,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,ridge,0.5,16.504,4.47,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,ridge,0.5,17.557,5.902,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,ridge,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,ridge,0.5,14.972,1.588,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,ridge,0.5,15.616,3.003,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,ridge,0.5,16.47,4.418,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,ridge,0.5,17.505,5.834,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,ridge,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,ridge,0.5,14.969,1.555,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,ridge,0.5,15.602,2.938,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,ridge,0.5,16.442,4.321,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,ridge,0.5,17.457,5.704,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,ridge,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,ridge,10.0,14.618,0.579,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,ridge,10.0,14.687,0.985,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,ridge,10.0,14.775,1.392,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,ridge,10.0,14.88,1.799,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,ridge,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,ridge,10.0,14.618,0.578,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,ridge,10.0,14.687,0.984,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,ridge,10.0,14.774,1.389,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,ridge,10.0,14.879,1.795,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,ridge,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,ridge,10.0,14.62,0.588,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,ridge,10.0,14.69,1.004,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,ridge,10.0,14.78,1.42,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,ridge,10.0,14.889,1.836,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,catboost,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,catboost,2.0,14.704,2.238,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,catboost,2.0,15.13,4.304,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,catboost,2.0,15.821,6.369,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,catboost,2.0,16.746,8.435,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,catboost,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,catboost,2.0,14.729,2.184,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,catboost,2.0,15.164,4.195,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,catboost,2.0,15.849,6.206,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,catboost,2.0,16.755,8.217,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,catboost,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,catboost,2.0,14.7,2.187,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,catboost,2.0,15.105,4.201,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,catboost,2.0,15.762,6.216,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,catboost,2.0,16.643,8.23,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,catboost,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,catboost,1.0,14.575,-1.487,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,catboost,1.0,14.797,-3.146,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,catboost,1.0,15.225,-4.805,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,catboost,1.0,15.843,-6.465,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,catboost,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,catboost,1.0,14.583,-1.462,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,catboost,1.0,14.808,-3.096,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,catboost,1.0,15.233,-4.73,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,catboost,1.0,15.842,-6.364,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,catboost,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,catboost,1.0,14.595,-1.395,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,catboost,1.0,14.813,-2.962,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,catboost,1.0,15.216,-4.529,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,catboost,1.0,15.788,-6.096,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,catboost,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,catboost,0.5,14.507,0.363,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,catboost,0.5,14.47,0.554,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,catboost,0.5,14.458,0.745,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,catboost,0.5,14.471,0.936,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,catboost,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,catboost,0.5,14.473,0.43,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,catboost,0.5,14.405,0.687,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,catboost,0.5,14.364,0.944,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,catboost,0.5,14.352,1.201,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,catboost,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,catboost,0.5,14.496,0.368,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,catboost,0.5,14.45,0.564,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,catboost,0.5,14.429,0.76,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,catboost,0.5,14.434,0.956,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,catboost,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,catboost,10.0,14.501,0.31,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,catboost,10.0,14.452,0.448,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,catboost,10.0,14.423,0.587,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,catboost,10.0,14.413,0.725,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,catboost,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,catboost,10.0,14.515,0.337,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,catboost,10.0,14.482,0.501,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,catboost,10.0,14.468,0.666,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,catboost,10.0,14.475,0.83,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,catboost,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,catboost,10.0,14.506,0.355,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,catboost,10.0,14.469,0.537,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,catboost,10.0,14.459,0.719,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,catboost,10.0,14.475,0.901,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan,mlp,2.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan,mlp,2.0,14.693,2.088,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan,mlp,2.0,15.069,4.004,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan,mlp,2.0,15.678,5.92,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan,mlp,2.0,16.493,7.835,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan,mlp,2.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan,mlp,2.0,14.689,2.104,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan,mlp,2.0,15.065,4.035,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan,mlp,2.0,15.677,5.966,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan,mlp,2.0,16.498,7.898,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan,mlp,2.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan,mlp,2.0,14.655,2.162,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan,mlp,2.0,15.016,4.152,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan,mlp,2.0,15.633,6.142,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan,mlp,2.0,16.476,8.133,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,cci,mlp,1.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,cci,mlp,1.0,14.684,-1.731,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,cci,mlp,1.0,15.052,-3.635,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,cci,mlp,1.0,15.654,-5.538,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,cci,mlp,1.0,16.466,-7.442,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,cci,mlp,1.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,cci,mlp,1.0,14.672,-1.801,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,cci,mlp,1.0,15.045,-3.773,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,cci,mlp,1.0,15.668,-5.746,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,cci,mlp,1.0,16.514,-7.719,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,cci,mlp,1.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,cci,mlp,1.0,14.684,-1.755,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,cci,mlp,1.0,15.054,-3.682,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,cci,mlp,1.0,15.661,-5.61,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,cci,mlp,1.0,16.48,-7.537,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,mlp,0.5,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,mlp,0.5,14.511,0.194,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,mlp,0.5,14.464,0.215,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,mlp,0.5,14.426,0.237,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,mlp,0.5,14.399,0.258,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,mlp,0.5,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,mlp,0.5,14.534,0.259,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,mlp,0.5,14.502,0.347,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,mlp,0.5,14.475,0.434,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,mlp,0.5,14.45,0.521,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,mlp,0.5,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,mlp,0.5,14.523,0.31,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,mlp,0.5,14.492,0.448,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,mlp,0.5,14.474,0.586,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,mlp,0.5,14.47,0.724,1518,,,
half,Lena,0,0.0,anchored,stefan_cci,stefan_cci,mlp,10.0,14.568,0.172,1518,,,
half,Lena,0,0.25,anchored,stefan_cci,stefan_cci,mlp,10.0,14.572,0.204,1518,,,
half,Lena,0,0.5,anchored,stefan_cci,stefan_cci,mlp,10.0,14.577,0.236,1518,,,
half,Lena,0,0.75,anchored,stefan_cci,stefan_cci,mlp,10.0,14.582,0.268,1518,,,
half,Lena,0,1.0,anchored,stefan_cci,stefan_cci,mlp,10.0,14.587,0.3,1518,,,
half,Lena,1,0.0,anchored,stefan_cci,stefan_cci,mlp,10.0,14.568,0.172,1518,,,
half,Lena,1,0.25,anchored,stefan_cci,stefan_cci,mlp,10.0,14.567,0.176,1518,,,
half,Lena,1,0.5,anchored,stefan_cci,stefan_cci,mlp,10.0,14.565,0.18,1518,,,
half,Lena,1,0.75,anchored,stefan_cci,stefan_cci,mlp,10.0,14.564,0.184,1518,,,
half,Lena,1,1.0,anchored,stefan_cci,stefan_cci,mlp,10.0,14.563,0.188,1518,,,
half,Lena,2,0.0,anchored,stefan_cci,stefan_cci,mlp,10.0,14.568,0.172,1518,,,
half,Lena,2,0.25,anchored,stefan_cci,stefan_cci,mlp,10.0,14.556,0.182,1518,,,
half,Lena,2,0.5,anchored,stefan_cci,stefan_cci,mlp,10.0,14.544,0.191,1518,,,
half,Lena,2,0.75,anchored,stefan_cci,stefan_cci,mlp,10.0,14.532,0.201,1518,,,
half,Lena,2,1.0,anchored,stefan_cci,stefan_cci,mlp,10.0,14.521,0.21,1518,,,
half,Canada,-1,0.0,analytic,stefan,none,none,0.0,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,-1,0.0,analytic,stefan_cci_w,none,none,0.0,29.665,-8.005,371,,,
half,Canada,0,1.0,direct,none,stefan,catboost,2.0,31.923,-9.89,371,18.062674391107,41.3565139344403,
half,Canada,1,1.0,direct,none,stefan,catboost,2.0,32.385,-10.717,371,18.461260260595864,42.51642500762177,
half,Canada,2,1.0,direct,none,stefan,catboost,2.0,32.377,-10.23,371,19.095790270540768,42.64616535691112,
half,Canada,0,1.0,direct,none,cci,catboost,1.0,31.777,6.352,371,17.728500779668085,46.403677467581176,
half,Canada,1,1.0,direct,none,cci,catboost,1.0,31.762,3.96,371,19.816441845123265,49.27915234750203,
half,Canada,2,1.0,direct,none,cci,catboost,1.0,31.553,4.88,371,19.130167370525214,48.64968247079804,
half,Canada,0,1.0,direct,none,stefan_cci,catboost,0.5,30.829,-4.76,371,17.501839711847385,39.49386049554362,
half,Canada,1,1.0,direct,none,stefan_cci,catboost,0.5,30.429,-5.219,371,18.989237328001572,40.2529114447168,
half,Canada,2,1.0,direct,none,stefan_cci,catboost,0.5,30.948,-6.591,371,18.41796958219005,40.25785582758928,
half,Canada,0,1.0,direct,none,stefan_cci,catboost,10.0,28.451,-0.795,371,17.362354168630922,38.66377907163275,
half,Canada,1,1.0,direct,none,stefan_cci,catboost,10.0,28.131,-0.353,371,18.87485785810287,40.52696200352748,
half,Canada,2,1.0,direct,none,stefan_cci,catboost,10.0,28.522,-2.344,371,18.847251387381384,39.68672699871947,
half,Canada,0,1.0,direct,none,const,catboost,5.0,42.076,-25.68,371,20.225759928080127,54.889459218486884,
half,Canada,1,1.0,direct,none,const,catboost,5.0,42.117,-25.802,371,21.722528336306866,55.78957226752563,
half,Canada,2,1.0,direct,none,const,catboost,5.0,42.226,-25.856,371,20.903553338782253,55.16197679447193,
half,Canada,0,1.0,direct,none,stefan,mlp,1.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,stefan,mlp,1.0,,,371,,,diverged
half,Canada,2,1.0,direct,none,stefan,mlp,1.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,cci,mlp,0.5,,,371,,,diverged
half,Canada,1,1.0,direct,none,cci,mlp,0.5,,,371,,,diverged
half,Canada,2,1.0,direct,none,cci,mlp,0.5,,,371,,,diverged
half,Canada,0,1.0,direct,none,cci,mlp,10.0,214.497,-3.217,371,23.266709275416652,547.8386049071878,
half,Canada,1,1.0,direct,none,cci,mlp,10.0,35.942,10.459,371,22.6810328797802,58.80764614091592,
half,Canada,2,1.0,direct,none,cci,mlp,10.0,54.306,6.938,371,25.0211686358149,115.52672631842573,
half,Canada,0,1.0,direct,none,stefan_cci,mlp,5.0,30.563,-1.633,371,18.409668692650108,43.09861324687313,
half,Canada,1,1.0,direct,none,stefan_cci,mlp,5.0,31.407,-0.006,371,21.211300756219586,48.1935224101621,
half,Canada,2,1.0,direct,none,stefan_cci,mlp,5.0,28.629,-1.309,371,17.165691571868543,39.02147156964132,
half,Canada,0,1.0,direct,none,const,mlp,2.0,,,371,,,diverged
half,Canada,1,1.0,direct,none,const,mlp,2.0,,,371,,,diverged
half,Canada,2,1.0,direct,none,const,mlp,2.0,,,371,,,diverged
half,Canada,0,1.0,direct,none,stefan,ftt,0.5,32.24,-9.47,371,18.63327413719669,41.51823011878168,
half,Canada,1,1.0,direct,none,stefan,ftt,0.5,32.577,-10.05,371,19.330972380957927,42.52359678925633,
half,Canada,2,1.0,direct,none,stefan,ftt,0.5,33.284,-10.529,371,19.826133783976665,42.99179876059119,
half,Canada,0,1.0,direct,none,stefan,ftt,10.0,31.885,-10.452,371,17.528333601511957,41.49164312596271,
half,Canada,1,1.0,direct,none,stefan,ftt,10.0,31.833,-9.76,371,18.483628875902955,41.540156244190015,
half,Canada,2,1.0,direct,none,stefan,ftt,10.0,31.815,-9.372,371,19.080662339040654,41.93709104362276,
half,Canada,0,1.0,direct,none,cci,ftt,5.0,32.156,3.557,371,19.721565646071493,48.30147110416477,
half,Canada,1,1.0,direct,none,cci,ftt,5.0,32.031,7.382,371,20.910038484470203,51.44491012487605,
half,Canada,2,1.0,direct,none,cci,ftt,5.0,31.584,2.923,371,19.64721419444106,49.64129063736924,
half,Canada,0,1.0,direct,none,stefan_cci,ftt,2.0,30.21,-2.853,371,18.13578606557433,39.041385227895816,
half,Canada,1,1.0,direct,none,stefan_cci,ftt,2.0,29.616,-5.774,371,18.311991256234222,38.62617291246188,
half,Canada,2,1.0,direct,none,stefan_cci,ftt,2.0,31.144,-5.007,371,19.14947250739223,40.2492100026535,
half,Canada,0,1.0,direct,none,const,ftt,1.0,42.667,-26.345,371,20.3078040150093,55.76563598889729,
half,Canada,1,1.0,direct,none,const,ftt,1.0,42.125,-25.798,371,21.726144797385707,55.750200827629655,
half,Canada,2,1.0,direct,none,const,ftt,1.0,42.628,-26.441,371,20.815490511988024,55.763400729596896,
half,Canada,0,1.0,direct,none,none,ridge,0.0,44.39,-30.922,371,23.20111662647439,58.37793197255065,
half,Canada,1,1.0,direct,none,none,ridge,0.0,44.39,-30.922,371,23.47285327218957,59.5059784932311,
half,Canada,2,1.0,direct,none,none,ridge,0.0,44.39,-30.922,371,24.30878626046238,58.906304565367115,
half,Canada,0,1.0,direct,none,stefan,ridge,5.0,31.186,-8.082,371,18.235551175416646,40.74377424506521,
half,Canada,1,1.0,direct,none,stefan,ridge,5.0,31.181,-8.088,371,18.755089131099837,41.335887967395685,
half,Canada,2,1.0,direct,none,stefan,ridge,5.0,31.179,-8.061,371,19.086183391349447,41.41185280982594,
half,Canada,0,1.0,direct,none,cci,ridge,2.0,35.12,8.505,371,20.898534781101944,52.45957310190577,
half,Canada,1,1.0,direct,none,cci,ridge,2.0,35.048,8.44,371,22.307359736448884,55.74863037687266,
half,Canada,2,1.0,direct,none,cci,ridge,2.0,35.106,8.522,371,20.809154422339425,56.348461546042785,
half,Canada,0,1.0,direct,none,stefan_cci,ridge,1.0,29.895,0.307,371,18.374214928399457,40.25535938414365,
half,Canada,1,1.0,direct,none,stefan_cci,ridge,1.0,29.874,0.193,371,19.943653660002994,41.695161959123624,
half,Canada,2,1.0,direct,none,stefan_cci,ridge,1.0,29.899,0.302,371,19.475129439534136,41.826564635410115,
half,Canada,0,1.0,direct,none,const,ridge,0.5,38.453,-20.563,371,19.293142850343333,50.286180513738785,
half,Canada,1,1.0,direct,none,const,ridge,0.5,38.263,-20.198,371,20.34894484901611,51.04322944054903,
half,Canada,2,1.0,direct,none,const,ridge,0.5,38.327,-20.27,371,20.633335608688718,50.57839035689085,
half,Canada,0,1.0,direct,none,const,ridge,10.0,41.735,-25.105,371,20.138367832467956,54.48406250990975,
half,Canada,1,1.0,direct,none,const,ridge,10.0,41.723,-25.092,371,21.874316642523528,55.668129851088885,
half,Canada,2,1.0,direct,none,const,ridge,10.0,41.735,-25.105,371,21.851524754961932,54.96588516274838,
half,Canada,0,0.0,anchored,stefan,stefan,ridge,2.0,31.289,-8.507,371,18.262627066818023,40.35716612124677,
half,Canada,0,0.25,anchored,stefan,stefan,ridge,2.0,31.242,-8.32,371,18.32931721548178,40.428828829619746,
half,Canada,0,0.5,anchored,stefan,stefan,ridge,2.0,31.203,-8.134,371,18.403076031457314,40.526065247429244,
half,Canada,0,0.75,anchored,stefan,stefan,ridge,2.0,31.171,-7.948,371,18.395144699992926,40.572016886809834,
half,Canada,0,1.0,anchored,stefan,stefan,ridge,2.0,31.148,-7.761,371,18.395662626730513,40.63023225044048,
half,Canada,1,0.0,anchored,stefan,stefan,ridge,2.0,31.289,-8.507,371,19.131309554179946,40.80031092840952,
half,Canada,1,0.25,anchored,stefan,stefan,ridge,2.0,31.245,-8.321,371,19.04227879320278,40.8185434680108,
half,Canada,1,0.5,anchored,stefan,stefan,ridge,2.0,31.209,-8.135,371,18.966621651867303,40.80624908369854,
half,Canada,1,0.75,anchored,stefan,stefan,ridge,2.0,31.181,-7.949,371,18.907458976098596,40.864150046188634,
