cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
covonly,Canada,0,0,alaska,x25,none,none,0.0,tabm,0,374,19,13606,13606,1.0,28.916,-1.971,22.387,0.1914,3.3
covonly,Canada,0,1,alaska,x25,none,none,0.0,tabm,0,374,19,13606,13606,1.0,35.552,-20.79,25.888,-0.2223,3.4
covonly,Canada,0,2,alaska,x25,none,none,0.0,tabm,0,374,19,13606,13606,1.0,37.92,-20.855,27.915,-0.3906,2.7
covonly,Canada,0,0,alaska,x25,none,none,0.0,cfm,0,374,19,13606,13606,1.0,43.823,-12.3,36.669,-0.8572,1.2
covonly,Canada,0,1,alaska,x25,none,none,0.0,cfm,0,374,19,13606,13606,1.0,40.977,-3.23,34.565,-0.6238,1.2
covonly,Canada,0,2,alaska,x25,none,none,0.0,cfm,0,374,19,13606,13606,1.0,42.533,-19.732,32.802,-0.7495,1.3
covonly,Canada,0,0,alaska,x25,none,none,0.0,ddpm,0,374,19,13606,13606,1.0,41.292,-23.027,31.132,-0.6489,1.5
covonly,Canada,0,1,alaska,x25,none,none,0.0,ddpm,0,374,19,13606,13606,1.0,35.639,-11.87,27.326,-0.2283,1.5
covonly,Canada,0,2,alaska,x25,none,none,0.0,ddpm,0,374,19,13606,13606,1.0,39.923,-20.617,29.655,-0.5413,1.7
covonly,Canada,0,0,alaska,x25,none,none,0.0,nflow,0,374,19,13606,13606,1.0,47.037,-27.362,37.346,-1.1396,8.7
covonly,Canada,0,1,alaska,x25,none,none,0.0,nflow,0,374,19,13606,13606,1.0,48.76,-19.524,41.136,-1.2992,8.6
covonly,Canada,0,2,alaska,x25,none,none,0.0,nflow,0,374,19,13606,13606,1.0,49.451,-29.194,38.857,-1.3649,8.8
noinfo,Canada,0,0,alaska,x25,none,none,0.0,ridge,0,747,36,13606,13606,1.0,47.627,-24.165,26.622,-1.5133,0.0
noinfo,Canada,0,1,alaska,x25,none,none,0.0,ridge,0,747,36,13606,13606,1.0,47.627,-24.165,26.622,-1.5133,0.0
noinfo,Canada,0,2,alaska,x25,none,none,0.0,ridge,0,747,36,13606,13606,1.0,47.627,-24.165,26.622,-1.5133,0.0
noinfo,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,0,747,36,13606,13606,1.0,28.34,-6.952,20.852,0.1101,0.4
noinfo,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,0,747,36,13606,13606,1.0,27.578,-6.317,20.477,0.1573,0.4
noinfo,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,0,747,36,13606,13606,1.0,29.753,-7.833,21.682,0.0191,0.4
noinfo,Canada,0,0,alaska,x25,none,none,0.0,catboost,0,747,36,13606,13606,1.0,26.859,-4.977,20.144,0.2007,1.6
noinfo,Canada,0,1,alaska,x25,none,none,0.0,catboost,0,747,36,13606,13606,1.0,27.136,-4.726,20.501,0.1841,1.7
noinfo,Canada,0,2,alaska,x25,none,none,0.0,catboost,0,747,36,13606,13606,1.0,26.029,-4.643,19.562,0.2493,1.7
noinfo,Canada,0,0,alaska,x25,none,none,0.0,mlp,0,747,36,13606,13606,1.0,27.538,1.623,22.078,0.1598,1.1
noinfo,Canada,0,1,alaska,x25,none,none,0.0,mlp,0,747,36,13606,13606,1.0,27.651,-5.502,21.147,0.1528,1.0
noinfo,Canada,0,2,alaska,x25,none,none,0.0,mlp,0,747,36,13606,13606,1.0,29.776,-9.31,21.707,0.0176,0.8
noinfo,Canada,0,0,alaska,x25,none,none,0.0,ftt,0,747,36,13606,13606,1.0,27.915,-6.655,20.703,0.1366,10.9
noinfo,Canada,0,1,alaska,x25,none,none,0.0,ftt,0,747,36,13606,13606,1.0,28.248,-7.498,20.95,0.1159,10.3
noinfo,Canada,0,2,alaska,x25,none,none,0.0,ftt,0,747,36,13606,13606,1.0,26.577,-5.375,19.674,0.2174,12.8
noinfo,Canada,0,0,alaska,x25,none,none,0.0,tabm,0,747,36,13606,13606,1.0,29.523,6.516,22.486,0.0343,3.2
noinfo,Canada,0,1,alaska,x25,none,none,0.0,tabm,0,747,36,13606,13606,1.0,33.82,-7.709,23.367,-0.2674,3.4
noinfo,Canada,0,2,alaska,x25,none,none,0.0,tabm,0,747,36,13606,13606,1.0,34.727,-6.865,25.229,-0.3362,2.9
noinfo,Canada,0,0,alaska,x25,none,none,0.0,cfm,0,747,36,13606,13606,1.0,38.73,3.048,32.793,-0.662,1.4
noinfo,Canada,0,1,alaska,x25,none,none,0.0,cfm,0,747,36,13606,13606,1.0,42.098,6.436,31.29,-0.9637,1.4
noinfo,Canada,0,2,alaska,x25,none,none,0.0,cfm,0,747,36,13606,13606,1.0,82.813,-2.528,30.012,-6.5987,1.5
noinfo,Canada,0,0,alaska,x25,none,none,0.0,ddpm,0,747,36,13606,13606,1.0,55.895,-9.299,27.99,-2.4617,1.8
noinfo,Canada,0,1,alaska,x25,none,none,0.0,ddpm,0,747,36,13606,13606,1.0,35.602,-0.699,25.312,-0.4044,1.7
noinfo,Canada,0,2,alaska,x25,none,none,0.0,ddpm,0,747,36,13606,13606,1.0,32.911,-6.052,24.946,-0.2001,1.7
noinfo,Canada,0,0,alaska,x25,none,none,0.0,nflow,0,747,36,13606,13606,1.0,63.139,-10.472,34.102,-3.417,9.0
noinfo,Canada,0,1,alaska,x25,none,none,0.0,nflow,0,747,36,13606,13606,1.0,44.006,-1.535,36.768,-1.1457,8.7
noinfo,Canada,0,2,alaska,x25,none,none,0.0,nflow,0,747,36,13606,13606,1.0,156.713,-17.349,37.233,-26.2115,8.9
labels,Canada,0,0,alaska,x25,none,none,0.0,ridge,0,374,19,13981,13981,1.0,33.128,-14.91,23.813,-0.0614,0.0
labels,Canada,0,1,alaska,x25,none,none,0.0,ridge,0,374,19,13981,13981,1.0,33.128,-14.91,23.813,-0.0614,0.0
labels,Canada,0,2,alaska,x25,none,none,0.0,ridge,0,374,19,13981,13981,1.0,33.128,-14.91,23.813,-0.0614,0.0
labels,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13981,13981,1.0,27.188,-3.079,20.88,0.2851,0.5
labels,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13981,13981,1.0,27.019,-4.829,20.626,0.294,0.5
labels,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13981,13981,1.0,27.907,-5.994,21.141,0.2468,0.5
labels,Canada,0,0,alaska,x25,none,none,0.0,catboost,0,374,19,13981,13981,1.0,27.084,-4.099,20.597,0.2906,2.3
labels,Canada,0,1,alaska,x25,none,none,0.0,catboost,0,374,19,13981,13981,1.0,26.852,-3.181,20.488,0.3027,1.9
labels,Canada,0,2,alaska,x25,none,none,0.0,catboost,0,374,19,13981,13981,1.0,26.425,-2.898,20.114,0.3247,1.7
labels,Canada,0,0,alaska,x25,none,none,0.0,mlp,0,374,19,13981,13981,1.0,30.759,-9.232,23.106,0.0851,0.9
labels,Canada,0,1,alaska,x25,none,none,0.0,mlp,0,374,19,13981,13981,1.0,34.209,-11.359,25.517,-0.1317,0.6
labels,Canada,0,2,alaska,x25,none,none,0.0,mlp,0,374,19,13981,13981,1.0,30.418,-7.329,23.37,0.1052,0.9
labels,Canada,0,0,alaska,x25,none,none,0.0,ftt,0,374,19,13981,13981,1.0,29.756,-12.756,22.217,0.1437,13.0
labels,Canada,0,1,alaska,x25,none,none,0.0,ftt,0,374,19,13981,13981,1.0,28.499,-7.818,21.349,0.2146,17.5
labels,Canada,0,2,alaska,x25,none,none,0.0,ftt,0,374,19,13981,13981,1.0,28.842,-10.448,21.517,0.1955,11.4
labels,Canada,0,0,alaska,x25,none,none,0.0,tabm,0,374,19,13981,13981,1.0,32.315,-11.746,23.87,-0.0099,2.3
labels,Canada,0,1,alaska,x25,none,none,0.0,tabm,0,374,19,13981,13981,1.0,32.154,-8.55,24.397,0.0001,3.2
labels,Canada,0,2,alaska,x25,none,none,0.0,tabm,0,374,19,13981,13981,1.0,32.515,-10.93,24.402,-0.0224,1.6
labels,Canada,0,0,alaska,x25,none,none,0.0,cfm,0,374,19,13981,13981,1.0,35.188,-14.101,25.719,-0.1975,1.4
labels,Canada,0,1,alaska,x25,none,none,0.0,cfm,0,374,19,13981,13981,1.0,31.747,-6.532,24.14,0.0253,1.2
labels,Canada,0,2,alaska,x25,none,none,0.0,cfm,0,374,19,13981,13981,1.0,37.502,-18.431,27.814,-0.3601,1.4
labels,Canada,0,0,alaska,x25,none,none,0.0,ddpm,0,374,19,13981,13981,1.0,35.247,-19.415,25.425,-0.2014,1.6
labels,Canada,0,1,alaska,x25,none,none,0.0,ddpm,0,374,19,13981,13981,1.0,33.349,-12.631,24.17,-0.0755,1.6
labels,Canada,0,2,alaska,x25,none,none,0.0,ddpm,0,374,19,13981,13981,1.0,37.483,-16.705,27.106,-0.3588,1.6
labels,Canada,0,0,alaska,x25,none,none,0.0,nflow,0,374,19,13981,13981,1.0,36.09,-13.275,26.313,-0.2596,8.8
labels,Canada,0,1,alaska,x25,none,none,0.0,nflow,0,374,19,13981,13981,1.0,35.024,-14.91,25.375,-0.1863,8.6
labels,Canada,0,2,alaska,x25,none,none,0.0,nflow,0,374,19,13981,13981,1.0,37.391,-14.029,27.548,-0.3521,8.7
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,ridge,0,12,8,13606,13606,1.0,47.27,-34.002,36.617,-2.8487,0.0
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,ridge,0,12,8,13606,13606,1.0,47.27,-34.002,36.617,-2.8487,0.0
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,ridge,0,12,8,13606,13606,1.0,47.27,-34.002,36.617,-2.8487,0.0
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,catboost_lo,0,12,8,13606,13606,1.0,35.277,-25.665,28.96,-1.1435,0.4
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,catboost_lo,0,12,8,13606,13606,1.0,35.289,-26.417,29.503,-1.145,0.3
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,catboost_lo,0,12,8,13606,13606,1.0,34.821,-25.675,28.714,-1.0884,0.4
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,catboost,0,12,8,13606,13606,1.0,36.964,-27.501,31.381,-1.3534,1.7
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,catboost,0,12,8,13606,13606,1.0,35.052,-25.511,29.668,-1.1162,1.7
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,catboost,0,12,8,13606,13606,1.0,37.023,-27.934,31.142,-1.361,1.6
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,mlp,0,12,8,13606,13606,1.0,37.967,-29.126,31.035,-1.4829,0.9
