region,cond,method,n_splits,n_seeds,n_cells,n_blocks,coverage,coverage_sd_seed,width_mean,interval_score,is_under,is_over,frac_inf,Q_mean,cov_ci_lo,cov_ci_hi,is_ci_lo,is_ci_hi,ci_flag
Lena,covonly,raw,1,1,1496,11,0.5207219251336899,,32.11955829643624,102.56441909597271,57.69469184644726,12.750168953089204,0.0,,0.24953565217391305,0.6317295780162785,78.00103519103585,300.06432395143315,
Lena,covonly,cqr_ak,1,1,1496,11,0.6657754010695187,,38.6744202108085,82.34790906816258,33.47602022899725,10.197468628356837,0.0,3.2774309571861266,0.41833006211180124,0.7703118011783248,64.85380547432955,267.1762877689024,
Lena,covonly,cqr_iw,1,1,1496,11,0.6724598930481284,,39.01392576256949,81.56316803817244,32.461933043518215,10.087309232084731,0.0,,0.43312285714285714,0.7724862540662188,64.41663925478973,265.73431666109985,
Lena,covonly,anchor_ak,1,1,1496,11,0.9124331550802139,,40.395460774080355,63.607315531962264,0.7831816086045805,22.428673149277316,0.0,20.19773038704018,0.6885152362799217,0.9530320161290323,50.788438530755855,370.83337290497104,
Lena,covonly,anchor_iw,1,1,1496,11,0.9632352941176471,,58.91993885785803,71.60396727295681,0.12830557590251404,12.555722839196276,0.0,,0.8240468763308065,0.9832557171514543,63.13053955938081,304.5540292313572,
Lena,covonly,cqr_pseudo,1,1,1496,11,0.1410427807486631,,10.915868811752055,226.91355320953573,189.05561933484836,26.94206506293529,0.0,-10.601844742342095,0.037701987577639755,0.19990507463659474,187.5263816217724,447.7884733278857,
Lena,covonly,cqr_real,1,1,1496,11,0.983957219251337,,68.67915997218232,74.09288778248153,0.7454302516953408,4.668297558603858,0.0,18.27980083787304,0.9340367089685717,0.9922758203884864,69.60589205770562,191.07588161478816,
Lena,covonly,anchor_pseudo,1,1,1496,11,0.5735294117647058,,19.229945864072146,89.55949789210196,23.63256836105165,46.696983666978156,0.0,9.614972932036075,0.3186997764151152,0.6337048872899843,70.45271026762035,468.4783695583545,
Lena,covonly,anchor_real,1,1,1496,11,0.9625668449197861,,58.14003680736653,71.11412700911676,0.14394532290434794,12.830144878845864,0.0,29.070018403683278,0.8240468763308065,0.9830864593781344,62.48783757148498,306.79666335255985,
Lena,noinfo,raw,1,1,2958,20,0.48782961460446245,,33.57154567046012,139.4211250149174,68.53188948303094,37.31768986142636,0.0,,0.34777037893399415,0.5741490139944645,86.68640332093482,252.10007656513017,
Lena,noinfo,cqr_ak,1,1,2958,20,0.6105476673427992,,40.12640758483237,116.27443139257687,43.18563027060722,32.96239353713729,0.0,3.2774309571861266,0.47636857963336554,0.7005600964247598,71.43273360192661,224.8654580629998,
Lena,noinfo,cqr_iw,1,1,2958,20,0.6179851250845165,,40.465913136593365,115.30540457936648,42.07999031720191,32.75950112557122,0.0,,0.48867542510513357,0.7085236969001055,70.89403367779981,223.6647227735833,
Lena,noinfo,anchor_ak,1,1,2958,20,0.8475321162947937,,40.39546077408035,96.39283998874505,3.42631957454069,52.57105964012401,0.0,20.19773038704018,0.6502548339791588,0.9160261885190262,56.72172154338942,255.69839166837505,
Lena,noinfo,anchor_iw,1,1,2958,20,0.9334009465855307,,58.91993885785803,96.5199197919524,0.1868400534512417,37.413140880643155,0.0,,0.7431579407394459,0.9714938117818569,67.00748425872436,228.19680945103096,
Russia_C,noinfo,raw,1,1,7,6,0.5714285714285714,,35.170817164480844,542.8999208258724,1.774896269736733,505.95420739165485,0.0,,,,,,blocks<8
Russia_C,noinfo,cqr_ak,1,1,7,6,0.7142857142857143,,41.7256790788531,528.9517095723015,0.0,487.2260304934484,0.0,3.2774309571861266,,,,,blocks<8
Russia_C,noinfo,cqr_iw,1,1,7,6,0.7142857142857143,,48.01479350904242,517.2719256305213,0.0,469.25713212147883,0.0,,,,,,blocks<8
Russia_C,noinfo,anchor_ak,1,1,7,6,0.42857142857142855,,40.39546077408037,511.38151214866315,79.2158427411979,391.7702086333849,0.0,20.19773038704018,,,,,blocks<8
Russia_C,noinfo,anchor_iw,1,1,7,6,0.5714285714285714,,69.18277888408034,382.9485660327272,4.245058829547536,309.5207283190993,0.0,,,,,,blocks<8
Russia_E,covonly,raw,1,1,12,9,0.5833333333333334,,34.08769197845622,112.96951706383062,10.978360390187524,67.90346469518688,0.0,,0.36363636363636365,0.8307692307692307,64.70664690218369,152.54703685782576,
Russia_E,covonly,cqr_ak,1,1,12,9,0.75,,40.64255389282847,99.11989553385126,5.316856038382441,53.160485602640364,0.0,3.2774309571861266,0.4713903743315508,0.9230769230769231,57.29674282745352,132.9486881653426,
Russia_E,covonly,cqr_iw,1,1,12,9,0.75,,44.18096468312233,93.81227934841048,2.368180379804219,47.26313428548394,0.0,,0.4713903743315508,0.9230769230769231,50.74332721777502,126.82093425624059,
Russia_E,covonly,anchor_ak,1,1,12,9,0.8333333333333334,,40.395460774080355,114.77977553409862,0.0,74.38431476001824,0.0,20.19773038704018,0.6081818181818182,1.0,40.39546077408037,187.66617589793577,
Russia_E,covonly,anchor_iw,1,1,12,9,0.8333333333333334,,65.70219546808035,97.90861907143197,0.0,32.206423603351624,0.0,,0.6081818181818182,1.0,65.70219546808035,121.59501259516915,
Russia_E,covonly,cqr_pseudo,1,1,12,9,0.5,,21.572233339744823,155.3364479767986,34.57210334508848,99.19211129196533,0.0,-6.257729319355697,0.2727272727272727,0.6666666666666666,76.0510710085192,216.45956380901498,
Russia_E,covonly,cqr_real,1,1,12,9,1.0,,185.7244575691354,185.7244575691354,0.0,0.0,0.0,75.81838279533959,1.0,1.0,182.14237305387434,187.95439303451022,
Russia_E,covonly,anchor_pseudo,1,1,12,9,0.75,,24.715593486252704,125.85328629384037,0.6202659011900143,100.51742690639769,0.0,12.35779674312635,0.5591269841269841,0.9826923076923076,24.715593486252697,225.62610893307578,
Russia_E,covonly,anchor_real,1,1,12,9,1.0,,179.3391278038026,179.3391278038026,0.0,0.0,0.0,89.66956390190131,1.0,1.0,179.33912780380263,179.33912780380265,
