cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.5,22.014,7.128,16.281,-0.102,0.2
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,0.75,22.251,7.855,16.702,-0.1259,0.2
noinfo,Lena,0,2,alaska,x25,stefan,none,0.0,mlp,1,2958,20,13606,13606,1.0,22.517,8.581,17.144,-0.1529,0.2
noinfo,Lena,0,0,alaska,x25,none,none,0.0,mlp,1,2958,20,13606,13606,1.0,23.853,11.164,19.048,-0.2938,0.4
noinfo,Lena,0,1,alaska,x25,none,none,0.0,mlp,1,2958,20,13606,13606,1.0,24.216,11.376,19.465,-0.3334,0.2
noinfo,Lena,0,2,alaska,x25,none,none,0.0,mlp,1,2958,20,13606,13606,1.0,25.878,14.496,21.556,-0.5228,0.4
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.25,29.568,-7.647,22.575,0.1545,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.5,29.711,-7.991,22.536,0.1463,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.75,29.89,-8.335,22.539,0.136,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,30.105,-8.679,22.587,0.1235,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.25,29.531,-7.381,22.618,0.1566,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.5,29.628,-7.459,22.616,0.1511,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.75,29.754,-7.538,22.639,0.1439,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,29.907,-7.616,22.7,0.135,0.5
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.5
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.25,29.841,-7.727,22.835,0.1388,0.5
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.5,30.249,-8.15,23.034,0.1151,0.5
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,0.75,30.685,-8.574,23.256,0.0894,0.5
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,31.148,-8.998,23.494,0.0617,0.5
covonly,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,34.689,-17.286,25.155,-0.1637,0.5
covonly,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,33.398,-16.021,24.368,-0.0787,0.5
covonly,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,0,374,19,13606,13606,1.0,36.91,-19.097,26.722,-0.3175,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.25,28.254,-6.191,21.682,0.228,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.5,27.239,-5.078,20.883,0.2824,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.75,26.441,-3.966,20.279,0.3239,0.5
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,1.0,25.877,-2.854,19.907,0.3524,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.25,28.691,-7.285,21.884,0.2039,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.5,28.01,-7.267,21.216,0.2413,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.75,27.425,-7.248,20.658,0.2726,0.5
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,1.0,26.944,-7.23,20.272,0.2979,0.5
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,0.4
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.25,28.404,-6.977,21.67,0.2198,0.4
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.5,27.48,-6.651,20.819,0.2697,0.4
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,0.75,26.706,-6.324,20.155,0.3103,0.4
covonly,Canada,0,2,alaska,x25,stefan,none,0.0,catboost_lo,1,374,19,13606,13606,1.0,26.094,-5.998,19.702,0.3415,0.4
covonly,Canada,0,0,alaska,x25,none,none,0.0,catboost_lo,1,374,19,13606,13606,1.0,26.558,-6.185,20.261,0.3179,0.5
covonly,Canada,0,1,alaska,x25,none,none,0.0,catboost_lo,1,374,19,13606,13606,1.0,29.221,-10.487,21.926,0.1743,0.5
covonly,Canada,0,2,alaska,x25,none,none,0.0,catboost_lo,1,374,19,13606,13606,1.0,28.384,-10.418,21.202,0.2209,0.4
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,mlp,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,1.1
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,mlp,0,374,19,13606,13606,0.25,30.221,-8.496,23.096,0.1168,1.1
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,mlp,0,374,19,13606,13606,0.5,31.059,-9.689,23.607,0.0671,1.1
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,mlp,0,374,19,13606,13606,0.75,31.971,-10.883,24.143,0.0115,1.1
covonly,Canada,0,0,alaska,x25,stefan,none,0.0,mlp,0,374,19,13606,13606,1.0,32.95,-12.076,24.733,-0.0499,1.1
covonly,Canada,0,1,alaska,x25,stefan,none,0.0,mlp,0,374,19,13606,13606,0.0,29.462,-7.303,22.651,0.1606,1.4
