set,stratum_var,stratum,order,n,n_blocks,y_mean,y_sd,method,rmse,rmse_lo,rmse_hi,bias,bias_lo,bias_hi,delta_vs_stefan,delta_lo,delta_hi,ci_flag
Alaska_OOF,위도 2° 대역,64–66°N,2,906,16,61.65445860439364,26.21425047136385,catboost_lo,26.27816693181315,20.356342993276577,33.1080040216925,-5.534991018733023,-11.636517287139077,16.91780302705177,0.8394471363424074,-7.6604640460110005,3.4598008629861536,ok
Alaska_OOF,위도 2° 대역,66–68°N,3,328,8,39.560053158223894,11.012445980353785,stefan,19.131192101530292,18.154777623126154,20.129378631618646,16.02418232149686,14.605576375769813,17.81674288094927,0.0,0.0,0.0,ok
Alaska_OOF,위도 2° 대역,66–68°N,3,328,8,39.560053158223894,11.012445980353785,stefan_ridge075,11.334366646587752,9.537692432030784,13.198974113980215,4.0550758595532095,2.4078516273770223,5.603220273572906,-7.796825454942541,-9.757032761742831,-6.433530095887045,ok
Alaska_OOF,위도 2° 대역,66–68°N,3,328,8,39.560053158223894,11.012445980353785,catboost_lo,11.507315539059391,10.35451439870422,14.01779900303172,3.885839698648545,1.7939486249841168,7.725011363326996,-7.623876562470901,-9.40414069330333,-5.064414339675919,ok
Alaska_OOF,위도 2° 대역,68–70°N,4,3841,27,47.423643669136005,14.443021204958047,stefan,15.053799328102315,11.68848547126892,17.49673848782804,0.5326961147118798,-2.9775768582440882,4.224949564878552,0.0,0.0,0.0,ok
Alaska_OOF,위도 2° 대역,68–70°N,4,3841,27,47.423643669136005,14.443021204958047,stefan_ridge075,14.57095449291491,11.336835341117101,16.766037963592925,0.9280830376912897,-3.6143378709741314,4.4713982666138365,-0.4828448351874055,-2.498899750701614,-0.07296373514196752,ok
Alaska_OOF,위도 2° 대역,68–70°N,4,3841,27,47.423643669136005,14.443021204958047,catboost_lo,14.690893841645115,12.21186913850288,16.451734145109963,-1.726285224157099,-5.137917980958149,0.8375061936472354,-0.36290548645719944,-1.667941505848431,0.9913546854252757,ok
Alaska_OOF,위도 2° 대역,70–72°N,5,5125,9,40.940811114969506,11.748129962681931,stefan,12.635467567206772,9.959140182918693,27.653746593427886,-6.601367229087128,-15.778648142078522,3.776164786400734,0.0,0.0,0.0,ok
Alaska_OOF,위도 2° 대역,70–72°N,5,5125,9,40.940811114969506,11.748129962681931,stefan_ridge075,10.736405667969883,8.161068115666067,23.82562466387096,0.5749905594174957,-7.648512267897108,11.712482286471088,-1.899061899236889,-4.630908672500973,5.967473017833455,ok
Alaska_OOF,위도 2° 대역,70–72°N,5,5125,9,40.940811114969506,11.748129962681931,catboost_lo,17.453781671994143,7.608940560310175,23.985622243965377,12.483336916515727,-8.964394693486843,14.053996854781959,4.818314104787371,-5.139613181540016,6.097342751849342,ok
