block,region,n,lat,lon,E,E_med,alt_mean,sg_clay_5_15,sg_sand_5_15,sg_silt_5_15,sg_bdod_5_15,sg_cfvo_5_15,sg_phh2o_5_15,sg_soc_0_5,sg_soc_5_15,sg_soc_15_30,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
14300259,Lena,155,71.60011999999999,129.97433096774193,1.6399254200281517,1.6267506379228063,47.380645161290325,22.800000000000004,51.199999999999996,26.099999999999998,,11.900000000000002,6.200000000000001,,,,-10.11870288848877,834.7448425292969,4496.026840209961,28.89195117207035,9.071044921875,-28.813095092773445,-1.2365493774414062,0.05585336685180659
14300260,Lena,169,71.5736798816568,130.0156473372781,1.5157473840194748,1.4536920594203802,43.79289940828402,,,,,,,,,,-10.11870288848877,834.7448425292969,4496.026840209961,28.891951172070343,9.071044921875,-28.813095092773445,-1.2365493774414062,0.0558533668518066
14400251,Lena,15,72.33239333333336,125.79258666666668,2.282706602956459,2.3131656181357485,68.2,23.273333333333337,49.51999999999999,27.30666666666666,0.9700000000000003,12.193333333333335,5.599999999999999,131.41333333333336,80.67333333333335,80.93333333333335,-10.83217658996582,891.7824035644531,4813.186959838868,29.862569544664453,8.921586100260416,-30.222275797526045,-1.6604138135910034,0.05344439273079233
14400252,Lena,1183,72.34122409129333,126.25792282333052,1.3556723697444435,1.2228338141557644,41.12644829529445,23.25773457311919,47.467793744716815,29.30033812341505,0.9804987320371934,12.733643279797125,5.857227387996618,104.70752324598479,67.84150464919696,58.15663567202029,-10.772875626210126,920.1035912095341,4819.290838504382,30.333139262495024,9.12943374233939,-30.43936658973726,-2.628721747374192,0.053146815048695964
14400253,Lena,112,72.35550089285714,126.55536428571428,2.869421809154741,2.6742138400170212,86.71875,22.758928571428573,46.61785714285714,30.66071428571429,0.9867857142857144,12.980357142857141,5.969642857142857,106.81160714285716,67.81875,56.624999999999986,-10.835612109729222,914.3199367523193,4836.333962440491,30.237392920273113,9.10145023890904,-30.54234368460519,-3.337146443980081,0.054077110652412594
14400254,Lena,5,72.34443999999999,127.31984,1.2966898337536006,1.2915609679329263,38.2,22.439999999999998,47.9,29.740000000000002,0.978,12.72,5.959999999999999,103.05999999999999,71.62,48.0,-11.013461303710937,867.4995239257812,4854.398742675781,29.453304846496213,8.81048583984375,-30.776641845703125,-3.0224365234375,0.05323024019598953
14400258,Lena,4,72.06015,129.2462,3.2339151384848854,3.261874058990518,86.75,20.4,51.9,27.8,1.05,15.2,6.4,96.5,74.6,45.5,-10.205538749694824,719.5843811035156,4413.687301635742,26.825070011157763,8.48931884765625,-28.360031127929688,-1.853986144065857,0.0529191642999649
14500247,Lena,41,72.95956341463415,123.76332926829267,2.013073821713254,1.7347270239204726,58.18780487804877,25.98780487804878,49.814634146341454,24.241463414634147,0.9668292682926829,12.285365853658536,6.151219512195122,111.5512195121951,60.404878048780475,45.78292682926829,-10.96777541462968,835.566997248952,4806.572747951601,28.905557996007087,8.65976026581555,-30.72134585496856,-2.1041206732028868,0.04922940909135628
14500248,Lena,4,72.8969,124.17925,1.619573364479965,1.6728068002334715,47.3,23.75,50.95,25.3,0.9975,11.925,5.95,100.69999999999999,63.72500000000001,52.925,-10.966852188110352,852.9120559692383,4823.481887817383,29.204460043527295,8.726234436035156,-30.79192352294922,-2.089083343744278,0.04911720193922515
14500254,Lena,8,72.57187499999999,127.21090000000001,1.4163049027568,1.239215792917685,41.6625,23.6,49.2625,27.1375,0.9337500000000001,12.350000000000001,6.025,89.1125,75.61250000000001,66.775,-10.857218742370605,863.4837265014648,4793.262140274048,29.384516714939373,8.80523681640625,-30.44137573242187,-3.325322538614273,0.04955964349210254
14500255,Lena,64,72.5217609375,127.96091874999999,1.3136651029025264,1.3186902188941072,37.89375,23.1171875,49.545312499999994,27.437500000000004,0.9634375000000001,12.434375,6.082812500000001,94.31562500000001,68.47500000000001,46.7703125,-10.961475357413292,831.7084512710571,4799.595825433731,28.839320436791166,8.620154857635498,-30.622894287109375,-1.8942947704344988,0.04793674056418236
14500256,Lena,347,72.51368760806916,128.1203752161383,1.0593095831163484,1.0410712254427161,30.43472622478386,23.68357348703171,47.973775216138336,28.3792507204611,0.9830547550432278,12.070028818443802,6.1000000000000005,111.9328530259366,77.49481268011529,49.04668587896253,-10.947647746083373,824.8894057919725,4787.762883870677,28.72054733882649,8.603137277388779,-30.57941759972476,-1.9666568480582334,0.047605622817442766
