H,label,cond,target,split,delta_rmse,delta_per_seed,delta_ensemble,delta_blockeq,delta_cap100,n_cells,n_blocks,block_majority,n_splits,delta_split_mean,delta_split_sd,family,family_tag
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_W,1,-0.5186297889356885,-0.5186297889356885,-0.5193710405570187,-0.4917193455083648,-0.5186297889356885,12,7,0.7142857142857143,3,-0.03830163064297032,0.5152005248700292,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_W,2,0.6763211047663708,0.6763211047663708,0.6755960714884708,0.8062264588863712,0.6763211047663708,17,12,0.25,3,-0.03830163064297032,0.5152005248700292,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_C,0,-0.2464035572663903,-0.2464035572663903,-0.2468089964005742,1.0519959943162078,-0.2464035572663903,3,3,0.3333333333333333,3,-0.17407774987202707,0.10810324262255983,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_C,1,-0.021269229939887186,-0.021269229939887186,-0.02221374530940068,0.021239361524997946,-0.021269229939887186,3,2,0.5,3,-0.17407774987202707,0.10810324262255983,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_C,2,-0.25456046240980373,-0.25456046240980373,-0.25492130743459995,-0.16615038854518596,-0.25456046240980373,4,3,0.6666666666666666,3,-0.17407774987202707,0.10810324262255983,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_E,0,0.004954198510847145,0.004954198510847145,0.002749756379834878,0.27597252530228406,0.004954198510847145,12,9,0.6666666666666666,3,0.3057578514843055,0.21996069203867677,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_E,1,0.5248031833562337,0.5248031833562337,0.5238781576112004,1.1391824368513699,0.5248031833562337,14,10,0.2,3,0.3057578514843055,0.21996069203867677,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Russia_E,2,0.38751617258583576,0.38751617258583576,0.38661898474942546,0.3538901580226999,0.38751617258583576,11,8,0.5,3,0.3057578514843055,0.21996069203867677,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Greenland,0,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,1,1,1.0,2,-0.11299261450767517,0.0,exploratory,residual
X-model,covonly: Stefan+catboost_lo(λ=.25) − Stefan,covonly,Greenland,2,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,1,1,1.0,2,-0.11299261450767517,0.0,exploratory,residual
X-model,noinfo: catboost_lo 직접 − Stefan 앵커,noinfo,Lena,0,2.5158929216573944,2.5158929216573944,2.479350711665642,0.05850230252272818,1.106230703014648,2958,20,0.4,1,2.5158929216573944,,exploratory,direct
X-model,noinfo: catboost_lo 직접 − Stefan 앵커,noinfo,Canada,0,2.0532082411096524,2.0532082411096524,2.0148542495165387,0.4320149792768113,2.0331965632208253,747,36,0.5,1,2.0532082411096524,,exploratory,direct
X-model,noinfo: catboost_lo 직접 − Stefan 앵커,noinfo,Russia_W,0,3.8313017577641895,3.8313017577641895,3.8218699202289272,5.015696161489963,3.8313017577641895,28,18,0.16666666666666666,1,3.8313017577641895,,exploratory,direct
X-model,noinfo: catboost_lo 직접 − Stefan 앵커,noinfo,Russia_C,0,6.977297889662999,6.977297889662999,6.952752694278594,9.538183461778592,6.977297889662999,7,6,0.16666666666666666,1,6.977297889662999,,exploratory,direct
X-model,noinfo: catboost_lo 직접 − Stefan 앵커,noinfo,Russia_E,0,2.141474917676748,2.141474917676748,2.110658532475142,2.283340737499204,2.141474917676748,27,19,0.3684210526315789,1,2.141474917676748,,exploratory,direct
X-model,noinfo: catboost_lo 직접 − Stefan 앵커,noinfo,Greenland,0,-14.536994934082031,-14.536994934082031,-14.536994934082031,-14.536994934082031,-14.536994934082031,1,1,1.0,1,-14.536994934082031,,exploratory,direct
X-model,noinfo: Stefan+catboost_lo(λ=.25) − Stefan,noinfo,Lena,0,0.46005171469947115,0.46005171469947115,0.457908891620626,-0.04509673794845644,-0.06752741243683857,2958,20,0.4,1,0.46005171469947115,,exploratory,residual
X-model,noinfo: Stefan+catboost_lo(λ=.25) − Stefan,noinfo,Canada,0,-0.19767794619604473,-0.19767794619604473,-0.20007129712621463,-0.5319946249109435,-0.1647593446350193,747,36,0.6944444444444444,1,-0.19767794619604473,,exploratory,residual
X-model,noinfo: Stefan+catboost_lo(λ=.25) − Stefan,noinfo,Russia_W,0,0.19312449435736076,0.19312449435736076,0.19250234279068223,0.35181281597492625,0.19312449435736076,28,18,0.4444444444444444,1,0.19312449435736076,,exploratory,residual
X-model,noinfo: Stefan+catboost_lo(λ=.25) − Stefan,noinfo,Russia_C,0,-0.11804144896483611,-0.11804144896483611,-0.11876719556084225,0.9202263566720509,-0.11804144896483611,7,6,0.3333333333333333,1,-0.11804144896483611,,exploratory,residual
X-model,noinfo: Stefan+catboost_lo(λ=.25) − Stefan,noinfo,Russia_E,0,0.37792784645765565,0.37792784645765565,0.37615371002144116,0.5948761851032321,0.37792784645765565,27,19,0.42105263157894735,1,0.37792784645765565,,exploratory,residual
X-model,noinfo: Stefan+catboost_lo(λ=.25) − Stefan,noinfo,Greenland,0,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,-0.11299261450767517,1,1,1.0,1,-0.11299261450767517,,exploratory,residual
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Lena,0,0.200913787666997,0.200913787666997,0.14008324391815385,-4.693379322280516,0.2275312843654452,1496,11,0.45454545454545453,3,-0.09892744616347672,0.49488000801054166,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Lena,1,-0.7965074091726473,-0.7965074091726473,-0.8479432953889603,-2.9592588906840547,-0.9628420214657881,1478,11,0.5454545454545454,3,-0.09892744616347672,0.49488000801054166,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Lena,2,0.29881128301522014,0.29881128301522014,0.06547013050946404,1.2983741926451866,-0.6517733346966056,1687,5,0.4,3,-0.09892744616347672,0.49488000801054166,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Canada,0,-2.2299988207808723,-2.2299988207808723,-2.2797820527032044,0.7821838256196898,-2.0246140888178203,374,19,0.631578947368421,3,-0.19813814482158587,1.4401750046096997,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Canada,1,0.696084711993065,0.696084711993065,0.6607091733747872,1.253479106267631,0.5108877407198532,393,20,0.5,3,-0.19813814482158587,1.4401750046096997,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Canada,2,0.9394996743230498,0.9394996743230498,0.8485700916139223,0.08077895769629961,0.7731687138706604,385,12,0.3333333333333333,3,-0.19813814482158587,1.4401750046096997,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_W,0,-7.0295649328302305,-7.0295649328302305,-7.1126680224056145,-5.3137215016580415,-7.0295649328302305,12,8,0.75,3,-7.190124387885986,3.489260646177361,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_W,1,-11.541595434178129,-11.541595434178129,-11.575754507409279,-11.09181584901271,-11.541595434178129,12,7,1.0,3,-7.190124387885986,3.489260646177361,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_W,2,-2.9992127966495965,-2.9992127966495965,-3.033160171938654,-4.4161388565621,-2.9992127966495965,17,12,0.5833333333333334,3,-7.190124387885986,3.489260646177361,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_C,0,-1.9007086308524634,-1.9007086308524634,-1.9227815856907569,7.929807451036237,-1.9007086308524634,3,3,0.3333333333333333,3,-3.585195139828977,9.993106507285233,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_C,1,-16.579193222313346,-16.579193222313346,-16.85362142471918,-19.8267036232488,-16.579193222313346,3,2,0.5,3,-3.585195139828977,9.993106507285233,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_C,2,7.724316433678879,7.724316433678879,7.716691529339386,5.620682746358416,7.724316433678879,4,3,0.3333333333333333,3,-3.585195139828977,9.993106507285233,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_E,0,2.3123117762646515,2.3123117762646515,2.2677736135102577,2.4005272886175306,2.3123117762646515,12,9,0.3333333333333333,3,2.0790141399532662,0.5797368452384608,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_E,1,1.2816881778745497,1.2816881778745497,1.2637656685363012,2.8028136068233684,1.2816881778745497,14,10,0.3,3,2.0790141399532662,0.5797368452384608,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Russia_E,2,2.6430424657205975,2.6430424657205975,2.6330616785798426,2.1768716465082973,2.6430424657205975,11,8,0.25,3,2.0790141399532662,0.5797368452384608,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Greenland,0,-16.86676788330078,-16.86676788330078,-16.86676788330078,-16.86676788330078,-16.86676788330078,1,1,1.0,2,-16.86676788330078,0.0,exploratory,direct
X-model,labels: catboost_lo 직접 − Stefan 앵커,labels,Greenland,2,-16.86676788330078,-16.86676788330078,-16.86676788330078,-16.86676788330078,-16.86676788330078,1,1,1.0,2,-16.86676788330078,0.0,exploratory,direct
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Lena,0,-0.8728531896019156,-0.8728531896019156,-0.8789411263432125,-1.4752642254593162,-0.7462566017017332,1496,11,0.7272727272727273,3,-0.6442742202627826,0.168964930087797,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Lena,1,-0.5902961149610929,-0.5902961149610929,-0.5933151175540932,-0.8659327223983695,-0.68817003088947,1478,11,0.8181818181818182,3,-0.6442742202627826,0.168964930087797,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Lena,2,-0.46967335622533923,-0.46967335622533923,-0.47224329366266815,-0.34880574535674924,-0.5292607015084485,1687,5,0.8,3,-0.6442742202627826,0.168964930087797,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Canada,0,-0.6750487293292409,-0.6750487293292409,-0.6763240155432086,-0.8220951068388409,-0.6555469159374768,374,19,0.8947368421052632,3,-0.051296121952286354,0.6189427640745518,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Canada,1,-0.27124190448551505,-0.27124190448551505,-0.27673402889233145,-0.4923076073377821,-0.27417000950286763,393,20,0.75,3,-0.051296121952286354,0.6189427640745518,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Canada,2,0.7924022679578968,0.7924022679578968,0.7902269265846869,-0.6774357637773486,0.6618095788563281,385,12,0.6666666666666666,3,-0.051296121952286354,0.6189427640745518,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_W,0,-3.069347038478148,-3.069347038478148,-3.072041730983308,-1.998848474503447,-3.069347038478148,12,8,0.75,3,-2.595475015072518,0.8966394621146624,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_W,1,-3.3771299254807325,-3.3771299254807325,-3.3794390730734207,-3.403087808962797,-3.3771299254807325,12,7,1.0,3,-2.595475015072518,0.8966394621146624,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_W,2,-1.3399480812586735,-1.3399480812586735,-1.341466108980299,-1.7645923069213392,-1.3399480812586735,17,12,0.75,3,-2.595475015072518,0.8966394621146624,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_C,0,-1.5535811451738322,-1.5535811451738322,-1.5536746411279978,0.03355026576253787,-1.5535811451738322,3,3,0.3333333333333333,3,-2.3279276181000172,2.0217718904002377,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_C,1,-5.098718487514945,-5.098718487514945,-5.1006485643917685,-4.6854612523513355,-5.098718487514945,3,2,0.5,3,-2.3279276181000172,2.0217718904002377,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_C,2,-0.33148322161127436,-0.33148322161127436,-0.3317240833459607,-0.1443121857934481,-0.33148322161127436,4,3,0.6666666666666666,3,-2.3279276181000172,2.0217718904002377,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_E,0,-0.08565063152770591,-0.08565063152770591,-0.08898689064256615,0.10730638148754916,-0.08565063152770591,12,9,0.6666666666666666,3,0.2631766628791697,0.2476354072390511,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_E,1,0.46450835951528785,0.46450835951528785,0.46358828150643205,1.2888063988475384,0.46450835951528785,14,10,0.2,3,0.2631766628791697,0.2476354072390511,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Russia_E,2,0.41067226064992707,0.41067226064992707,0.4094666584332174,0.394105614904601,0.41067226064992707,11,8,0.5,3,0.2631766628791697,0.2476354072390511,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Greenland,0,-1.5072548389434814,-1.5072548389434814,-1.5072548389434814,-1.5072548389434814,-1.5072548389434814,1,1,1.0,2,-1.5072548389434814,0.0,exploratory,residual
X-model,labels: Stefan+catboost_lo(λ=.25) − Stefan,labels,Greenland,2,-1.5072548389434814,-1.5072548389434814,-1.5072548389434814,-1.5072548389434814,-1.5072548389434814,1,1,1.0,2,-1.5072548389434814,0.0,exploratory,residual
X-model,covonly: catboost 직접 − Stefan 앵커,covonly,Lena,0,5.75999762591428,5.75999762591428,5.71269519379349,-0.2429906393536143,3.8927906521653632,1496,11,0.45454545454545453,1,5.75999762591428,,exploratory,direct
X-model,covonly: catboost 직접 − Stefan 앵커,covonly,Canada,0,2.4895101712651218,2.4895101712651218,2.441960651188527,-0.4416752867577796,2.1507985711683717,374,19,0.47368421052631576,1,2.4895101712651218,,exploratory,direct
X-model,covonly: catboost 직접 − Stefan 앵커,covonly,Russia_W,0,3.6297762652595793,3.6297762652595793,3.6128250407965936,5.3631801461755595,3.6297762652595793,12,8,0.25,1,3.6297762652595793,,exploratory,direct
X-model,covonly: catboost 직접 − Stefan 앵커,covonly,Russia_C,0,8.008151262997282,8.008151262997282,7.997894596413758,10.725488874647352,8.008151262997282,3,3,0.0,1,8.008151262997282,,exploratory,direct
X-model,covonly: catboost 직접 − Stefan 앵커,covonly,Russia_E,0,2.0184514316474136,2.0184514316474136,1.9760816474428964,3.6081466611104447,2.0184514316474136,12,9,0.3333333333333333,1,2.0184514316474136,,exploratory,direct
X-model,covonly: catboost 직접 − Stefan 앵커,covonly,Greenland,0,-16.97836176554362,-16.97836176554362,-16.978361765543617,-16.97836176554362,-16.97836176554362,1,1,1.0,1,-16.97836176554362,,exploratory,direct
X-model,covonly: Stefan+catboost(λ=.25) − Stefan,covonly,Lena,0,0.9540784802175585,0.9540784802175585,0.9485750274468359,-0.1743672572916625,0.5290134687330657,1496,11,0.5454545454545454,1,0.9540784802175585,,exploratory,residual
X-model,covonly: Stefan+catboost(λ=.25) − Stefan,covonly,Canada,0,-0.5261135241326945,-0.5261135241326945,-0.5289896661479538,-0.6327357318203267,-0.48523222432190255,374,19,0.6842105263157895,1,-0.5261135241326945,,exploratory,residual
X-model,covonly: Stefan+catboost(λ=.25) − Stefan,covonly,Russia_W,0,-0.3311933529933005,-0.3311933529933005,-0.33237522500921557,-0.14723760707535286,-0.3311933529933005,12,8,0.5,1,-0.3311933529933005,,exploratory,residual
X-model,covonly: Stefan+catboost(λ=.25) − Stefan,covonly,Russia_C,0,-0.3049667913276721,-0.3049667913276721,-0.3067275652261543,1.252265214920044,-0.3049667913276721,3,3,0.3333333333333333,1,-0.3049667913276721,,exploratory,residual
X-model,covonly: Stefan+catboost(λ=.25) − Stefan,covonly,Russia_E,0,-0.6286274384877958,-0.6286274384877958,-0.6347419880623519,-0.14696206627200503,-0.6286274384877958,12,9,0.6666666666666666,1,-0.6286274384877958,,exploratory,residual
X-model,covonly: Stefan+catboost(λ=.25) − Stefan,covonly,Greenland,0,-1.4686907927195232,-1.4686907927195232,-1.4686907927195207,-1.4686907927195232,-1.4686907927195232,1,1,1.0,1,-1.4686907927195232,,exploratory,residual
X-model,noinfo: catboost 직접 − Stefan 앵커,noinfo,Lena,0,3.9230869165383666,3.9230869165383666,3.875220098377909,0.7940948748712037,1.4159306847987214,2958,20,0.4,1,3.9230869165383666,,exploratory,direct
X-model,noinfo: catboost 직접 − Stefan 앵커,noinfo,Canada,0,0.1709442001710452,0.1709442001710452,0.1208935881296469,-1.2504652594389871,0.28395303564342456,747,36,0.4722222222222222,1,0.1709442001710452,,exploratory,direct
X-model,noinfo: catboost 직접 − Stefan 앵커,noinfo,Russia_W,0,4.829634408842447,4.829634408842447,4.816049867125585,6.064846484467931,4.829634408842447,28,18,0.16666666666666666,1,4.829634408842447,,exploratory,direct
X-model,noinfo: catboost 직접 − Stefan 앵커,noinfo,Russia_C,0,6.841691392805312,6.841691392805312,6.8194080242864885,8.41806988526222,6.841691392805312,7,6,0.16666666666666666,1,6.841691392805312,,exploratory,direct
X-model,noinfo: catboost 직접 − Stefan 앵커,noinfo,Russia_E,0,0.3184454125997516,0.3184454125997516,0.27948396065165326,3.5196054045957914,0.3184454125997516,27,19,0.3157894736842105,1,0.3184454125997516,,exploratory,direct
X-model,noinfo: catboost 직접 − Stefan 앵커,noinfo,Greenland,0,-16.97836176554362,-16.97836176554362,-16.978361765543617,-16.97836176554362,-16.97836176554362,1,1,1.0,1,-16.97836176554362,,exploratory,direct
X-model,noinfo: Stefan+catboost(λ=.25) − Stefan,noinfo,Lena,0,0.6114438638825419,0.6114438638825419,0.6072428559173737,-0.06854375289848728,-0.08340348586911854,2958,20,0.45,1,0.6114438638825419,,exploratory,residual
X-model,noinfo: Stefan+catboost(λ=.25) − Stefan,noinfo,Canada,0,-0.7218473734517244,-0.7218473734517244,-0.7249937532213764,-0.7228244174701549,-0.6095972532311565,747,36,0.6944444444444444,1,-0.7218473734517244,,exploratory,residual
X-model,noinfo: Stefan+catboost(λ=.25) − Stefan,noinfo,Russia_W,0,-0.004030236440878336,-0.004030236440878336,-0.0050328215976662705,0.07051439077161585,-0.004030236440878336,28,18,0.5,1,-0.004030236440878336,,exploratory,residual
X-model,noinfo: Stefan+catboost(λ=.25) − Stefan,noinfo,Russia_C,0,-0.23782133460043298,-0.23782133460043298,-0.23957282187254947,0.9937631338061171,-0.23782133460043298,7,6,0.5,1,-0.23782133460043298,,exploratory,residual
X-model,noinfo: Stefan+catboost(λ=.25) − Stefan,noinfo,Russia_E,0,-0.04590275635735589,-0.04590275635735589,-0.049938724716820815,0.4733209087359486,-0.04590275635735589,27,19,0.5263157894736842,1,-0.04590275635735589,,exploratory,residual
X-model,noinfo: Stefan+catboost(λ=.25) − Stefan,noinfo,Greenland,0,-1.4686907927195232,-1.4686907927195232,-1.4686907927195207,-1.4686907927195232,-1.4686907927195232,1,1,1.0,1,-1.4686907927195232,,exploratory,residual
X-model,labels: catboost 직접 − Stefan 앵커,labels,Lena,0,1.1153841578653207,1.1153841578653207,1.0699830527296381,-5.661697340154251,0.7040041901823398,1496,11,0.36363636363636365,1,1.1153841578653207,,exploratory,direct
X-model,labels: catboost 직접 − Stefan 앵커,labels,Canada,0,-2.814584943941,-2.814584943941,-2.847040241335133,-1.3545648316064163,-2.502045260272748,374,19,0.7368421052631579,1,-2.814584943941,,exploratory,direct
X-model,labels: catboost 직접 − Stefan 앵커,labels,Russia_W,0,-6.524948335035643,-6.524948335035643,-6.610112481486652,-5.840803662049915,-6.524948335035643,12,8,0.5,1,-6.524948335035643,,exploratory,direct
X-model,labels: catboost 직접 − Stefan 앵커,labels,Russia_C,0,-2.5377409956518684,-2.5377409956518684,-2.5680533872445324,5.131333669026691,-2.5377409956518684,3,3,0.3333333333333333,1,-2.5377409956518684,,exploratory,direct
X-model,labels: catboost 직접 − Stefan 앵커,labels,Russia_E,0,0.6000027062383649,0.6000027062383649,0.5665433723025508,0.5613843588824204,0.6000027062383649,12,9,0.4444444444444444,1,0.6000027062383649,,exploratory,direct
X-model,labels: catboost 직접 − Stefan 앵커,labels,Greenland,0,-16.31580988566081,-16.31580988566081,-16.315809885660805,-16.31580988566081,-16.31580988566081,1,1,1.0,1,-16.31580988566081,,exploratory,direct
X-model,labels: Stefan+catboost(λ=.25) − Stefan,labels,Lena,0,-0.7426089729242964,-0.7426089729242964,-0.7478225683000339,-1.8130229623110867,-0.9558806047051611,1496,11,0.8181818181818182,1,-0.7426089729242964,,exploratory,residual
X-model,labels: Stefan+catboost(λ=.25) − Stefan,labels,Canada,0,-1.2372322412357388,-1.2372322412357388,-1.238781778281556,-1.3761039905086712,-1.1603189606636792,374,19,0.8421052631578947,1,-1.2372322412357388,,exploratory,residual
X-model,labels: Stefan+catboost(λ=.25) − Stefan,labels,Russia_W,0,-3.8197485633624417,-3.8197485633624417,-3.8230398890633097,-2.6550258926118437,-3.8197485633624417,12,8,0.75,1,-3.8197485633624417,,exploratory,residual
X-model,labels: Stefan+catboost(λ=.25) − Stefan,labels,Russia_C,0,-1.9706285947708817,-1.9706285947708817,-1.9731640947018576,0.07403245899412288,-1.9706285947708817,3,3,0.3333333333333333,1,-1.9706285947708817,,exploratory,residual
X-model,labels: Stefan+catboost(λ=.25) − Stefan,labels,Russia_E,0,-0.45215471786460526,-0.45215471786460526,-0.4560598672233809,-0.5416220029518138,-0.45215471786460526,12,9,0.5555555555555556,1,-0.45215471786460526,,exploratory,residual
X-model,labels: Stefan+catboost(λ=.25) − Stefan,labels,Greenland,0,-2.328991095225016,-2.328991095225016,-2.328991095225014,-2.328991095225016,-2.328991095225016,1,1,1.0,1,-2.328991095225016,,exploratory,residual
X-model,covonly: mlp 직접 − Stefan 앵커,covonly,Lena,0,3.4686499894746823,3.4686499894746823,2.5340183100422102,-0.603410944860304,2.2986505213613775,1496,11,0.45454545454545453,1,3.4686499894746823,,exploratory,direct
X-model,covonly: mlp 직접 − Stefan 앵커,covonly,Canada,0,3.4192943893396737,3.4192943893396737,2.936617738063486,1.2918457259583676,3.108005631702524,374,19,0.47368421052631576,1,3.4192943893396737,,exploratory,direct
X-model,covonly: mlp 직접 − Stefan 앵커,covonly,Russia_W,0,5.637025104858391,5.637025104858391,5.404908540247078,4.949605449524477,5.637025104858391,12,8,0.375,1,5.637025104858391,,exploratory,direct
X-model,covonly: mlp 직접 − Stefan 앵커,covonly,Russia_C,0,5.602032071419084,5.602032071419084,5.5015684916580625,7.646443261040581,5.602032071419084,3,3,0.0,1,5.602032071419084,,exploratory,direct
X-model,covonly: mlp 직접 − Stefan 앵커,covonly,Russia_E,0,3.49450352704725,3.49450352704725,2.990070867038053,4.084240975419634,3.49450352704725,12,9,0.3333333333333333,1,3.49450352704725,,exploratory,direct
X-model,covonly: mlp 직접 − Stefan 앵커,covonly,Greenland,0,-22.17135238647461,-22.17135238647461,-22.17135238647461,-22.17135238647461,-22.17135238647461,1,1,1.0,1,-22.17135238647461,,exploratory,direct
X-model,covonly: Stefan+mlp(λ=.25) − Stefan,covonly,Lena,0,0.6425560225249676,0.6425560225249676,0.5751452557825907,-0.30742891746479134,0.2872654973086644,1496,11,0.5454545454545454,1,0.6425560225249676,,exploratory,residual
X-model,covonly: Stefan+mlp(λ=.25) − Stefan,covonly,Canada,0,0.5655969349516603,0.5655969349516603,0.4789229746164203,0.2588296982727473,0.5015624774459629,374,19,0.42105263157894735,1,0.5655969349516603,,exploratory,residual
X-model,covonly: Stefan+mlp(λ=.25) − Stefan,covonly,Russia_W,0,1.199715466580803,1.199715466580803,1.17746716230387,1.2287906177594767,1.199715466580803,12,8,0.375,1,1.199715466580803,,exploratory,residual
X-model,covonly: Stefan+mlp(λ=.25) − Stefan,covonly,Russia_C,0,0.48586920153388274,0.48586920153388274,0.47958561111828146,1.079669280184639,0.48586920153388274,3,3,0.3333333333333333,1,0.48586920153388274,,exploratory,residual
X-model,covonly: Stefan+mlp(λ=.25) − Stefan,covonly,Russia_E,0,0.29847753745547106,0.29847753745547106,0.18335427209442656,0.31591548459563273,0.29847753745547106,12,9,0.4444444444444444,1,0.29847753745547106,,exploratory,residual
X-model,covonly: Stefan+mlp(λ=.25) − Stefan,covonly,Greenland,0,-1.8572791417439778,-1.8572791417439778,-1.8572791417439802,-1.8572791417439778,-1.8572791417439778,1,1,1.0,1,-1.8572791417439778,,exploratory,residual
X-model,noinfo: mlp 직접 − Stefan 앵커,noinfo,Lena,0,2.5309844414636147,2.5309844414636147,1.6130523263169856,0.010883627387537823,0.3772335705881223,2958,20,0.45,1,2.5309844414636147,,exploratory,direct
X-model,noinfo: mlp 직접 − Stefan 앵커,noinfo,Canada,0,1.8179155903372657,1.8179155903372657,1.141277607115292,1.086652980333394,1.7660193295546271,747,36,0.4444444444444444,1,1.8179155903372657,,exploratory,direct
X-model,noinfo: mlp 직접 − Stefan 앵커,noinfo,Russia_W,0,5.378834088277013,5.378834088277013,5.251046944960457,5.876105235567141,5.378834088277013,28,18,0.2777777777777778,1,5.378834088277013,,exploratory,direct
X-model,noinfo: mlp 직접 − Stefan 앵커,noinfo,Russia_C,0,3.686371484311541,3.686371484311541,3.3611111123725266,4.202982474333862,3.686371484311541,7,6,0.16666666666666666,1,3.686371484311541,,exploratory,direct
X-model,noinfo: mlp 직접 − Stefan 앵커,noinfo,Russia_E,0,2.3728030264561384,2.3728030264561384,1.921476310882941,4.35291809630884,2.3728030264561384,27,19,0.15789473684210525,1,2.3728030264561384,,exploratory,direct
X-model,noinfo: mlp 직접 − Stefan 앵커,noinfo,Greenland,0,-22.17135238647461,-22.17135238647461,-22.17135238647461,-22.17135238647461,-22.17135238647461,1,1,1.0,1,-22.17135238647461,,exploratory,direct
X-model,noinfo: Stefan+mlp(λ=.25) − Stefan,noinfo,Lena,0,0.4416975345853847,0.4416975345853847,0.37643546152535023,-0.17957293764120763,-0.2256802657123013,2958,20,0.5,1,0.4416975345853847,,exploratory,residual
X-model,noinfo: Stefan+mlp(λ=.25) − Stefan,noinfo,Canada,0,0.47874905100345205,0.47874905100345205,0.3939596224160127,2.197367450173848,0.5056432183222483,747,36,0.5,1,0.47874905100345205,,exploratory,residual
X-model,noinfo: Stefan+mlp(λ=.25) − Stefan,noinfo,Russia_W,0,1.4081332338154766,1.4081332338154766,1.3957218968336704,1.6844165414041494,1.4081332338154766,28,18,0.2777777777777778,1,1.4081332338154766,,exploratory,residual
X-model,noinfo: Stefan+mlp(λ=.25) − Stefan,noinfo,Russia_C,0,0.14534916581842813,0.14534916581842813,0.12550244897830964,0.6068082550986512,0.14534916581842813,7,6,0.5,1,0.14534916581842813,,exploratory,residual
X-model,noinfo: Stefan+mlp(λ=.25) − Stefan,noinfo,Russia_E,0,0.4589269912668155,0.4589269912668155,0.389659572514681,0.718826578734897,0.4589269912668155,27,19,0.3157894736842105,1,0.4589269912668155,,exploratory,residual
X-model,noinfo: Stefan+mlp(λ=.25) − Stefan,noinfo,Greenland,0,-1.8572791417439778,-1.8572791417439778,-1.8572791417439802,-1.8572791417439778,-1.8572791417439778,1,1,1.0,1,-1.8572791417439778,,exploratory,residual
