cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,regime
deploy,Mongolia_CAsia,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.5,237.602,,237.60014925498248,-206.662,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.75,239.371,,239.366529388792,-208.707,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,1.0,241.15833333333333,,241.15057746468113,-210.75166666666667,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.0,265.937,,265.9371299998637,-236.093,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.25,265.258,,265.25781251484875,-235.35299999999998,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.5,264.58566666666667,,264.5838901239395,-234.61299999999997,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.75,263.9186666666667,,263.91540415714115,-233.87299999999996,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_med,none,0.0,catboost_lo,0,1.0,263.258,,263.2523960291595,-233.133,43,19,1,3,0.3666666666666667,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.0,267.265,,267.2647289823814,-237.718,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.25,267.04333333333335,,267.04317202471555,-237.49266666666668,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.5,266.8256666666667,,266.824517226416,-237.26733333333334,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.75,266.6116666666667,,266.6087717279577,-237.042,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,1.0,266.4003333333333,,266.3959425977855,-236.81733333333332,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,0.0,233.235,,233.23534879256718,-202.19999999999996,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,0.25,235.35,,235.34935722375926,-204.754,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,0.5,237.49300000000002,,237.49163152266698,-207.3083333333333,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,0.75,239.66466666666668,,239.66141370561775,-209.86266666666666,43,19,1,3,0.3333333333333333,deep
deploy,Mongolia_CAsia,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,1.0,241.86333333333332,,241.85796342867798,-212.41733333333332,43,19,1,3,0.3333333333333333,deep
deploy,Scandinavia,alaska,x25,cci_cal,none,0.0,catboost_lo,0,0.0,287.053,,287.0534338802857,-213.59900000000002,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,cci_cal,none,0.0,catboost_lo,0,0.25,287.421,,287.42057127813865,-214.70666666666668,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,cci_cal,none,0.0,catboost_lo,0,0.5,287.796,,287.7942582701681,-215.81500000000003,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,cci_cal,none,0.0,catboost_lo,0,0.75,288.17900000000003,,288.1744693770382,-216.923,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,cci_cal,none,0.0,catboost_lo,0,1.0,288.56866666666673,,288.5611788100323,-218.03133333333335,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,cci_raw,none,0.0,catboost_lo,0,0.0,288.014,,288.01427730875855,-204.977,3,3,1,3,0.3666666666666667,deep
deploy,Scandinavia,alaska,x25,cci_raw,none,0.0,catboost_lo,0,0.25,288.4726666666666,,288.4723110899063,-207.96266666666665,3,3,1,3,0.3666666666666667,deep
deploy,Scandinavia,alaska,x25,cci_raw,none,0.0,catboost_lo,0,0.5,289.0043333333333,,289.00309116244296,-210.94899999999998,3,3,1,3,0.3666666666666667,deep
deploy,Scandinavia,alaska,x25,cci_raw,none,0.0,catboost_lo,0,0.75,289.6086666666667,,289.6062175461247,-213.93533333333335,3,3,1,3,0.3666666666666667,deep
deploy,Scandinavia,alaska,x25,cci_raw,none,0.0,catboost_lo,0,1.0,290.28566666666666,,290.2812392927412,-216.92133333333334,3,3,1,3,0.3666666666666667,deep
deploy,Scandinavia,alaska,x25,emap_cb,none,0.0,catboost_lo,0,0.0,292.523,,292.5234042035493,-226.951,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,emap_cb,none,0.0,catboost_lo,0,0.25,293.358,,293.3578488964641,-227.78466666666668,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,emap_cb,none,0.0,catboost_lo,0,0.5,294.1936666666667,,294.19262601609336,-228.61833333333334,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,emap_cb,none,0.0,catboost_lo,0,0.75,295.029,,295.02773274064623,-229.45166666666668,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,emap_cb,none,0.0,catboost_lo,0,1.0,295.866,,295.86316627908286,-230.285,3,3,1,3,0.4000000000000001,deep
deploy,Scandinavia,alaska,x25,emap_ridge,none,0.0,catboost_lo,0,0.0,286.2,,286.199654854258,-224.889,3,3,1,3,0.3666666666666667,deep
