cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s,error
covonly,Lena,1,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.5,17.569,11.069,14.826,-0.6914,0.4,
covonly,Lena,1,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,0.75,18.578,12.524,15.943,-0.8912,0.4,
covonly,Lena,1,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1478,11,13606,13606,1.0,19.655,13.979,17.098,-1.1169,0.4,
covonly,Lena,1,0,alaska,x25,none,none,0.0,catboost_lo,0,1478,11,13606,13606,1.0,20.192,15.175,17.753,-1.2341,0.4,
covonly,Lena,1,1,alaska,x25,none,none,0.0,catboost_lo,0,1478,11,13606,13606,1.0,19.71,14.54,17.224,-1.1286,0.4,
covonly,Lena,1,2,alaska,x25,none,none,0.0,catboost_lo,0,1478,11,13606,13606,1.0,20.588,15.602,18.079,-1.3225,0.4,
covonly,Lena,1,0,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.0,15.847,8.233,12.843,-0.376,0.4,
covonly,Lena,1,0,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.25,16.365,9.458,13.505,-0.4674,0.4,
covonly,Lena,1,0,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.5,17.009,10.682,14.285,-0.5852,0.4,
covonly,Lena,1,0,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.75,17.766,11.907,15.14,-0.7294,0.5,
covonly,Lena,1,0,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,1.0,18.622,13.132,16.059,-0.9002,0.5,
covonly,Lena,1,1,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.0,15.847,8.233,12.843,-0.376,0.5,
covonly,Lena,1,1,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.25,16.417,9.493,13.553,-0.4769,0.5,
covonly,Lena,1,1,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.5,17.085,10.753,14.368,-0.5994,0.5,
covonly,Lena,1,1,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.75,17.839,12.013,15.249,-0.7436,0.5,
covonly,Lena,1,1,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,1.0,18.668,13.272,16.171,-0.9095,0.5,
covonly,Lena,1,2,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.0,15.847,8.233,12.843,-0.376,0.4,
covonly,Lena,1,2,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.25,16.036,8.873,13.105,-0.409,0.4,
covonly,Lena,1,2,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.5,16.276,9.513,13.43,-0.4516,0.4,
covonly,Lena,1,2,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,0.75,16.566,10.153,13.793,-0.5038,0.4,
covonly,Lena,1,2,loro,x25,stefan,none,0.0,catboost_lo,0,1478,11,14430,14430,1.0,16.904,10.793,14.188,-0.5656,0.4,
covonly,Lena,1,0,loro,x25,none,none,0.0,catboost_lo,0,1478,11,14430,14430,1.0,22.057,17.886,19.909,-1.6657,0.4,
