region,cond,split,method,seed,n_blocks,n,coverage,width_mean,interval_score,is_under,is_over,frac_inf,n_cal,Q
Russia_W,noinfo,0,cqr_iw,0,18,28,0.39285714285714285,40.67623054285565,391.0058089663398,0.0,350.3295784234841,0.0,3756.0,
Russia_W,noinfo,0,anchor_ak,0,18,28,0.39285714285714285,40.39546077408037,360.34398546079655,0.0,319.9485246867162,0.0,3756.0,20.19773038704018
Russia_W,noinfo,0,anchor_iw,0,18,28,0.5714285714285714,58.91993885785799,282.9624649782258,0.0,224.04252612036777,0.0,3756.0,
Russia_W,covonly,0,raw,0,8,12,0.25,21.20867174447015,366.3305262142533,16.931446625795196,328.190407843988,0.0,3756.0,
Russia_W,covonly,0,cqr_ak,0,8,12,0.3333333333333333,35.98552575082338,280.56970609200283,2.59208753425197,241.99209280692745,0.0,3756.0,7.388427003176616
Russia_W,covonly,0,cqr_iw,0,8,12,0.5833333333333334,40.11131026245997,262.0654940229451,0.0,221.9541837604851,0.0,3756.0,
Russia_W,covonly,0,anchor_ak,0,8,12,0.5833333333333334,40.395460774080355,236.87531022038888,0.0,196.47984944630852,0.0,3756.0,20.19773038704018
Russia_W,covonly,0,anchor_iw,0,8,12,0.6666666666666666,58.91993885785801,180.27237284203963,0.0,121.35243398418163,0.0,3756.0,
Russia_W,covonly,0,cqr_pseudo,0,8,12,0.25,22.887875207392806,355.415703705256,14.132774187590767,318.3950543102724,0.0,16.0,0.8396017314613289
Russia_W,covonly,0,cqr_real,0,8,12,1.0,177.6574460763446,177.6574460763446,0.0,0.0,0.0,16.0,78.2243871659372
Russia_W,covonly,0,anchor_pseudo,0,8,12,0.08333333333333333,8.688020072353096,428.69535165801676,62.197500738591295,357.80983084707236,0.0,16.0,4.344010036176549
Russia_W,covonly,0,anchor_real,0,8,12,1.0,194.17314853508057,194.17314853508057,0.0,0.0,0.0,16.0,97.08657426754027
Russia_W,covonly,1,raw,0,7,12,0.16666666666666666,22.781426337890366,497.6702847126846,2.025314086248867,472.86354428854537,0.0,3756.0,
Russia_W,covonly,1,cqr_ak,0,7,12,0.25,37.558280344243606,399.5954195851397,0.0,362.03713924089607,0.0,3756.0,7.388427003176616
Russia_W,covonly,1,cqr_iw,0,7,12,0.5,41.6840648558802,378.75869911352584,0.0,337.07463425764576,0.0,3756.0,
Russia_W,covonly,1,anchor_ak,0,7,12,0.4166666666666667,40.395460774080355,431.07667732471344,0.0,390.6812165506331,0.0,3756.0,20.19773038704018
Russia_W,covonly,1,anchor_iw,0,7,12,0.5833333333333334,58.91993885785801,346.1131509321048,0.0,287.1932120742468,0.0,3756.0,
Russia_W,covonly,1,cqr_pseudo,0,7,12,0.25,28.163518699252847,460.6613702775796,0.0,432.4978515783268,0.0,16.0,2.6910461806812407
Russia_W,covonly,1,cqr_real,0,7,12,0.9166666666666666,179.03574951891824,179.1977921446237,0.0,0.16204262570544378,0.0,16.0,78.12716159051394
Russia_W,covonly,1,anchor_pseudo,0,7,12,0.6666666666666666,84.06758432210565,273.63929661049093,0.0,189.57171228838533,0.0,16.0,42.03379216105283
Russia_W,covonly,1,anchor_real,0,7,12,0.9166666666666666,148.93802007235308,186.63396045795932,0.0,37.695940385606214,0.0,16.0,74.46901003617654
Russia_W,covonly,2,raw,0,12,17,0.058823529411764705,21.50883871261846,547.2200588239497,11.951609382914256,513.759610728417,0.0,3756.0,
Russia_W,covonly,2,cqr_ak,0,12,17,0.11764705882352941,36.285692718971696,430.1832734192458,1.829708847707273,392.0678718525668,0.0,3756.0,7.388427003176616
Russia_W,covonly,2,cqr_iw,0,12,17,0.29411764705882354,40.41147723060829,401.62026828739715,0.0,361.2087910567889,0.0,3756.0,
Russia_W,covonly,2,anchor_ak,0,12,17,0.35294117647058826,40.39546077408036,321.07720455387164,0.0,280.68174377979125,0.0,3756.0,20.19773038704018
