target,anchor,method,lam,scope,n,rmse_mean,rmse_sd,rmse_med,rmse_p10,rmse_p90,rmse_beq_mean,bias_mean,delta_mean,win_frac,n_runs,n_splits,E_mean,E_sd
Canada,stefan_cci,both_ls,0.5,allA,420,22.752919489031267,0.08849914974272809,22.711930956520472,22.696262627609705,22.825971763457147,26.39918065729886,6.4918636240191985,-1.436174606627258,1.0,3,1,1.6369628791236368,0.0
Canada,stefan_cci,both_ls,0.5,n,3,27.141600306577114,4.3808102496880315,28.516994909290098,21.24260904354689,31.689601847637327,23.82146366534987,1.9335364858276378,2.132833972959081,0.30333333333333334,300,10,1.586582898103343,0.45466522286688077
Canada,stefan_cci,both_ls,0.5,n,5,25.99774567951681,4.546238064046804,27.02865353094014,19.859148213178806,30.978659621599203,22.93797856557633,1.0727531150861216,0.9889793458987775,0.4166666666666667,300,10,1.5439342609316664,0.3583185645136741
Canada,stefan_cci,both_ls,0.5,n,10,26.016311311097965,4.01372852071452,26.166072478263615,20.581241637686492,30.97767076146146,22.83501954134342,1.4106183132248091,1.0075449774799303,0.4033333333333333,300,10,1.551895436417539,0.30068352731971215
Canada,stefan_cci,both_ls,0.5,n,20,25.878851710258807,3.6914390450630976,26.473377207482237,20.857911972537995,30.27293894710313,22.78614683877042,1.8590299583447147,0.8700853766407732,0.42333333333333334,300,10,1.5646600737158534,0.2633826443860953
Canada,stefan_cci,both_ls,0.5,n,40,26.079080276825536,3.804226990271095,25.841346445622023,21.593685757437243,30.81639819365676,22.980865780358272,1.4924371216691277,1.070313943207502,0.35,300,10,1.5367832003142687,0.26355367813135794
Canada,stefan_cci,both_ls,0.5,n,80,26.221154669066117,3.1943320948747975,26.402750323521335,21.999367142651366,30.463955986797696,23.07507217487122,2.7302500592524472,1.2123883354480858,0.2966666666666667,300,10,1.5781147667851696,0.23464775871521712
Canada,stefan_cci,locscale,0.0,allA,319,25.653133962682197,,25.653133962682197,25.653133962682197,25.653133962682197,29.059143335486056,14.508177256151145,1.700222291360948,0.0,1,1,3.0794622843389194,
Canada,stefan_cci,locscale,0.0,allA,325,25.13669388707935,,25.13669388707935,25.13669388707935,25.13669388707935,28.11272057287551,-5.527795990645112,0.4406245878594568,0.0,1,1,2.3168622106971397,
Canada,stefan_cci,locscale,0.0,allA,355,24.943815609786235,,24.943815609786235,24.943815609786235,24.943815609786235,31.408029730016562,-7.463711476793484,0.658926673127862,0.0,1,1,3.184776780411714,
Canada,stefan_cci,locscale,0.0,allA,360,23.367357702055504,,23.367357702055504,23.367357702055504,23.367357702055504,29.590329498269927,13.221477837419679,1.1585564343501673,0.0,1,1,3.2624974981561943,
Canada,stefan_cci,locscale,0.0,allA,363,30.391078111942544,,30.391078111942544,30.391078111942544,30.391078111942544,30.093809031216328,6.2820000441065735,-0.6148335339050384,1.0,1,1,2.1665780529961176,
Canada,stefan_cci,locscale,0.0,allA,375,28.64878331415563,,28.64878331415563,28.64878331415563,28.64878331415563,25.60393163518195,-3.429621133292069,0.12847784137144558,0.0,1,1,2.227723727737851,
Canada,stefan_cci,locscale,0.0,allA,396,26.577080937511937,,26.577080937511937,26.577080937511937,26.577080937511937,42.87844432204111,-0.07202349363765782,3.7190284639422657,0.0,1,1,6.338934246913379,
Canada,stefan_cci,locscale,0.0,allA,404,22.18468825193871,,22.18468825193871,22.18468825193871,22.18468825193871,26.62183042716558,13.815119400464276,1.084664611347101,0.0,1,1,3.500252897322041,
Canada,stefan_cci,locscale,0.0,allA,406,27.982909177412544,,27.982909177412544,27.982909177412544,27.982909177412544,23.829841910210167,-6.362871425752601,0.7113043445886333,0.0,1,1,1.6663696652127753,
Canada,stefan_cci,locscale,0.0,allA,420,26.289968618020616,,26.289968618020616,26.289968618020616,26.289968618020616,37.061131744280175,3.2158947533060767,2.1008745223620906,0.0,1,1,5.032673956386354,
Canada,stefan_cci,locscale,0.0,n,5,32.77815815024966,38.72453987461063,28.431909925680174,22.34650487328855,34.852804907847094,38.184851058649976,3.1547617668883645,7.769391816631629,0.175,200,10,3.71733485722968,12.731460039460385
Canada,stefan_cci,locscale,0.0,n,10,28.40041286982616,7.345998564407202,27.25516112702307,22.050684746958527,33.64651245596998,33.563951812178786,0.019026187378287904,3.3916465362081247,0.24,200,10,3.626266215315109,4.1017599751431275
Canada,stefan_cci,locscale,0.0,n,20,27.168595498093527,3.7324820118102933,27.059929449635657,22.6778523143773,30.967740663911176,32.700740453482915,1.4730395248554995,2.1598291644754957,0.165,200,10,3.9753636575561297,2.742047086490098
Canada,stefan_cci,locscale,0.0,n,40,26.725647992131723,2.9616012468476134,26.36482207854616,23.14714583878472,30.623238929162742,31.447242399865445,2.1162288185956966,1.7168816585136875,0.175,200,10,3.5382275190239874,2.2004819864421905
Canada,stefan_cci,locscale,0.0,n,80,26.313718979154377,2.526126833328796,26.017826724996887,22.824690560350376,30.33226025281199,30.959827871069663,3.053540484850539,1.3049526455363445,0.205,200,10,3.4523217360967773,1.7129587259746455
Canada,stefan_cci,physics,0.0,n,0,25.008766333618034,3.0472065637696915,24.236991516158447,22.097923504993965,28.768866090090523,25.86559902914621,5.7701878027484295,0.0,0.0,10,10,1.616688667140627,0.0
Canada,stefan_cci,refit,0.0,allA,319,27.085446404268403,,27.085446404268403,27.085446404268403,27.085446404268403,27.559674679830966,17.660114279516122,3.1325347329471533,0.0,1,1,1.8872500442399174,
Canada,stefan_cci,refit,0.0,allA,325,25.748903543286783,,25.748903543286783,25.748903543286783,25.748903543286783,26.202318314877242,-6.905633228061266,1.05283424406689,0.0,1,1,1.296395754229437,
Canada,stefan_cci,refit,0.0,allA,355,25.326018486799992,,25.326018486799992,25.326018486799992,25.326018486799992,25.58026070653852,-6.711451803264905,1.0411295501416191,0.0,1,1,1.3349698091750244,
Canada,stefan_cci,refit,0.0,allA,360,24.82197840730788,,24.82197840730788,24.82197840730788,24.82197840730788,28.70427204330265,15.82348701553507,2.613177139602545,0.0,1,1,1.8509022380983984,
Canada,stefan_cci,refit,0.0,allA,363,30.461838219133096,,30.461838219133096,30.461838219133096,30.461838219133096,27.758109042803426,5.034523692471915,-0.5440734267144869,1.0,1,1,1.4796731253718887,
Canada,stefan_cci,refit,0.0,allA,375,28.917696204135485,,28.917696204135485,28.917696204135485,28.917696204135485,23.101245702705594,-4.673947856768016,0.397390731351301,0.0,1,1,1.328449698093848,
Canada,stefan_cci,refit,0.0,allA,396,23.046454471636018,,23.046454471636018,23.046454471636018,23.046454471636018,26.54003045626839,7.018459789694111,0.18840199806634672,0.0,1,1,1.6477111579610393,
Canada,stefan_cci,refit,0.0,allA,404,23.650334972739945,,23.650334972739945,23.650334972739945,23.650334972739945,24.471726400499403,16.36390201211618,2.550311332148336,0.0,1,1,1.8206578397181756,
Canada,stefan_cci,refit,0.0,allA,406,28.304072205630643,,28.304072205630643,28.304072205630643,28.304072205630643,23.11189534277021,-7.338296436598744,1.0324673728067317,0.0,1,1,1.3130842540547054,
Canada,stefan_cci,refit,0.0,allA,420,24.33114413615343,,24.33114413615343,24.33114413615343,24.33114413615343,29.188513723058033,8.307300686482272,0.14205004049490455,0.0,1,1,1.6369628791236368,
Canada,stefan_cci,refit,0.0,n,3,27.1964874890286,4.275900719610314,27.418414207404098,22.595793037657764,31.4134778319999,27.054517562630817,5.296239473792789,2.1877211554105673,0.27,200,10,1.6013306778998742,0.4500496468336885
Canada,stefan_cci,refit,0.0,n,5,26.62242907956579,3.417771051587632,26.992686188741907,22.10054626005287,30.279952036658333,26.54073383434556,4.1416618228198505,1.6136627459477553,0.305,200,10,1.54301039632878,0.3649682148927913
Canada,stefan_cci,refit,0.0,n,10,26.432305002091354,2.783829337374048,26.33091746895663,22.665989477708305,30.33123633686487,26.369343107486575,4.300861166150031,1.423538668473318,0.215,200,10,1.5518098792875827,0.30806470243225936
Canada,stefan_cci,refit,0.0,n,20,26.299116424222525,2.609571109552622,25.99697744259556,22.97511982727509,29.869832873199783,26.25579563556909,4.368301848924134,1.290350090604493,0.205,200,10,1.555299982841433,0.26900402397967405
Canada,stefan_cci,refit,0.0,n,40,26.340727247527074,2.4534666625198556,25.979589968806067,23.33942302036809,30.15668182296807,26.302065175646725,4.380840982738457,1.3319609139090434,0.185,200,10,1.5564873478756867,0.2636689251177419
Canada,stefan_cci,refit,0.0,n,80,26.204166649279472,2.3368303221314504,25.555192350780484,23.477674693163564,29.359503812949228,26.29019405815694,4.695111911024839,1.1954003156614386,0.165,200,10,1.5711155194128616,0.23232735887325337
Canada,stefan_cci,resid,0.25,allA,319,24.15219029321786,0.2227489691875325,24.096502545420424,23.989355414004432,24.33730027155027,23.30165703166988,12.937217643838622,0.19927862189661263,0.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,325,24.979358698949117,0.09454486057528978,24.92478216773179,24.924767816946698,25.055780193438466,24.737215077728603,-2.868019892904672,0.28328939972922385,0.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,355,24.742576329503077,0.045870367286620486,24.737271770114827,24.707125440923058,24.78014904183839,22.81773923661866,-3.11475471784339,0.4576873928447019,0.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,360,21.36752750019805,0.1666087431323552,21.31021249702281,21.251755999609166,21.50622500205703,25.262964504905042,10.302025807327654,-0.8412737675072867,1.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,363,31.85382836179947,0.2373770472758123,31.819844114063223,31.67218883990598,32.04906158278745,26.03555747534917,7.7822322771198875,0.8479167159518836,0.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,375,28.315730601669284,0.07842713049179063,28.288858377649383,28.26118922563452,28.381020867312007,20.887316478854455,-0.8551215085330311,-0.20457487111490025,1.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,396,22.93381207769359,0.10888779195815161,22.978873690760878,22.843476146666923,23.006123363493348,24.804561948272106,8.419094320424728,0.07575960412392035,0.3333333333333333,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,404,21.949647929692627,0.22049588612295581,21.935037495000213,21.776463980944474,22.128676052317743,20.25109467696311,13.314651187045683,0.8496242891010178,0.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,406,27.384242448094426,0.1569259175245318,27.39216121879926,27.257237895949146,27.508079491957766,22.25095902183918,-3.4434231659742345,0.11263761527051248,0.3333333333333333,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,allA,420,23.482154451286988,0.03752561658495948,23.49961286565931,23.4511868184835,23.506138718341546,27.698287471163724,7.1170342917570215,-0.7069396443715389,1.0,3,1,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,n,0,24.44810253383083,3.284361061834791,23.82352038626577,21.060356472625646,28.674775437412244,23.51195705290765,4.106839567791839,-0.5606637997872035,0.7,30,10,1.6166886671406269,0.0
Canada,stefan_cci,resid,0.25,n,3,24.52464272384117,3.2037206426892664,24.292361373570625,20.863678107679075,28.736321967857247,23.679905683474836,4.282540834173229,-0.4841236097768645,0.68,300,10,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,n,5,24.483088345314123,3.2043114773387598,24.120890128556024,20.870333613232763,28.801821275137232,23.662470417067333,4.243141988888555,-0.5256779883039084,0.69,300,10,1.616688667140627,0.0
Canada,stefan_cci,resid,0.25,n,10,24.557703967458522,3.178342226072656,24.47441246877468,20.908858652099816,28.79896731450208,23.709311659913265,4.304700449668296,-0.4510623661595115,0.68,300,10,1.616688667140627,0.0
