cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Svalbard,0,1,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,101.528,-94.344,94.344,-7.4171,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,101.934,-94.611,94.611,-7.4846,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,102.344,-94.877,94.877,-7.553,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,102.758,-95.143,95.143,-7.6223,0.4
noinfo,Svalbard,0,2,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,101.126,-94.078,94.078,-7.3506,0.4
noinfo,Svalbard,0,2,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,101.629,-94.374,94.374,-7.4339,0.4
noinfo,Svalbard,0,2,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,102.137,-94.67,94.67,-7.5183,0.4
noinfo,Svalbard,0,2,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,102.648,-94.967,94.967,-7.6038,0.4
noinfo,Svalbard,0,2,alaska,x25,cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,103.164,-95.263,95.263,-7.6905,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,109.074,-101.498,101.498,-8.7148,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,106.655,-99.154,99.154,-8.2886,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,104.239,-96.81,96.81,-7.8727,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,101.828,-94.466,94.466,-7.4669,0.4
noinfo,Svalbard,0,0,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,99.421,-92.123,92.123,-7.0714,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,109.074,-101.498,101.498,-8.7148,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,107.175,-99.387,99.387,-8.3795,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,105.297,-97.277,97.277,-8.0536,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,103.439,-95.167,95.167,-7.737,0.4
noinfo,Svalbard,0,1,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,101.604,-93.056,93.056,-7.4296,0.4
noinfo,Svalbard,0,2,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,109.074,-101.498,101.498,-8.7148,0.3
noinfo,Svalbard,0,2,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,106.85,-99.367,99.367,-8.3226,0.3
noinfo,Svalbard,0,2,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,104.643,-97.236,97.236,-7.9415,0.3
noinfo,Svalbard,0,2,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,102.454,-95.106,95.106,-7.5714,0.3
noinfo,Svalbard,0,2,alaska,x25,cci_raw,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,100.285,-92.975,92.975,-7.2122,0.3
noinfo,Svalbard,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,113.372,-106.156,106.156,-9.4954,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,112.951,-105.667,105.667,-9.4177,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,112.538,-105.178,105.178,-9.3417,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,112.133,-104.689,104.689,-9.2673,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,111.735,-104.201,104.201,-9.1945,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,113.372,-106.156,106.156,-9.4954,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,112.16,-104.869,104.869,-9.2722,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,110.953,-103.582,103.582,-9.0523,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,109.751,-102.295,102.295,-8.8357,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,108.554,-101.008,101.008,-8.6223,0.4
