cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,regime
covonly,Russia_W,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.5,37.355333333333334,6.32064192415085,37.353607011516864,-26.088222222222225,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.75,36.25422222222222,6.183763977216945,36.25041796196957,-24.516666666666666,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1.0,35.217333333333336,6.0862709528175865,35.21072917673619,-22.945000000000004,12,8,3,3,1.2222222222222223,main
covonly,Russia_W,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.25,39.99744444444445,6.712487511540906,39.99690648199134,-29.673555555555556,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.5,40.309444444444445,6.708469790192541,40.307666968051905,-30.115666666666666,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.75,40.662888888888894,6.701992625193507,40.65904814108468,-30.557444444444442,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1.0,41.056999999999995,6.6929691717005015,41.05001102881232,-30.999444444444446,12,8,3,3,1.1888888888888889,main
covonly,Russia_W,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.0333333333333334,main
covonly,Russia_W,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.25,39.52766666666667,6.688013232642412,39.527560842380616,-29.12977777777778,12,8,3,3,1.0333333333333334,main
covonly,Russia_W,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.5,39.34866666666667,6.67364903515644,39.34757408724638,-29.027555555555555,12,8,3,3,1.0333333333333334,main
covonly,Russia_W,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.75,39.190444444444445,6.671853401777857,39.18798580521075,-28.92588888888889,12,8,3,3,1.0333333333333334,main
covonly,Russia_W,alaska,x25,stefan,stefan,10.0,catboost_lo,0,1.0,39.053555555555555,6.683163558386713,39.04901933209217,-28.823777777777778,12,8,3,3,1.0333333333333334,main
covonly,Russia_W,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.1111111111111112,main
covonly,Russia_W,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.25,39.797777777777775,6.644718682560634,39.79747778837568,-29.422555555555558,12,8,3,3,1.1111111111111112,main
covonly,Russia_W,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.5,39.893,6.582654083101871,39.89198152446321,-29.613999999999994,12,8,3,3,1.1111111111111112,main
covonly,Russia_W,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.75,40.01311111111111,6.529429040321414,40.01096914606449,-29.804777777777776,12,8,3,3,1.1111111111111112,main
covonly,Russia_W,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,1.0,40.157777777777774,6.4854850442553085,40.1541570644736,-29.996,12,8,3,3,1.1111111111111112,main
covonly,Russia_W,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.1444444444444446,main
covonly,Russia_W,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.25,40.11966666666667,6.650212185420186,40.11954510166435,-29.867222222222225,12,8,3,3,1.1444444444444446,main
covonly,Russia_W,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.5,40.53888888888889,6.600728119208043,40.53808719016309,-30.50288888888889,12,8,3,3,1.1444444444444446,main
covonly,Russia_W,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.75,40.984,6.567158551797302,40.98243831824595,-31.138333333333332,12,8,3,3,1.1444444444444446,main
covonly,Russia_W,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,1.0,41.45455555555555,6.550126727640329,41.4517109646834,-31.774111111111107,12,8,3,3,1.1444444444444446,main
covonly,Russia_W,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.0,39.727666666666664,6.714296264935985,39.72770195042759,-29.231666666666666,12,8,3,3,1.1222222222222225,main
covonly,Russia_W,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.25,39.87566666666667,6.690660314531326,39.87548474079035,-29.57777777777778,12,8,3,3,1.1222222222222225,main
covonly,Russia_W,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.5,40.050777777777775,6.676072908640341,40.04990329175618,-29.924111111111113,12,8,3,3,1.1222222222222225,main
covonly,Russia_W,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.75,40.25222222222222,6.671202243251987,40.25060064568805,-30.270111111111106,12,8,3,3,1.1222222222222225,main
covonly,Russia_W,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1.0,40.48,6.675898915751599,40.477174043109265,-30.616444444444443,12,8,3,3,1.1222222222222225,main
deploy,Canada,alaska,x25,none,cci,10.0,catboost_lo,0,1.0,29.839,,29.83840313136032,10.369333333333334,747,36,1,3,1.1666666666666667,main
deploy,Canada,alaska,x25,none,const,10.0,catboost_lo,0,1.0,32.43633333333333,,32.436513868029145,-12.222,747,36,1,3,1.2333333333333334,main
deploy,Canada,alaska,x25,none,const_t,10.0,catboost_lo,0,1.0,30.120333333333335,,30.12050869748928,2.204,747,36,1,3,1.0333333333333334,main
