cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,rmse_cc,n_cc,regime,family_tag
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,0,0.75,18.7,,17.676408171476847,-5.128333333333333,12,9,1,3,1.0,18.700061517247956,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,0,1.0,19.899666666666665,,18.149312177159008,-4.8839999999999995,12,9,1,3,1.0166666666666666,19.899491912993483,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,1,0.0,16.826,,16.825746683716357,-5.861,12,9,1,3,0.2333333333333333,16.825746683716357,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,1,0.25,17.218333333333334,,17.150252478449232,-5.973,12,9,1,3,0.2333333333333333,17.21832534981461,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,1,0.5,17.77,,17.507298753177157,-6.084333333333333,12,9,1,3,0.2333333333333333,17.77018605910011,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,1,0.75,18.46066666666667,,17.894937835598224,-6.195666666666667,12,9,1,3,0.2333333333333333,18.461043285564,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,mlp,1,1.0,19.268666666666665,,18.311226927634678,-6.3069999999999995,12,9,1,3,0.2333333333333333,19.26867670459266,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.0,16.826,,16.825746683716357,-5.861,12,9,1,3,8.5,16.825746683716357,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.25,17.441333333333333,,17.084434361628443,-3.721333333333334,12,9,1,3,8.5,17.441200004321725,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.5,19.414666666666665,,18.116732680986615,-1.5813333333333333,12,9,1,3,8.5,19.414545273416582,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.75,22.364333333333335,,19.802021820945594,0.5583333333333335,12,9,1,3,8.5,22.36421720205581,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,1.0,25.94366666666667,,21.990681957261394,2.698333333333333,12,9,1,3,8.5,25.94353822670507,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,realmlp,0,0.0,16.826,,16.825746683716357,-5.861,12,9,1,1,147.5,16.825746683716357,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,none,0.0,realmlp,0,0.25,16.841,,16.840828542415565,-6.889,12,9,1,1,147.5,16.840828542415565,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,realmlp,0,0.5,17.062,,17.06178313512147,-7.916,12,9,1,1,147.5,17.06178313512147,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,realmlp,0,0.75,17.481,,17.480805608701846,-8.944,12,9,1,1,147.5,17.480805608701846,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,realmlp,0,1.0,18.084,,18.084133071091863,-9.971,12,9,1,1,147.5,18.084133071091863,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,ridge,0,0.0,16.826,,16.825746683716357,-5.861,12,9,1,3,0.0,16.825746683716357,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,none,0.0,ridge,0,0.25,19.301,,19.301368675631004,-9.167,12,9,1,3,0.0,19.301368675631004,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,ridge,0,0.5,22.256,,22.255864648652167,-12.473,12,9,1,3,0.0,22.255864648652167,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,ridge,0,0.75,25.523,,25.523475213694518,-15.779000000000002,12,9,1,3,0.0,25.523475213694514,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,ridge,0,1.0,28.999,,28.9985458243597,-19.085,12,9,1,3,0.0,28.9985458243597,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,tabm,0,0.0,16.826,,16.825746683716357,-5.861,12,9,1,3,2.3333333333333335,16.825746683716357,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,none,0.0,tabm,0,0.25,17.173,,17.147797490648582,-6.614333333333334,12,9,1,3,2.3333333333333335,17.173275050069545,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,tabm,0,0.5,17.648333333333333,,17.550674630065966,-7.367,12,9,1,3,2.3333333333333335,17.648177231506065,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,tabm,0,0.75,18.239333333333335,,18.028960453532378,-8.119333333333334,12,9,1,3,2.3333333333333335,18.23933159100125,12,main,residual
covonly,Russia_E,alaska,x25,stefan,none,0.0,tabm,0,1.0,18.936333333333334,,18.5768313760467,-8.872,12,9,1,3,2.3333333333333335,18.936283744071293,12,main,residual
covonly,Russia_E,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.0,31.888666666666666,13.214518127171088,31.88836066779164,-14.972333333333333,12,9,3,3,1.1777777777777778,31.88836066779164,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.25,32.37488888888889,13.294179279056822,32.37445800552987,-15.268999999999998,12,9,3,3,1.1777777777777778,32.37487609332449,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.5,32.90555555555556,13.343629130426637,32.903798898135754,-15.565444444444445,12,9,3,3,1.1777777777777778,32.90543330523525,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.75,33.47733333333333,13.364994492246444,33.4736598116202,-15.86211111111111,12,9,3,3,1.1888888888888889,33.47724196465594,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1.0,34.08733333333333,13.361652846028361,34.08127030280727,-16.158444444444445,12,9,3,3,1.1888888888888889,34.087457515223235,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.0,31.888666666666666,13.214518127171088,31.88836066779164,-14.972333333333333,12,9,3,3,1.0333333333333334,31.88836066779164,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.25,31.98688888888889,13.246033202155,31.98661172927322,-15.075777777777779,12,9,3,3,1.0333333333333334,31.986812858664663,12,main,zero_resid_shrink
covonly,Russia_E,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.5,32.10322222222222,13.267023891058834,32.10253871633532,-15.178777777777777,12,9,3,3,1.0333333333333334,32.103339779739464,12,main,zero_resid_shrink
covonly,Russia_E,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.75,32.23766666666666,13.27805499059758,32.23589746791274,-15.281777777777778,12,9,3,3,1.0333333333333334,32.23769079430967,12,main,zero_resid_shrink
covonly,Russia_E,alaska,x25,stefan,stefan,10.0,catboost_lo,0,1.0,32.38955555555555,13.279436092166184,32.386392694900344,-15.384888888888888,12,9,3,3,1.0333333333333334,32.38956260145838,12,main,zero_resid_shrink
covonly,Russia_E,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.0,31.888666666666666,13.214518127171088,31.88836066779164,-14.972333333333333,12,9,3,3,1.1222222222222225,31.88836066779164,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.25,31.918222222222223,13.227651275236251,31.917899882027342,-14.873222222222223,12,9,3,3,1.1222222222222225,31.91814618567787,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.5,31.963333333333335,13.239339413698522,31.962272709760303,-14.773777777777779,12,9,3,3,1.1222222222222225,31.963255835751863,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.75,32.023555555555554,13.249485316349016,32.021387427869094,-14.674444444444445,12,9,3,3,1.1222222222222225,32.02359299779611,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,1.0,32.09888888888889,13.258445569746323,32.095124658073296,-14.575222222222223,12,9,3,3,1.1222222222222225,32.09903113351881,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.0,31.888666666666666,13.214518127171088,31.88836066779164,-14.972333333333333,12,9,3,3,1.1111111111111114,31.88836066779164,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.25,32.174,13.38819883330091,32.17325357541844,-15.11922222222222,12,9,3,3,1.1111111111111114,32.17379084672822,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.5,32.47011111111111,13.556785362701968,32.46801257983348,-15.265555555555556,12,9,3,3,1.1111111111111114,32.47015051449873,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.75,32.777222222222214,13.719931382778416,32.772401110747275,-15.412222222222221,12,9,3,3,1.1111111111111114,32.77718233840432,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,1.0,33.09444444444444,13.878461275313281,33.08617608476852,-15.558888888888887,12,9,3,3,1.1111111111111114,33.094617471331084,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.0,31.888666666666666,13.214518127171088,31.88836066779164,-14.972333333333333,12,9,3,3,1.1222222222222225,31.88836066779164,12,main,analytic
covonly,Russia_E,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.25,32.11477777777778,13.313318529174433,32.11439533768766,-15.165555555555557,12,9,3,3,1.1333333333333335,32.114769929808546,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.5,32.35444444444445,13.40748197973941,32.352897148943676,-15.358222222222224,12,9,3,3,1.1333333333333335,32.35438375080549,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.75,32.60688888888888,13.49721331457939,32.6035871675538,-15.551,12,9,3,3,1.1333333333333335,32.60690239289232,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1.0,32.87199999999999,13.582981390123612,32.86617391339022,-15.74388888888889,12,9,3,3,1.1333333333333335,32.872009844879706,12,main,formula_mix
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,1.7,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost,0,0.25,18.0,,17.997604724126855,-7.898,12,9,1,3,1.7,18.00019208192686,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost,0,0.5,16.911666666666665,,16.900447451153397,-5.888333333333333,12,9,1,3,1.7,16.911513547615296,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost,0,0.75,16.245333333333335,,16.219287666992102,-3.8786666666666663,12,9,1,3,1.7,16.245328910272395,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost,0,1.0,16.054333333333332,,16.007319604863508,-1.869,12,9,1,3,1.7,16.054353279677134,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.0,31.55633333333333,10.735255298935991,31.5565840195617,-17.235000000000003,12,9,3,3,0.4388888888888889,31.5565840195617,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.25,31.55355555555555,11.455527808458688,31.550825365179787,-16.137555555555554,12,9,3,3,0.4388888888888889,31.55374142755453,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.5,31.796999999999997,12.038628124130717,31.785222846901394,-15.039777777777777,12,9,3,3,0.4388888888888889,31.796969858747275,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,0.75,32.291111111111114,12.462362431351865,32.264976406795604,-13.941999999999998,12,9,3,3,0.4388888888888889,32.291117657649245,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,1.0,33.03022222222222,12.720790612804489,32.98514534499024,-12.844333333333333,12,9,3,3,0.4444444444444444,33.03015677913246,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,1.1666666666666667,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.25,18.518,,18.081129133331736,-7.528,12,9,1,3,1.1666666666666667,18.51823067974428,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.5,19.177333333333333,,17.45728591548918,-5.148333333333333,12,9,1,3,1.1666666666666667,19.177386831883066,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,0.75,21.25166666666667,,17.647097497649504,-2.769,12,9,1,3,1.1666666666666667,21.251628917794353,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,cfm,0,1.0,24.39,,18.625704990830524,-0.38933333333333353,12,9,1,3,1.1666666666666667,24.38991750634568,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,1.3333333333333333,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.25,18.252333333333333,,18.064614285123824,-8.363333333333333,12,9,1,3,1.3333333333333333,18.252202415248195,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.5,18.379333333333335,,17.540759385950683,-6.819666666666667,12,9,1,3,1.3333333333333333,18.379130127937426,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,0.75,19.802,,17.943664603177965,-5.276,12,9,1,3,1.3333333333333333,19.802227060537685,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ddpm,0,1.0,22.18733333333334,,19.215120815047555,-3.732333333333333,12,9,1,3,1.3333333333333333,22.18725154730269,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp,0,0.0,19.440453896316047,,19.440453896316047,-9.907451673926113,12,9,1,3,1.3,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp,0,0.25,18.393282328410862,,18.37910293766671,-8.389693874863648,12,9,1,3,1.3,18.393282320135274,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp,0,0.5,17.74148361855349,,17.67938695669541,-6.871936075801185,12,9,1,3,1.3,17.741483603893005,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp,0,0.75,17.532933026683015,,17.385026396541893,-5.354178276738719,12,9,1,3,1.3,17.532933007814567,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp,0,1.0,17.78363048302558,,17.51646892855431,-3.8364204776762563,12,9,1,3,1.3,17.78363046227185,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp_cfm,0,0.0,19.440453896316047,,19.440453896316047,-9.907451673926113,12,9,1,3,2.466666666666667,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp_cfm,0,0.25,18.306674527962503,,18.26045589066299,-8.102419785601207,12,9,1,3,2.466666666666667,18.30667453071203,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp_cfm,0,0.5,17.71679472030984,,17.523022440832992,-6.297387897276302,12,9,1,3,2.466666666666667,17.71679472435007,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp_cfm,0,0.75,17.72743892004824,,17.284890687419857,-4.492356008951396,12,9,1,3,2.466666666666667,17.727438923630277,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ens_cb_mlp_cfm,0,1.0,18.33777433473944,,17.566378146254284,-2.68732412062649,12,9,1,3,2.466666666666667,18.337774335853,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ftt,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,11.966666666666667,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ftt,0,0.25,18.771333333333335,,18.75517613992955,-9.661666666666667,12,9,1,3,11.966666666666667,18.771273162587654,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ftt,0,0.5,18.462333333333333,,18.39122111674547,-9.415999999999999,12,9,1,3,11.966666666666667,18.46230441217249,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ftt,0,0.75,18.537333333333333,,18.367699749029956,-9.170333333333334,12,9,1,3,11.966666666666667,18.537172955429323,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ftt,0,1.0,18.991333333333333,,18.68589767060322,-8.924666666666667,12,9,1,3,11.966666666666667,18.991361900776113,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,mlp,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,0.8666666666666667,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,mlp,0,0.25,18.255,,18.213389424921793,-8.419666666666666,12,9,1,3,0.8666666666666667,18.254957746566557,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,mlp,0,0.5,17.556,,17.373541436940872,-6.932333333333333,12,9,1,3,0.8666666666666667,17.555779300523223,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,mlp,0,0.75,17.412666666666667,,16.97846903718161,-5.445,12,9,1,3,0.8666666666666667,17.41247940279496,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,mlp,0,1.0,17.841,,17.059101989851424,-3.957333333333333,12,9,1,3,0.8666666666666667,17.84102560891983,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,8.566666666666666,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.25,18.007,,17.743585129605847,-6.964666666666666,12,9,1,3,8.566666666666666,18.00692088367906,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.5,18.391333333333332,,17.230053804956373,-4.0216666666666665,12,9,1,3,8.566666666666666,18.39144626747994,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,0.75,20.43766666666667,,18.001418563689793,-1.0786666666666664,12,9,1,3,8.566666666666666,20.437450302246415,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,nflow,0,1.0,23.583,,19.908886503317085,1.864,12,9,1,3,8.566666666666666,23.5828543934834,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,realmlp,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,1,147.5,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,realmlp,0,0.25,18.31,,18.30993820835301,-10.223,12,9,1,1,147.5,18.30993820835301,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,realmlp,0,0.5,17.413,,17.41283633506138,-10.539,12,9,1,1,147.5,17.41283633506138,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,realmlp,0,0.75,16.787,,16.786612040807263,-10.855,12,9,1,1,147.5,16.786612040807263,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,realmlp,0,1.0,16.462,,16.462207049011678,-11.171,12,9,1,1,147.5,16.462207049011678,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ridge,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,0.0,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ridge,0,0.25,21.287,,21.287029487547994,-12.384,12,9,1,3,0.0,21.287029487547994,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ridge,0,0.5,23.666,,23.66632615729799,-14.860999999999999,12,9,1,3,0.0,23.66632615729799,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ridge,0,0.75,26.435,,26.434888988501488,-17.338,12,9,1,3,0.0,26.434888988501488,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,ridge,0,1.0,29.483,,29.483261531860908,-19.815,12,9,1,3,0.0,29.483261531860908,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,tabm,0,0.0,19.44,,19.440453896316047,-9.907,12,9,1,3,2.4333333333333336,19.440453896316047,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,tabm,0,0.25,18.393333333333334,,18.321653172453512,-8.632333333333333,12,9,1,3,2.4333333333333336,18.393433965885922,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,tabm,0,0.5,17.94366666666667,,17.610965640986322,-7.357333333333334,12,9,1,3,2.4333333333333336,17.94361893364486,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,tabm,0,0.75,18.177333333333333,,17.358590242406347,-6.082333333333334,12,9,1,3,2.4333333333333336,18.177350783944362,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci,none,0.0,tabm,0,1.0,19.06833333333333,,17.58427161297754,-4.807,12,9,1,3,2.4333333333333336,19.068576229443725,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.0,31.91433333333333,12.307754154732425,31.914439822231344,-15.628,12,9,3,3,0.3777777777777778,31.914439822231344,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.25,31.44666666666667,12.265875033332657,31.444910757829973,-14.35288888888889,12,9,3,3,0.3777777777777778,31.44680413858593,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.5,31.106111111111115,12.14781239717823,31.098252206496188,-13.078222222222223,12,9,3,3,0.3777777777777778,31.10608144458887,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,0.75,30.897000000000002,11.950888893021023,30.87885451237359,-11.803555555555555,12,9,3,3,0.3777777777777778,30.89691591399983,12,main,residual
covonly,Russia_E,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,1.0,30.82066666666667,11.676354915431062,30.78818171594607,-10.529333333333334,12,9,3,3,0.3777777777777778,30.820785014291847,12,main,residual
covonly,Russia_E,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.0,32.32866666666666,13.219512333415832,32.32880776255818,-14.909333333333334,12,9,3,3,0.3666666666666667,32.32880776255818,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.25,32.15211111111111,13.251436594377788,32.15006737374004,-13.888222222222224,12,9,3,3,0.3666666666666667,32.152056312946634,12,main,residual
covonly,Russia_E,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.5,32.05244444444444,13.234096910520075,32.04439138688283,-12.866999999999999,12,9,3,3,0.3666666666666667,32.052373624842616,12,main,residual
covonly,Russia_E,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,0.75,32.03055555555556,13.16605845571328,32.01274430499596,-11.845777777777778,12,9,3,3,0.3666666666666667,32.03059001977923,12,main,residual
covonly,Russia_E,alaska,x25,stefan_k2,none,0.0,catboost_lo,0,1.0,32.08611111111111,13.04804496779044,32.05499670696847,-10.824555555555555,12,9,3,3,0.3666666666666667,32.08622260700635,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.0,27.424666666666667,10.823587036344898,27.424989080776935,-5.314666666666667,12,9,3,3,0.388888888888889,27.424989080776935,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.25,28.113555555555553,11.119129973625206,28.110923643981394,-5.091777777777778,12,9,3,3,0.388888888888889,28.1136906099388,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.5,28.895999999999997,11.327137149341842,28.885442956196727,-4.868666666666666,12,9,3,3,0.388888888888889,28.89601558077665,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,0.75,29.763222222222222,11.456896614573994,29.74063717259592,-4.645777777777778,12,9,3,3,0.388888888888889,29.763270458533967,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,1.0,30.70611111111111,11.519225573571115,30.667890392501363,-4.422777777777778,12,9,3,3,0.388888888888889,30.70609963556103,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.0,27.73,10.558157557074058,27.729964489869044,-10.042666666666667,12,9,3,3,0.4666666666666666,27.729964489869044,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.25,28.146222222222224,11.061166385820927,28.138780260761006,-9.35611111111111,12,9,3,3,0.4666666666666666,28.146152960947983,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.5,28.775555555555556,11.413550038506052,28.74563573873195,-8.669555555555556,12,9,3,3,0.4666666666666666,28.775420865432878,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,0.75,29.60766666666667,11.617541923028869,29.541514375652692,-7.983,12,9,3,3,0.4666666666666666,29.607699052819957,12,main,residual
covonly,Russia_E,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,1.0,30.62422222222222,11.689682917158343,30.510305167429863,-7.296555555555556,12,9,3,3,0.4666666666666666,30.62420054873223,12,main,residual
covonly,Russia_E,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.0,31.836000000000002,13.203644534748731,31.835923355568752,-14.862333333333332,12,9,3,3,0.45555555555555555,31.835923355568752,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.25,32.25288888888888,13.565722310839728,32.25081904793449,-14.245,12,9,3,3,0.45555555555555555,32.25291510890403,12,main,residual
covonly,Russia_E,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.5,32.76111111111111,13.859811896804905,32.752600384692364,-13.627777777777778,12,9,3,3,0.4666666666666666,32.760944781200834,12,main,residual
covonly,Russia_E,alaska,x25,stefan_med,none,0.0,catboost_lo,0,0.75,33.35677777777778,14.086677907920004,33.33822883455185,-13.01011111111111,12,9,3,3,0.4666666666666666,33.35668880384929,12,main,residual
covonly,Russia_E,alaska,x25,stefan_med,none,0.0,catboost_lo,0,1.0,34.035333333333334,14.250353566763803,34.003334839462,-12.393,12,9,3,3,0.4666666666666666,34.035266810085986,12,main,residual
covonly,Russia_E,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.0,33.632000000000005,14.090178529741918,33.63213239414295,-16.289666666666665,12,9,3,3,0.45555555555555555,33.63213239414295,12,main,analytic
covonly,Russia_E,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.25,33.209111111111106,13.981968691192291,33.20812541679708,-14.98811111111111,12,9,3,3,0.45555555555555555,33.20901329336447,12,main,residual
covonly,Russia_E,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,0.5,32.87033333333333,13.824305652645913,32.866731435935954,-13.687,12,9,3,3,0.45555555555555555,32.87032348050837,12,main,residual
